,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",0,3,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_random_matrix,0.3402777777777778
1,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",1,3,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_random_matrix,0.17824074074074073
2,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",2,3,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_random_matrix,0.1597222222222222
3,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",3,3,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_random_matrix,0.2569444444444444
4,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",4,3,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_random_matrix,0.4166666666666667
5,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",5,3,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_random_matrix,0.49074074074074076
6,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",0,3,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_random_matrix,0.5717592592592593
7,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",1,3,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_random_matrix,0.39814814814814814
8,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",2,3,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_random_matrix,0.3680555555555556
9,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",3,3,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_random_matrix,0.40046296296296297
