,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.44675925925925924
1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",1,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.19675925925925927
2,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",2,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.24537037037037038
3,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",3,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.25462962962962965
4,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",4,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.44212962962962965
5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",5,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.5439814814814815
6,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.6111111111111112
7,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",1,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.4027777777777778
8,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",2,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.37962962962962965
9,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",3,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.4583333333333333
10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",4,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.625
11,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",5,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.7268518518518519
12,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.5216285115911637
13,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",1,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.2820033819814751
14,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",2,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.29909015146781676
15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",3,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.3294363581524515
16,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",4,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.5195247717855462
17,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",5,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.6209176194879384
18,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.6193807760434021
19,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",1,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.4378908556643541
20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",2,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.4456668679856091
21,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",3,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.4746755673345613
22,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",4,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.6301383823574845
23,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",5,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.7093092432282865
24,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.33099827641494306
25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",1,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.1335760381593715
26,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",2,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.1380308541766875
27,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",3,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.27284095919512585
28,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",4,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.4399354657687991
29,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",5,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_bag_of_words,0.5814762706429373
