,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.4236111111111111
1,"{'hidden_layer_sizes': 20, 'max_iter': 500}",1,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.21064814814814814
2,"{'hidden_layer_sizes': 20, 'max_iter': 500}",2,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.21296296296296297
3,"{'hidden_layer_sizes': 20, 'max_iter': 500}",3,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.3101851851851852
4,"{'hidden_layer_sizes': 20, 'max_iter': 500}",4,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.4398148148148148
5,"{'hidden_layer_sizes': 20, 'max_iter': 500}",5,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.5717592592592593
6,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.6296296296296297
7,"{'hidden_layer_sizes': 20, 'max_iter': 500}",1,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.42824074074074076
8,"{'hidden_layer_sizes': 20, 'max_iter': 500}",2,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.44212962962962965
9,"{'hidden_layer_sizes': 20, 'max_iter': 500}",3,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.5023148148148148
10,"{'hidden_layer_sizes': 20, 'max_iter': 500}",4,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.6365740740740741
11,"{'hidden_layer_sizes': 20, 'max_iter': 500}",5,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.7361111111111112
12,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.5261165632498228
13,"{'hidden_layer_sizes': 20, 'max_iter': 500}",1,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.328243158301126
14,"{'hidden_layer_sizes': 20, 'max_iter': 500}",2,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.31552789710865126
15,"{'hidden_layer_sizes': 20, 'max_iter': 500}",3,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.39687558180829674
16,"{'hidden_layer_sizes': 20, 'max_iter': 500}",4,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.5316814091491149
17,"{'hidden_layer_sizes': 20, 'max_iter': 500}",5,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.6526178693087438
18,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0,2,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.6218270680500468
19,"{'hidden_layer_sizes': 20, 'max_iter': 500}",1,2,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_bag_of_words,0.4682712751673237
