,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0,4,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.2708333333333333
1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",1,4,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.09027777777777778
2,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",2,4,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.12962962962962962
3,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",3,4,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.1574074074074074
4,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",4,4,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.30092592592592593
5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",5,4,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.4375
6,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0,4,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.5833333333333334
7,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",1,4,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.23842592592592593
8,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",2,4,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.28703703703703703
9,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",3,4,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.3101851851851852
10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",4,4,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.5092592592592593
11,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",5,4,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.5740740740740741
12,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0,4,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.41571918629210247
13,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",1,4,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.15427490406355238
14,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",2,4,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.20960338372927237
15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",3,4,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.23411011329233522
16,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",4,4,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.3757671787865019
17,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",5,4,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.5002748995502597
18,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0,4,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.5357328050823026
19,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",1,4,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.32042798344203416
20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",2,4,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.35617180912100044
21,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",3,4,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.3776815807589135
22,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",4,4,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.5142687257383506
23,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",5,4,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.6139395568084494
24,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0,4,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.3747054874138207
25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",1,4,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.1388635361552028
26,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",2,4,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.08877274731441397
27,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",3,4,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.22045234086900756
28,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",4,4,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.39461159211159214
29,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",5,4,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.5442859147025814
