,best_params,column,i_outer,metric,model,params,split_method,value
0,{},0,4,accuracy,LogisticRegression,{},split_x_y_with_projection,0.0
1,{},1,4,accuracy,LogisticRegression,{},split_x_y_with_projection,0.004629629629629629
2,{},2,4,accuracy,LogisticRegression,{},split_x_y_with_projection,0.006944444444444444
3,{},3,4,accuracy,LogisticRegression,{},split_x_y_with_projection,0.004629629629629629
4,{},4,4,accuracy,LogisticRegression,{},split_x_y_with_projection,0.0023148148148148147
5,{},5,4,accuracy,LogisticRegression,{},split_x_y_with_projection,0.0
6,{},0,4,hit@5,LogisticRegression,{},split_x_y_with_projection,0.5254629629629629
7,{},1,4,hit@5,LogisticRegression,{},split_x_y_with_projection,0.006944444444444444
8,{},2,4,hit@5,LogisticRegression,{},split_x_y_with_projection,0.006944444444444444
9,{},3,4,hit@5,LogisticRegression,{},split_x_y_with_projection,0.013888888888888888
10,{},4,4,hit@5,LogisticRegression,{},split_x_y_with_projection,0.12731481481481483
11,{},5,4,hit@5,LogisticRegression,{},split_x_y_with_projection,0.027777777777777776
12,{},0,4,mrr,LogisticRegression,{},split_x_y_with_projection,0.36914556831056183
13,{},1,4,mrr,LogisticRegression,{},split_x_y_with_projection,0.02699004772310032
14,{},2,4,mrr,LogisticRegression,{},split_x_y_with_projection,0.04090662546419785
15,{},3,4,mrr,LogisticRegression,{},split_x_y_with_projection,0.020528517464940804
16,{},4,4,mrr,LogisticRegression,{},split_x_y_with_projection,0.04367425414730689
17,{},5,4,mrr,LogisticRegression,{},split_x_y_with_projection,0.037546860795642345
18,{},0,4,mdcg,LogisticRegression,{},split_x_y_with_projection,0.2331698254807049
19,{},1,4,mdcg,LogisticRegression,{},split_x_y_with_projection,0.17340875370211528
20,{},2,4,mdcg,LogisticRegression,{},split_x_y_with_projection,0.18764251416360508
21,{},3,4,mdcg,LogisticRegression,{},split_x_y_with_projection,0.19218833960648493
22,{},4,4,mdcg,LogisticRegression,{},split_x_y_with_projection,0.22517062190628304
23,{},5,4,mdcg,LogisticRegression,{},split_x_y_with_projection,0.19352896233419145
24,{},0,4,map@5,LogisticRegression,{},split_x_y_with_projection,0.01993205868205868
25,{},1,4,map@5,LogisticRegression,{},split_x_y_with_projection,0.07317084535834535
26,{},2,4,map@5,LogisticRegression,{},split_x_y_with_projection,0.08540854978354977
27,{},3,4,map@5,LogisticRegression,{},split_x_y_with_projection,0.05037132235048901
28,{},4,4,map@5,LogisticRegression,{},split_x_y_with_projection,0.04535563973063973
29,{},5,4,map@5,LogisticRegression,{},split_x_y_with_projection,0.016799492945326278
