,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.3441108545034642
1,"{'hidden_layer_sizes': 5, 'max_iter': 500}",1,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.053117782909930716
2,"{'hidden_layer_sizes': 5, 'max_iter': 500}",2,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.06004618937644342
3,"{'hidden_layer_sizes': 5, 'max_iter': 500}",3,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.04849884526558892
4,"{'hidden_layer_sizes': 5, 'max_iter': 500}",4,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.2517321016166282
5,"{'hidden_layer_sizes': 5, 'max_iter': 500}",5,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.24018475750577367
6,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.5404157043879908
7,"{'hidden_layer_sizes': 5, 'max_iter': 500}",1,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.14780600461893764
8,"{'hidden_layer_sizes': 5, 'max_iter': 500}",2,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.15011547344110854
9,"{'hidden_layer_sizes': 5, 'max_iter': 500}",3,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.16859122401847576
10,"{'hidden_layer_sizes': 5, 'max_iter': 500}",4,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.22863741339491916
11,"{'hidden_layer_sizes': 5, 'max_iter': 500}",5,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding_and_projection,0.5842956120092379
