,best_params,column,i_outer,metric,model,params,split_method,value
0,{},0,1,accuracy,LogisticRegression,{},split_x_y_word2vec,0.03009259259259259
1,{},1,1,accuracy,LogisticRegression,{},split_x_y_word2vec,0.10648148148148148
2,{},2,1,accuracy,LogisticRegression,{},split_x_y_word2vec,0.14583333333333334
3,{},3,1,accuracy,LogisticRegression,{},split_x_y_word2vec,0.041666666666666664
4,{},4,1,accuracy,LogisticRegression,{},split_x_y_word2vec,0.023148148148148147
5,{},5,1,accuracy,LogisticRegression,{},split_x_y_word2vec,0.02546296296296296
6,{},0,1,hit@5,LogisticRegression,{},split_x_y_word2vec,0.28703703703703703
7,{},1,1,hit@5,LogisticRegression,{},split_x_y_word2vec,0.20601851851851852
8,{},2,1,hit@5,LogisticRegression,{},split_x_y_word2vec,0.18287037037037038
9,{},3,1,hit@5,LogisticRegression,{},split_x_y_word2vec,0.05555555555555555
10,{},4,1,hit@5,LogisticRegression,{},split_x_y_word2vec,0.18287037037037038
11,{},5,1,hit@5,LogisticRegression,{},split_x_y_word2vec,0.12037037037037036
12,{},0,1,mrr,LogisticRegression,{},split_x_y_word2vec,0.15696139320431174
13,{},1,1,mrr,LogisticRegression,{},split_x_y_word2vec,0.15580569924862786
14,{},2,1,mrr,LogisticRegression,{},split_x_y_word2vec,0.18299802852328995
15,{},3,1,mrr,LogisticRegression,{},split_x_y_word2vec,0.07472672749376054
16,{},4,1,mrr,LogisticRegression,{},split_x_y_word2vec,0.10423853702682638
17,{},5,1,mrr,LogisticRegression,{},split_x_y_word2vec,0.08842566048331718
18,{},0,1,mdcg,LogisticRegression,{},split_x_y_word2vec,0.309730147172522
19,{},1,1,mdcg,LogisticRegression,{},split_x_y_word2vec,0.29553681453290975
20,{},2,1,mdcg,LogisticRegression,{},split_x_y_word2vec,0.314420596533472
21,{},3,1,mdcg,LogisticRegression,{},split_x_y_word2vec,0.22316477245416552
22,{},4,1,mdcg,LogisticRegression,{},split_x_y_word2vec,0.2550965555502578
23,{},5,1,mdcg,LogisticRegression,{},split_x_y_word2vec,0.2413430236440148
24,{},0,1,map@5,LogisticRegression,{},split_x_y_word2vec,0.2960626102292768
25,{},1,1,map@5,LogisticRegression,{},split_x_y_word2vec,0.16301076238576237
26,{},2,1,map@5,LogisticRegression,{},split_x_y_word2vec,0.13504364077280742
27,{},3,1,map@5,LogisticRegression,{},split_x_y_word2vec,0.0545952581369248
28,{},4,1,map@5,LogisticRegression,{},split_x_y_word2vec,0.08796286275452941
29,{},5,1,map@5,LogisticRegression,{},split_x_y_word2vec,0.07112549102132436
