,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",0,0,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_word2vec,0.3625866050808314
1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",1,0,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_word2vec,0.09468822170900693
2,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",2,0,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_word2vec,0.03233256351039261
3,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",3,0,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_word2vec,0.10161662817551963
4,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",4,0,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_word2vec,0.3233256351039261
5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",5,0,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_word2vec,0.49884526558891457
6,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0,0,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_word2vec,0.5842956120092379
7,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",1,0,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_word2vec,0.24249422632794457
8,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",2,0,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_word2vec,0.2586605080831409
9,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",3,0,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_word2vec,0.2909930715935335
