,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.3810623556581986
1,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.12471131639722864
2,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.14318706697459585
3,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.24018475750577367
4,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.38799076212471134
5,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.5150115473441108
6,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.5750577367205543
7,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.279445727482679
8,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.325635103926097
9,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.40415704387990764
10,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.5381062355658198
11,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.6951501154734411
12,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,0,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.4830097892180491
