,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.34953703703703703
1,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.1875
2,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.1412037037037037
3,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.2523148148148148
4,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.4375
5,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.5324074074074074
6,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.5717592592592593
7,"{'hidden_layer_sizes': 40, 'max_iter': 500}",1,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.3773148148148148
8,"{'hidden_layer_sizes': 40, 'max_iter': 500}",2,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.3587962962962963
9,"{'hidden_layer_sizes': 40, 'max_iter': 500}",3,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.4097222222222222
10,"{'hidden_layer_sizes': 40, 'max_iter': 500}",4,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.5787037037037037
11,"{'hidden_layer_sizes': 40, 'max_iter': 500}",5,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.7245370370370371
12,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,3,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.46742549116899534
13,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,3,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.294400788884457
14,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,3,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.2514644757767139
15,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,3,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.34460868564853775
16,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,3,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.5130715584668692
17,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,3,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.6216105222490014
18,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.5750021160398451
19,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.4267866926720504
20,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.3970680741207282
21,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.4740023279712548
22,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.6171323762016278
23,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.6976420474459877
24,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.3506638808722142
25,"{'hidden_layer_sizes': 20, 'max_iter': 500}",1,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.17062780583613918
26,"{'hidden_layer_sizes': 20, 'max_iter': 500}",2,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.12376412938912941
27,"{'hidden_layer_sizes': 20, 'max_iter': 500}",3,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.2569429914221581
28,"{'hidden_layer_sizes': 20, 'max_iter': 500}",4,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.43099076078242743
29,"{'hidden_layer_sizes': 20, 'max_iter': 500}",5,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_normalized_function,0.5786025933942601
