,best_params,column,i_outer,metric,model,params,split_method,value
0,{},0,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.4652777777777778
1,{},1,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.2523148148148148
2,{},2,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.2847222222222222
3,{},3,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.27546296296296297
4,{},4,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.47685185185185186
5,{},5,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.5370370370370371
6,{},0,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.6504629629629629
7,{},1,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.48842592592592593
8,{},2,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.5046296296296297
9,{},3,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.4976851851851852
10,{},4,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.6736111111111112
11,{},5,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.7013888888888888
12,{},0,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.5548338937580128
13,{},1,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.3706520860155749
14,{},2,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.3942386071037723
15,{},3,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.391017227294797
16,{},4,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.572703528420875
17,{},5,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.6224345873406016
18,{},0,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.6430970890526664
19,{},1,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.495166260566299
20,{},2,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.512364302035744
21,{},3,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.511878293902025
22,{},4,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.6607598663045207
23,{},5,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.7014437565727631
24,{},0,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.32018358185024853
25,{},1,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.1600996071829405
26,{},2,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.16529491341991343
27,{},3,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.27032507615840945
28,{},4,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.42558276214526214
29,{},5,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding,0.5306039562289562
