,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.45265588914549654
1,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.22632794457274827
2,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.21016166281755197
3,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.3094688221709007
4,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.4387990762124711
5,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.581986143187067
6,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.6374133949191686
7,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.45265588914549654
8,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.44803695150115475
9,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.5242494226327945
10,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.6189376443418014
11,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.7390300230946882
12,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,0,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.556143048449696
13,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,0,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.3301549839305775
14,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,0,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.3153148322588413
15,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,0,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.4250075228902412
16,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,0,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.5283035766786317
17,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,0,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.6608568467220074
18,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.6382487390346888
19,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.4697585619209016
20,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.4467389042778441
21,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.5468553046764079
22,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.6189200530145922
23,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.7251761875405542
24,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.34777831098847267
25,"{'hidden_layer_sizes': 2, 'max_iter': 500}",1,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.1489464423182668
26,"{'hidden_layer_sizes': 2, 'max_iter': 500}",2,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.14428846365335973
27,"{'hidden_layer_sizes': 2, 'max_iter': 500}",3,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.28696134888975533
28,"{'hidden_layer_sizes': 2, 'max_iter': 500}",4,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.425183307839197
29,"{'hidden_layer_sizes': 2, 'max_iter': 500}",5,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.5790640652649891
