,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.3194444444444444
1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",1,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.09490740740740741
2,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",2,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.14583333333333334
3,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",3,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.1597222222222222
4,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",4,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.33796296296296297
5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",5,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.5092592592592593
6,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.5740740740740741
7,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",1,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.2800925925925926
8,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",2,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.28935185185185186
9,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",3,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_with_random_matrix,0.33564814814814814
