,best_params,column,i_outer,metric,model,params,split_method,value
0,{},0,1,accuracy,LogisticRegression,{},split_x_y_with_projection,0.0
1,{},1,1,accuracy,LogisticRegression,{},split_x_y_with_projection,0.0
2,{},2,1,accuracy,LogisticRegression,{},split_x_y_with_projection,0.004629629629629629
3,{},3,1,accuracy,LogisticRegression,{},split_x_y_with_projection,0.0
4,{},4,1,accuracy,LogisticRegression,{},split_x_y_with_projection,0.0
5,{},5,1,accuracy,LogisticRegression,{},split_x_y_with_projection,0.0
6,{},0,1,hit@5,LogisticRegression,{},split_x_y_with_projection,0.49537037037037035
7,{},1,1,hit@5,LogisticRegression,{},split_x_y_with_projection,0.016203703703703703
8,{},2,1,hit@5,LogisticRegression,{},split_x_y_with_projection,0.011574074074074073
9,{},3,1,hit@5,LogisticRegression,{},split_x_y_with_projection,0.004629629629629629
10,{},4,1,hit@5,LogisticRegression,{},split_x_y_with_projection,0.13657407407407407
11,{},5,1,hit@5,LogisticRegression,{},split_x_y_with_projection,0.032407407407407406
12,{},0,1,mrr,LogisticRegression,{},split_x_y_with_projection,0.3271606182140024
13,{},1,1,mrr,LogisticRegression,{},split_x_y_with_projection,0.02807467322140374
14,{},2,1,mrr,LogisticRegression,{},split_x_y_with_projection,0.02793036311152915
15,{},3,1,mrr,LogisticRegression,{},split_x_y_with_projection,0.019522955705343223
16,{},4,1,mrr,LogisticRegression,{},split_x_y_with_projection,0.037155526530681514
17,{},5,1,mrr,LogisticRegression,{},split_x_y_with_projection,0.031175999941241744
18,{},0,1,mdcg,LogisticRegression,{},split_x_y_with_projection,0.2543761221561786
19,{},1,1,mdcg,LogisticRegression,{},split_x_y_with_projection,0.17691978381162712
20,{},2,1,mdcg,LogisticRegression,{},split_x_y_with_projection,0.18255457418482948
21,{},3,1,mdcg,LogisticRegression,{},split_x_y_with_projection,0.19057362807089703
22,{},4,1,mdcg,LogisticRegression,{},split_x_y_with_projection,0.249117620832915
23,{},5,1,mdcg,LogisticRegression,{},split_x_y_with_projection,0.18979136411123504
24,{},0,1,map@5,LogisticRegression,{},split_x_y_with_projection,0.015574795574795575
25,{},1,1,map@5,LogisticRegression,{},split_x_y_with_projection,0.07384229196729196
26,{},2,1,map@5,LogisticRegression,{},split_x_y_with_projection,0.062403298861632185
27,{},3,1,map@5,LogisticRegression,{},split_x_y_with_projection,0.05553020282186948
28,{},4,1,map@5,LogisticRegression,{},split_x_y_with_projection,0.04516058401475068
29,{},5,1,map@5,LogisticRegression,{},split_x_y_with_projection,0.01156310125060125
