,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.3472222222222222
1,"{'hidden_layer_sizes': 20, 'max_iter': 500}",1,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.13425925925925927
2,"{'hidden_layer_sizes': 20, 'max_iter': 500}",2,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.1875
3,"{'hidden_layer_sizes': 20, 'max_iter': 500}",3,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.23842592592592593
4,"{'hidden_layer_sizes': 20, 'max_iter': 500}",4,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.41435185185185186
5,"{'hidden_layer_sizes': 20, 'max_iter': 500}",5,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.4791666666666667
6,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.5833333333333334
7,"{'hidden_layer_sizes': 5, 'max_iter': 500}",1,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.3541666666666667
8,"{'hidden_layer_sizes': 5, 'max_iter': 500}",2,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.36574074074074076
9,"{'hidden_layer_sizes': 5, 'max_iter': 500}",3,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.3449074074074074
10,"{'hidden_layer_sizes': 5, 'max_iter': 500}",4,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.5648148148148148
11,"{'hidden_layer_sizes': 5, 'max_iter': 500}",5,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.6574074074074074
12,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.45538316378229177
13,"{'hidden_layer_sizes': 20, 'max_iter': 500}",1,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.26475828868922185
14,"{'hidden_layer_sizes': 20, 'max_iter': 500}",2,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.2878206644822608
15,"{'hidden_layer_sizes': 20, 'max_iter': 500}",3,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.30499081498498387
16,"{'hidden_layer_sizes': 20, 'max_iter': 500}",4,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.49406959086086377
17,"{'hidden_layer_sizes': 20, 'max_iter': 500}",5,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.5574756284488985
18,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.569628293266716
19,"{'hidden_layer_sizes': 20, 'max_iter': 500}",1,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.40112022938763986
20,"{'hidden_layer_sizes': 20, 'max_iter': 500}",2,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.42511829124332473
21,"{'hidden_layer_sizes': 20, 'max_iter': 500}",3,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.4414327526615334
22,"{'hidden_layer_sizes': 20, 'max_iter': 500}",4,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.587838907040559
23,"{'hidden_layer_sizes': 20, 'max_iter': 500}",5,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.643859448958406
24,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.35535624098124097
25,"{'hidden_layer_sizes': 10, 'max_iter': 500}",1,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.14608731160814495
26,"{'hidden_layer_sizes': 10, 'max_iter': 500}",2,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.138404481321148
27,"{'hidden_layer_sizes': 10, 'max_iter': 500}",3,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.24461334575917906
28,"{'hidden_layer_sizes': 10, 'max_iter': 500}",4,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.40047102974186305
29,"{'hidden_layer_sizes': 10, 'max_iter': 500}",5,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y,0.5239015151515152
