,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpclassifier__hidden_layer_sizes,param_mlpclassifier__max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,74.88810896873474,2.484779119491577,1.1405889987945557,0.1726245880126953,20,800,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}",0.3292273236282195,0.3373205741626794,0.33314054366685947,0.004044425682141877,4,0.9605263157894737,0.9529675251959686,0.9567469204927211,0.00377939529675253,0.5565509518477044,0.5885167464114832,0.572006940427993,0.015974209612484896,4,0.9892344497607656,0.9876819708846585,0.988458210322712,0.0007762394380535498,0.5477125012659088,0.5633136547330283,0.5552559161291315,0.007796336649260263,4,0.9799758204617415,0.9768116338784613,0.9783937271701013,0.0015820932916401076,0.27414294924933225,0.27210513370202366,0.2731576318418424,0.0010183539357777763,3,0.3224885561009963,0.2925983236621535,0.3075434398815749,0.014945116219421406,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}"
1,0,72.68219125270844,6.218241095542908,1.2040189504623413,0.08534228801727295,40,800,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}",0.3639417693169093,0.3696172248803828,0.3666859456333141,0.0028361853054013897,3,0.9605263157894737,0.9540873460246361,0.9573068309070549,0.0032194848824187994,0.5711086226203808,0.5885167464114832,0.5795257374204743,0.00869933071253158,3,0.9892344497607656,0.9876819708846585,0.988458210322712,0.0007762394380535498,0.5707651090146568,0.5760460499235049,0.5733185309925615,0.0026390351993526044,3,0.9799758204617415,0.9772249264276532,0.9786003734446973,0.001375447017044118,0.26795317597669216,0.2709932890076431,0.26942312073891017,0.0015192302730082962,4,0.30823290146854737,0.2948720447152698,0.3015524730919086,0.006680428376638792,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}"
2,0,55.33292627334595,2.1875386238098145,1.0955628156661987,0.10219347476959229,80,800,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}",0.3807390817469205,0.4007177033492823,0.39039907460960094,0.009983881007803088,2,0.9605263157894737,0.9540873460246361,0.9573068309070549,0.0032194848824187994,0.5834266517357223,0.6016746411483254,0.5922498554077501,0.009119035264451998,2,0.9892344497607656,0.9876819708846585,0.988458210322712,0.0007762394380535498,0.5802841799430712,0.5994722144031012,0.589561910890778,0.009588802302553101,2,0.9799758204617415,0.9772249264276532,0.9786003734446973,0.001375447017044118,0.2855534144839856,0.27960171606702705,0.2826756701944672,0.0029742316548114316,1,0.3164859721618094,0.296222398355657,0.3063541852587332,0.010131786903076201,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}"
3,0,57.46248424053192,1.2171326875686646,0.4190860986709595,0.15082085132598877,100,800,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}",0.3964165733482643,0.4043062200956938,0.40023134759976864,0.003942679124100572,1,0.9605263157894737,0.9540873460246361,0.9573068309070549,0.0032194848824187994,0.5879059350503919,0.6088516746411483,0.5980335454019664,0.0104671771584993,1,0.9892344497607656,0.9876819708846585,0.988458210322712,0.0007762394380535498,0.5888543760844975,0.5992407925119447,0.5938763796318346,0.005190385391596056,1,0.9799758204617415,0.9772249264276532,0.9786003734446973,0.001375447017044118,0.2796458506032974,0.2851239151598003,0.28229458511413397,0.002737543448879529,2,0.30798654694587707,0.302771289926945,0.3053789184364111,0.0026076285094660256,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}"
0,1,81.96378338336945,2.87613308429718,1.2379416227340698,0.1732884645462036,20,800,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}",0.12192393736017897,0.11017964071856287,0.11625216888374783,0.005868728467013639,4,0.9676646706586827,0.9519015659955258,0.9597831183271042,0.007881552331578445,0.31767337807606266,0.2946107784431138,0.3065355696934644,0.011524584155139371,4,0.9964071856287425,0.9966442953020134,0.996525740465378,0.00011855483663542055,0.3686684031749837,0.3610983860353475,0.365012553370706,0.003782804235865328,4,0.9865745347106643,0.9793072070978883,0.9829408709042763,0.0036336638063879656,0.12947163388438557,0.12898890530627058,0.12923850585504723,0.00024122372200525475,4,0.19101503486533425,0.1891246356179242,0.19006983524162924,0.0009451996237050259,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}"
1,1,83.8270902633667,7.73037576675415,1.243655800819397,0.008255362510681152,40,800,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}",0.13534675615212527,0.1473053892215569,0.14112203585887798,0.00597583426771197,3,0.9808383233532935,0.9563758389261745,0.968607081139734,0.012231242213559479,0.3143176733780761,0.32455089820359284,0.3192596876807403,0.005113632572090475,3,1.0,0.9988814317673378,0.9994407158836689,0.0005592841163311046,0.3751323534304239,0.385834177801896,0.38030067231427533,0.00534779589228735,3,0.9927711931779304,0.981866027708385,0.9873186104431577,0.005452582734772671,0.124978476035523,0.1363023563263084,0.13044720943217183,0.005658642713782993,3,0.18081185680586875,0.19181653544069652,0.18631419612328265,0.005502339317413882,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}"
2,1,68.85211670398712,6.473744511604309,0.8710745573043823,0.28234589099884033,80,800,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}",0.1476510067114094,0.15568862275449102,0.15153267784846733,0.0040164675261870455,2,0.9808383233532935,0.9563758389261745,0.968607081139734,0.012231242213559479,0.3187919463087248,0.3520958083832335,0.33487565066512437,0.016642233194756023,2,1.0,0.9988814317673378,0.9994407158836689,0.0005592841163311046,0.3858938279207259,0.3961416487502871,0.3908428911900628,0.00512092632386245,2,0.9927711931779304,0.981866027708385,0.9873186104431577,0.005452582734772671,0.13013519664526377,0.1429532104621925,0.136325504069865,0.006405274396035035,2,0.18647284651476265,0.19386295844349535,0.19016790247912901,0.0036950559643663533,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}"
3,1,63.78317058086395,2.8690344095230103,0.6928033828735352,0.39533424377441406,100,800,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}",0.15436241610738255,0.1688622754491018,0.16136495083863506,0.0072457074172414294,1,0.9808383233532935,0.9563758389261745,0.968607081139734,0.012231242213559479,0.3288590604026846,0.36407185628742517,0.3458646616541353,0.01759614423222545,1,1.0,0.9988814317673378,0.9994407158836689,0.0005592841163311046,0.3923258553044335,0.4049020626630221,0.39839938517396584,0.006284441579147572,1,0.9927711931779304,0.981866027708385,0.9873186104431577,0.005452582734772671,0.13526257299747232,0.1404028307022319,0.13774499936154072,0.0025686320467087163,1,0.18353039375793867,0.1918785651335987,0.18770447944576868,0.004174085687830009,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}"
0,2,84.9700790643692,4.452592492103577,1.2266112565994263,0.026577353477478027,20,800,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}",0.12597547380156077,0.14423076923076922,0.13475997686524002,0.009121195346579378,4,0.9543269230769231,0.955406911928651,0.9548669175027871,0.0005399944258639433,0.3132664437012263,0.31971153846153844,0.31636784268363216,0.0032202693494602706,4,1.0,0.9977703455964325,0.9988851727982162,0.0011148272017837413,0.3715848913085336,0.3850721995387109,0.37807502459222797,0.006738887000981779,4,0.9808384091144529,0.9813095978789241,0.9810740034966885,0.00023559438223563767,0.12204773487382183,0.11762399059274059,0.11991901582127146,0.0022103085599204063,4,0.17289468344155845,0.16953920475659603,0.17121694409907723,0.0016777393424812076,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}"
1,2,86.62310123443604,10.33867883682251,1.011256217956543,0.05383729934692383,40,800,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}",0.14604236343366778,0.16105769230769232,0.1532677848467322,0.00750235724117504,3,0.9663461538461539,0.959866220735786,0.9631061872909699,0.0032399665551839374,0.3366778149386845,0.37259615384615385,0.3539618276460382,0.017946474050235417,3,1.0,1.0,1.0,0.0,0.3900901992532088,0.405139253213707,0.3973318492793132,0.00751920786421749,3,0.9865518403084681,0.9842545727157449,0.9854032065121066,0.0011486337963615978,0.12544291457334936,0.12807429549617047,0.12670914298733846,0.0013147603949433533,3,0.17414255015817515,0.16378618965575484,0.168964369906965,0.005178180251210154,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}"
