,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpclassifier__hidden_layer_sizes,param_mlpclassifier__max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,75.67170655727386,2.7113722562789917,1.0826337337493896,0.1019587516784668,20,800,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}",0.35802469135802467,0.3317422434367542,0.3452862926547137,0.013135048496128041,4,0.9653937947494033,0.9618406285072951,0.9636172116283492,0.0017765831210541094,0.5836139169472503,0.568019093078759,0.5760555234239445,0.007793747691037244,4,0.9928400954653938,0.9887766554433222,0.990808375454358,0.002031720011035798,0.569511098601683,0.5539694046646189,0.5619784557334009,0.00776719520901647,4,0.9829420381827317,0.9805905505458732,0.9817662943643024,0.0011757438184292757,0.26929977990584053,0.25788431536641554,0.2637670099324234,0.005705050031120883,4,0.3161433375693519,0.2833968108210532,0.2997700741952026,0.01637326337414935,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}"
1,0,67.28644967079163,5.526748895645142,1.2516974210739136,0.1225045919418335,40,800,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}",0.3658810325476992,0.38066825775656327,0.373048004626952,0.007390138118923259,3,0.9653937947494033,0.9618406285072951,0.9636172116283492,0.0017765831210541094,0.6015712682379349,0.5978520286396182,0.5997686524002314,0.001858745906733981,3,0.9928400954653938,0.9887766554433222,0.990808375454358,0.002031720011035798,0.5825764054992966,0.5845612510711881,0.5835384069968356,0.000991956416016346,3,0.9829420381827317,0.9805905505458732,0.9817662943643024,0.0011757438184292757,0.2684825649472114,0.28041448408393516,0.27426564663406766,0.005963155980836379,3,0.3058505873601339,0.30919702071217225,0.3075238040361531,0.0016732166760191902,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}"
2,0,53.97133731842041,3.0584146976470947,0.9313962459564209,0.45641398429870605,80,800,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}",0.4074074074074074,0.39737470167064437,0.4025448235974552,0.005013995530192378,1,0.9653937947494033,0.9618406285072951,0.9636172116283492,0.0017765831210541094,0.6172839506172839,0.5906921241050119,0.6043956043956044,0.013289665098380667,2,0.9928400954653938,0.9887766554433222,0.990808375454358,0.002031720011035798,0.599778733746943,0.5948020951112423,0.5973666902670602,0.002487149980224289,1,0.9829420381827317,0.9805905505458732,0.9817662943643024,0.0011757438184292757,0.28143085496620845,0.2732185733916044,0.27745058199945416,0.004104211185708645,2,0.3171513291799688,0.29383160610433334,0.30549146764215107,0.011659861537817728,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}"
3,0,52.529736399650574,2.0131555795669556,0.6992794275283813,0.3862560987472534,100,800,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}",0.3961840628507295,0.3926014319809069,0.39444765760555234,0.0017904736408042381,2,0.9653937947494033,0.9618406285072951,0.9636172116283492,0.0017765831210541094,0.6105499438832772,0.6050119331742243,0.6078658183921342,0.002767704113916116,1,0.9928400954653938,0.9887766554433222,0.990808375454358,0.002031720011035798,0.5973215894400824,0.5928597303432934,0.5951590458176942,0.0022298811661216164,2,0.9829420381827317,0.9805905505458732,0.9817662943643024,0.0011757438184292757,0.2825263457081639,0.27616066908429676,0.2794410727117494,0.0031813425985139842,1,0.31517961751851964,0.30468630509034544,0.30993296130443254,0.005246656214087098,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}"
0,1,80.3652195930481,3.6114184856414795,1.0946491956710815,0.04667532444000244,20,800,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}",0.13870246085011187,0.12455089820359282,0.13186813186813187,0.007071660491106666,4,0.9556886227544911,0.9429530201342282,0.9493208214443596,0.006367801310131427,0.32997762863534674,0.3221556886227545,0.32620011567379986,0.003908692314234344,4,0.9988023952095808,0.9944071588366891,0.996604777023135,0.002197618186445871,0.38423301390287967,0.3759381779410525,0.38022712146324655,0.004145002584989618,4,0.9812447291442367,0.9740184702323978,0.9776315996883173,0.003613129455919406,0.13185001985337555,0.1341386836716178,0.13295530284252088,0.0011436654668571227,3,0.18521994971096767,0.18699281888879202,0.18610638429987986,0.0008864345889121744,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}"
1,1,79.11442506313324,8.544487595558167,1.1288317441940308,0.02326071262359619,40,800,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}",0.13646532438478748,0.1341317365269461,0.13533834586466165,0.0011661144051029802,3,0.9748502994011976,0.9485458612975392,0.9616980803493684,0.013152219051829228,0.32102908277404923,0.33532934131736525,0.32793522267206476,0.007145965140341101,3,1.0,0.9977628635346756,0.9988814317673378,0.0011185682326622093,0.38279233429613224,0.3830096930720071,0.382897305133527,0.00010861609464221815,3,0.990029059795921,0.9777559787185098,0.9838925192572154,0.006136540538705604,0.12786992649408757,0.13276685589859244,0.1302348403476223,0.0024470387520132684,4,0.18318469554397698,0.18035714285714283,0.1817709192005599,0.001413776343417078,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}"
2,1,65.33094012737274,4.991903185844421,1.0164854526519775,0.33297204971313477,80,800,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}",0.1599552572706935,0.16167664670658682,0.1607865818392134,0.0008601934618583911,1,0.9748502994011976,0.9485458612975392,0.9616980803493684,0.013152219051829228,0.35011185682326623,0.3724550898203593,0.3609022556390977,0.011165110311545627,1,1.0,0.9977628635346756,0.9988814317673378,0.0011185682326622093,0.40208115673261646,0.40916820589478264,0.40550376289248274,0.0035414608838938945,1,0.9900290597959212,0.9777559787185098,0.9838925192572154,0.006136540538705659,0.12700235819363334,0.1424729242813075,0.1344736842105263,0.007730778127472053,2,0.1768004251237784,0.1837056809707816,0.18025305304728,0.0034526279235016083,"{'mlpclassifier__hidden_layer_sizes': 80, 'mlpclassifier__max_iter': 800}"
3,1,59.652193546295166,2.845940351486206,0.5889694690704346,0.3090512752532959,100,800,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}",0.1465324384787472,0.16407185628742516,0.1550028918449971,0.008764601553394508,2,0.9748502994011976,0.9485458612975392,0.9616980803493684,0.013152219051829228,0.3523489932885906,0.362874251497006,0.357432041642568,0.0052595642255419345,2,1.0,0.9977628635346756,0.9988814317673378,0.0011185682326622093,0.397958454553951,0.40677335243459034,0.40221550471608747,0.004404882106146079,2,0.990029059795921,0.9777559787185097,0.9838925192572154,0.006136540538705659,0.1302756713830539,0.14515125592969905,0.13745965813634986,0.007433460611256439,1,0.17877771729268732,0.17959697647617112,0.17918734688442922,0.00040962959174190017,"{'mlpclassifier__hidden_layer_sizes': 100, 'mlpclassifier__max_iter': 800}"
0,2,78.52510643005371,4.5813517570495605,1.0496748685836792,0.12285888195037842,20,800,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}",0.1526374859708193,0.162291169451074,0.15731636784268363,0.004824573459034403,4,0.9665871121718377,0.957351290684624,0.9619692014282308,0.004617910743606846,0.3344556677890011,0.3460620525059666,0.340080971659919,0.005800465260265296,4,1.0,0.9988776655443322,0.9994388327721662,0.000561167227833892,0.39163076332545044,0.4000384412202015,0.3957057396561626,0.004201863434417884,4,0.9860656053030686,0.9826014338564231,0.9843335195797458,0.0017320857233227849,0.1180516808294586,0.11813744330450773,0.11809324760452579,4.286108631481747e-05,4,0.17678677329035322,0.16989451999553012,0.1733406466429417,0.0034461266474115487,"{'mlpclassifier__hidden_layer_sizes': 20, 'mlpclassifier__max_iter': 800}"
1,2,81.80969750881195,3.2061599493026733,1.1669951677322388,0.03754317760467529,40,800,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}",0.17620650953984288,0.18377088305489261,0.17987275882012724,0.0037804093918737945,3,0.9689737470167065,0.9629629629629629,0.9659683549898347,0.003005392026871778,0.3434343434343434,0.37708830548926014,0.3597455176402545,0.01681907351257164,3,1.0,1.0,1.0,0.0,0.4054455914515925,0.41811699841656724,0.41158708308643854,0.006332726140947395,3,0.9872377024858778,0.985371245684066,0.9863044740849719,0.0009332284009059277,0.12413808600677287,0.12420153633160792,0.12416883868011686,3.1710253789907566e-05,1,0.1721099246815237,0.16970965061874152,0.1709097876501326,0.001200137031391088,"{'mlpclassifier__hidden_layer_sizes': 40, 'mlpclassifier__max_iter': 800}"
