id,name,plugin1,plugin2,plugin3,plugin4,plugin5,plugin6
9455,BL*4*FDd,23,111,42,27,60,66
9455,BL*5*BGc,67,81,95,45,54,66
9455,BL*6*BN,74,110,45,27,56,66
9455,BL*7*BB,38,83,109,44,27,66
9455,BL*8*US***,77,94,45,27,63,66
9455,BL*9*JMI**,73,116,43,27,56,66
9415,BLACKSTAR,23,27,80,99,107,107
7960,BLUE*BLACK,107,107,107,107,30,111
9472,BLUE*GUITR,27,73,30,74,71,59
10403,BLUE*LEAD*,27,73,74,30,56,71
9844,BLUE*SKY**,65,60,107,107,107,107
10403,BLUE5*****,25,27,74,30,56,71
6610,BOOWY*****,23,27,75,30,44,60
6585,BOOWY*CLN*,30,24,53,44,107,105
6587,BOOWY*DIST,77,24,30,45,66,105
6588,BOOWY*ER**,77,24,105,65,65,60
6586,BOOWY*OD2*,73,73,24,30,107,105
8514,BOTOM*SOL*,27,23,73,88,56,30
10403,BOTTOM****,27,88,30,42,56,71
6847,BROTHER,23,27,92,30,41,60
6847,BS*Riff,23,27,92,30,54,107
10245,BagPipe1,70,26,95,30,69,18
7701,Bagpipes**,68,78,51,50,42,64
7314,Basic*Lead,27,73,99,53,107,107
7314,Basic*Riff,27,71,99,61,107,107
7314,BasicDrive,27,73,98,61,107,107
7314,BasicTrem*,28,41,94,38,63,107
7662,BasicTwin#,27,25,54,63,92,65
10720,Bass******,30,37,94,24,107,107
7908,Bass******,51,24,30,41,71,107
9672,BassFORrec,71,37,32,24,107,107
6806,BassGuitar,37,32,86,24,44,106
7938,Battery***,27,72,99,30,60,44
7315,Be*alarmed,27,25,53,33,0,50
6956,BeYourSelf,97,60,67,72,41,105
7599,BeachBBVI#,27,38,63,104,24,62
8786,Beachboys~,27,94,65,107,107,107
6903,Beatle*AC*,28,93,66,60,107,107
6578,BeatleHARD,28,93,66,60,30,107
6584,BeatleSOFT,28,24,93,66,30,71
8776,Beatles~**,107,27,41,93,66,107
7314,BendMod***,27,70,48,100,53,107
7313,Best*Clean,23,41,92,27,63,107
10403,Best*Clean,27,23,46,41,56,42
6847,BgLead,27,95,30,54,64,107
7315,BigBottom*,110,30,37,28,107,107
10403,BigFatFlng,27,24,21,30,43,71
6903,BigFatFlng,24,21,109,107,107,107
9472,BigFatFlng,27,24,21,104,30,30
9812,BigSurMoon,23,30,85,60,53,107
6835,BitDelay,56,8,41,107,107,107
7313,Bizkit****,25,71,31,112,107,107
7001,Blink-182,28,80,30,92,107,107
7314,Blue*Drive,28,71,114,56,63,107
7315,Blue*Glass,86,43,63,56,107,107
9297,BlueOrchid,37,67,79,28,96,105
7315,BluesyFaze,109,10,19,14,28,107
7082,BogEcstasy,107,110,107,107,107,107
10623,Bogner*Ecs,68,73,110,39,66,27
10623,Bogner*Ecs,68,110,44,7,105,27
10623,Bogner*Ecs,29,110,39,46,53,105
7315,Bohemian**,33,61,107,107,107,107
9423,Bonamassa*,23,74,30,27,56,105
7314,BoomingRff,103,7,107,107,107,107
6903,BoostCity*,67,71,108,27,62,107
7313,BoostZ****,108,27,62,107,107,107
9467,Born2BWyde,23,28,72,115,32,65
9467,Bossa,25,27,85,60,107,107
6776,Bossa,27,85,30,60,107,107
9472,Bosto*HPS*,27,30,98,52,32,71
10403,Boston****,27,72,74,30,32,71
7533,BostonCL**,27,24,85,30,44,7
10403,BostonCL**,27,85,24,30,44,7
9472,BostonCL**,27,23,85,30,44,60
7555,BostonDR**,27,30,98,44,7,107
8183,Bottom****,107,88,92,27,66,107
6491,Breath*2**,19,86,92,56,18,63
10403,Brian*SOLO,83,27,74,30,56,71
6903,BrianDL***,27,31,93,7,107,107
9472,BrianDL***,107,27,93,31,7,71
7839,BrianDL***,27,31,93,7,73,107
6847,BrianDrv,71,27,91,30,53,61
