id,name,plugin1,plugin2,plugin3,plugin4,plugin5,plugin6
11002,Acousti2,Dynamics,Pedal Fx,Dynamics,Stomp,Filter_EQ,Modulation
11002,Clean7,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Filter_EQ
11002,Clean8,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Filter_EQ
11002,Lead22**,Dynamics,Dynamics,Dynamics,Stomp,Filter_EQ,Modulation
11002,Lead23,Dynamics,Dynamics,Dynamics,Stomp,Filter_EQ,Modulation
11002,Lead24,Dynamics,Dynamics,Dynamics,Stomp,Filter_EQ,Filter_EQ
11002,Lead25,Dynamics,Dynamics,Dynamics,Amp,Filter_EQ,Delay
11002,Lead26,Dynamics,Pedal Fx,Dynamics,Amp,Filter_EQ,Delay
11002,Lead27,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,Lead28,Dynamics,Pedal Fx,Dynamics,Amp,Filter_EQ,Delay
11002,Clean9,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Delay
11002,Lead29,Dynamics,Modulation,Dynamics,Stomp,Filter_EQ,Modulation
11002,Sc00ps,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Delay
11002,Cream,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11002,Chalk,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Reverb
11002,Wowmen,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,Synthish,Dynamics,Modulation,Dynamics,Amp,Filter_EQ,Modulation
11002,Leading,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11002,Grossnes,Dynamics,Modulation,Dynamics,Stomp,Filter_EQ,Modulation
11002,Angus,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,Juice,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,AC*house,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11002,May,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,Wackjob,Dynamics,Pedal Fx,Dynamics,Amp,Filter_EQ,Modulation
11002,Dreamdrg,Dynamics,Dynamics,Dynamics,Amp,Filter_EQ,Modulation
11002,Oceans,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Modulation
11002,Wreckles,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,Waves,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,Oceanflr,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11002,FdComp,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,FullVx,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Reverb
11002,TexasMan,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Modulation
11002,BgLead,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,HwCrunch,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Modulation
11002,McCrunch,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,MdRhythm,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,PvRhythm,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Modulation
11002,DzRhythm,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,BdRhythm,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,Leading*,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11002,simprhyt,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11002,AC*life,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,Grind*hs,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Modulation
11002,Hairy***,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,Over*Me,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,Mountain,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11002,Cement,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11002,Hacking,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Modulation
11002,Floats,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Delay
11002,Razors**,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11002,Costra,Dynamics,Modulation,Dynamics,Amp,Filter_EQ,Modulation
11002,Thisway,Dynamics,Modulation,Dynamics,Amp,Filter_EQ,Delay
11002,Aural,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Reverb
11002,Under*it,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11002,Flog,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Filter_EQ
11002,Mayflute,Dynamics,Pedal Fx,Dynamics,Stomp,Filter_EQ,Modulation
11002,Snap,Dynamics,Modulation,Dynamics,Amp,Filter_EQ,Modulation
11002,Butter,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11003,Mud*Driv,Dynamics,Modulation,Dynamics,Stomp,Filter_EQ,Modulation
11003,ChoLead*,Dynamics,Pedal Fx,Dynamics,Stomp,Filter_EQ,Modulation
11003,Leading*,Dynamics,Pedal Fx,Dynamics,Stomp,Filter_EQ,Modulation
11003,VanHalen,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11003,FF*LTF**,Dynamics,Modulation,Dynamics,Amp,Filter_EQ,Modulation
11003,Live2Die,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Pedal Fx
11003,Money***,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11003,Airbag**,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Reverb
11003,Mu*HooDo,Dynamics,Modulation,Dynamics,Amp,Filter_EQ,Modulation
11003,MegaMuff,Dynamics,Modulation,Dynamics,Stomp,Filter_EQ,Delay
11003,xx******,Dynamics,Modulation,Dynamics,Amp,Filter_EQ,Reverb
11003,AOB*Solo,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Modulation
11003,U2*Sunda,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Reverb
11003,EuropaCS,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11003,70s*Dist,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11003,Prissy,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11003,AL*RYTHM,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Delay
11003,ComfNumb,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11003,Echoes2*,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11003,Sweeet**,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Pedal Fx
11003,Vai*Lea*,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Reverb
11003,Shook***,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Reverb
11003,Castello,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11003,Friends*,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Modulation
11003,M*V*B,Dynamics,Dynamics,Dynamics,Stomp,Filter_EQ,Modulation
11003,TapClean,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11003,ClassicD,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Modulation
11003,FullOD**,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11003,FullCl**,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11003,Iommi***,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11003,M*Comp**,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11003,Fuzzy***,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11003,Bang****,Dynamics,Modulation,Dynamics,Amp,Filter_EQ,Pedal Fx
11003,Kyuss***,Dynamics,Modulation,Dynamics,Stomp,Filter_EQ,Modulation
11003,Ooft****,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Pedal Fx
11003,Pure****,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11003,HavACigr,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11003,Time****,Dynamics,Stomp,Dynamics,Amp,Filter_EQ,Modulation
11003,Perc****,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Delay
11003,C-Fuzz,Dynamics,Pedal Fx,Dynamics,Stomp,Filter_EQ,Modulation
11003,P-Fuzz**,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11003,Glide***,Dynamics,Filter_EQ,Dynamics,Stomp,Filter_EQ,Modulation
11003,DoomFuzz,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11003,BASS****,Dynamics,Modulation,Dynamics,Amp,Filter_EQ,Modulation
11003,Delta*B*,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Modulation
11003,IsThisLv,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11003,AM*dIwN*,Dynamics,Modulation,Dynamics,Amp,Filter_EQ,Modulation
11003,Atlantis,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Delay
11003,LeftBank,Dynamics,Modulation,Dynamics,Amp,Filter_EQ,Modulation
11003,SmoothOD,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11003,Guv*Solo,Dynamics,Stomp,Dynamics,Stomp,Filter_EQ,Modulation
11003,Ocean,Dynamics,Modulation,Dynamics,Stomp,Filter_EQ,Modulation
11003,Santaish,Dynamics,Filter_EQ,Dynamics,Amp,Filter_EQ,Pedal Fx
11004,huzisawa1a,Dynamics,Filter_EQ,Stomp,Stomp,Amp,Delay
11005,huzisawa2a,Dynamics,Filter_EQ,Stomp,Amp,Amp,Delay
11025,DreamLoad,Dynamics,Stomp,Amp,Reverb,None,None
11066,kizuna1***,Dynamics,Stomp,Stomp,Amp,Delay,Reverb
