id,name,plugin1,plugin2,plugin3,plugin4,plugin5,plugin6
6847,M*World,6.0,39.0,8.0,20.0,55.0,55.0
6847,Z*CLEAN,2.0,6.0,42.0,8.0,13.0,22.0
6847,LEAD,6.0,40.0,8.0,20.0,23.0,55.0
6847,ACOSIM,6.0,41.0,8.0,24.0,55.0,55.0
6847,Auto*Wah,10.0,6.0,8.0,55.0,55.0,55.0
6847,TapeEcho,6.0,48.0,20.0,55.0,55.0,55.0
6847,PP*Delay,6.0,8.0,19.0,55.0,55.0,55.0
6847,Spring,6.0,43.0,26.0,55.0,55.0,55.0
6847,EarlyRef,6.0,48.0,28.0,55.0,55.0,55.0
6903,TREM*FD***,32.0,11.0,43.0,20.0,55.0,55.0
6903,MS*Echo***,6.0,34.0,48.0,8.0,20.0,27.0
6903,Taste-AC**,6.0,4.0,41.0,15.0,29.0,23.0
6903,Jazz******,4.0,13.0,43.0,19.0,55.0,55.0
6903,Clean*FLNG,7.0,2.0,18.0,43.0,26.0,55.0
6903,DST&VIBRO*,7.0,31.0,36.0,53.0,23.0,55.0
6903,StereoFunk,2.0,10.0,8.0,29.0,55.0,55.0
6903,Tele*ClnRW,2.0,8.0,16.0,55.0,55.0,55.0
6903,Str*Cln*LD,2.0,9.0,15.0,1.0,55.0,55.0
6903,Trem*Clean,2.0,8.0,11.0,23.0,55.0,55.0
6903,Elec*Rhyth,3.0,46.0,28.0,55.0,55.0,55.0
6903,Fool*Frnds,2.0,8.0,41.0,23.0,55.0,55.0
6903,Honeydrip*,4.0,34.0,20.0,55.0,55.0,55.0
6903,Thrash*Em*,34.0,48.0,6.0,24.0,55.0,55.0
6903,Solottery*,4.0,32.0,22.0,46.0,55.0,55.0
6903,HeavyMedal,39.0,8.0,7.0,55.0,55.0,55.0
6903,StackedUp*,47.0,19.0,27.0,18.0,3.0,7.0
6903,MrGovenor*,35.0,9.0,19.0,23.0,7.0,55.0
6903,CrunchCore,37.0,8.0,16.0,7.0,55.0,55.0
6903,FD*COMBO**,30.0,3.0,26.0,43.0,24.0,55.0
6903,FD*VIBRO**,11.0,53.0,26.0,29.0,55.0,55.0
6903,US*BLUES**,45.0,28.0,20.0,54.0,55.0,55.0
6903,VX*COMBO**,44.0,28.0,17.0,23.0,55.0,55.0
6903,BG*CRUNCH*,46.0,6.0,28.0,22.0,23.0,55.0
6903,MATCH30***,30.0,52.0,6.0,29.0,55.0,55.0
6903,HW*STACK**,47.0,6.0,28.0,29.0,55.0,55.0
6903,MS*CRUNCH*,34.0,48.0,6.0,29.0,19.0,23.0
6903,MS*DRIVE**,2.0,49.0,6.0,29.0,23.0,55.0
6903,DZ*DRIVE**,51.0,6.0,25.0,55.0,55.0,55.0
6903,BrianDL***,6.0,9.0,44.0,0.0,55.0,55.0
6903,Smooth****,6.0,34.0,48.0,8.0,19.0,27.0
6903,MetalKirk*,31.0,50.0,16.0,23.0,55.0,55.0
6903,U2....****,3.0,15.0,44.0,0.0,55.0,55.0
6903,Beatle*AC*,7.0,44.0,29.0,23.0,55.0,55.0
6903,J.Page****,31.0,32.0,48.0,23.0,55.0,55.0
6903,Mr.Moore**,6.0,35.0,48.0,19.0,26.0,55.0
6903,M.S-Wah***,6.0,31.0,48.0,24.0,55.0,55.0
6903,JazzFusion,6.0,45.0,17.0,22.0,55.0,55.0
6929,HVDrv*****,6.0,39.0,50.0,8.0,1.0,55.0
6932,Over+Clean,42.0,45.0,9.0,19.0,54.0,55.0
6934,Clean*****,41.0,29.0,13.0,22.0,55.0,55.0
6957,FadeToBlak,6.0,31.0,33.0,46.0,25.0,8.0
6958,Acust-Fade,6.0,4.0,41.0,15.0,8.0,23.0
6959,LikeAStone,8.0,42.0,11.0,33.0,55.0,55.0
6971,SinceSoloG,2.0,32.0,6.0,46.0,8.0,1.0
6986,JpOldClean,2.0,41.0,15.0,8.0,27.0,29.0
6988,HeavensDoo,35.0,57.0,23.0,55.0,55.0,55.0
6993,Rumble****,33.0,57.0,11.0,55.0,55.0,55.0
7000,IOMMI*****,6.0,33.0,8.0,23.0,47.0,55.0
7001,Blink-182,7.0,39.0,8.0,43.0,55.0,55.0
7005,Tunnel****,2.0,8.0,43.0,27.0,55.0,55.0
7007,AcDc******,6.0,4.0,34.0,48.0,8.0,24.0
7008,sultanlive,3.0,8.0,43.0,27.0,55.0,55.0
7025,Djenty****,6.0,56.0,8.0,55.0,55.0,55.0
7029,Esandman**,41.0,44.0,9.0,23.0,16.0,19.0
7050,punked****,7.0,34.0,38.0,43.0,55.0,55.0
7051,ACDC******,6.0,46.0,23.0,55.0,55.0,55.0
7083,HW*STACK,50.0,30.0,25.0,55.0,55.0,55.0
7083,Angra*****,53.0,7.0,20.0,55.0,55.0,55.0
7083,JTM45*****,48.0,29.0,25.0,55.0,55.0,55.0
7083,Rockabilly,12.0,47.0,21.0,55.0,55.0,55.0
7083,DoublePick,3.0,42.0,24.0,55.0,55.0,55.0
7083,10*inch,8.0,34.0,49.0,55.0,55.0,55.0
7083,Metal,33.0,54.0,20.0,55.0,55.0,55.0
