,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,3,0.012223362922668457,0.007267594337463379,0.8098068237304688,0.03035902976989746,brute,hamming,1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}",0.3859060402684564,0.4095808383233533,0.3973395026026605,0.011830505098383945,10,0.9748502994011976,0.9619686800894854,0.9684094897453415,0.0064408096558560834,0.4082774049217002,0.4311377245508982,0.4193175245806825,0.01142350305573033,10,0.9748502994011976,0.9642058165548099,0.9695280579780037,0.005322241423193874,0.5067361734636507,0.5305867906343772,0.5182545455501496,0.011918363459050488,10,0.9798640019015421,0.9698843260378474,0.9748741639696947,0.004989837931847374,0.31540249087228955,0.33862498379863654,0.32661751782052534,0.011604484242073899,10,0.42452987531430647,0.4024172211084962,0.41347354821140136,0.011056327102905134,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}"
1,3,0.01830160617828369,0.009095549583435059,0.6739330291748047,0.10828757286071777,brute,hamming,5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}",0.4116331096196868,0.4239520958083832,0.4175824175824176,0.006155905895136009,6,0.5880239520958084,0.5536912751677853,0.5708576136317969,0.017166338464011555,0.5570469798657718,0.5700598802395209,0.5633314054366686,0.0065026609248968244,9,1.0,0.9988814317673378,0.9994407158836689,0.0005592841163311046,0.5771234932484391,0.588187187594336,0.5824665729354397,0.0055286255055941565,9,0.7953465717323387,0.7857201854630048,0.7905333785976718,0.004813193134666938,0.4041669572038699,0.41862609845244575,0.41114982761599306,0.007225360227482406,9,0.4634764756201882,0.4419264069264069,0.45270144127329753,0.010775034346890644,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}"
2,3,0.015156745910644531,0.009962081909179688,0.6408257484436035,0.017583847045898438,brute,hamming,10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}",0.4306487695749441,0.4502994011976048,0.4401388085598612,0.00981959369027297,1,0.5269461077844312,0.49105145413870244,0.5089987809615668,0.017947326822864373,0.5604026845637584,0.5856287425149701,0.5725853094274147,0.012605683330938056,8,0.881437125748503,0.8557046979865772,0.8685709118675401,0.012866213880962873,0.5859322779469286,0.6025937761949937,0.5939787504958784,0.008325897416881143,8,0.7361772111223955,0.7275866652018032,0.7318819381620993,0.0042952729602961925,0.4137039377475619,0.43602874769940636,0.42448543937265737,0.011155904153578143,8,0.4613754568784509,0.4394579544243974,0.4504167056514241,0.010958751227026747,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}"
3,3,0.00875246524810791,0.003595709800720215,0.7191557884216309,0.1221609115600586,brute,hamming,15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",0.4250559284116331,0.45149700598802395,0.43782533256217465,0.013212839338646662,2,0.4934131736526946,0.4608501118568233,0.47713164275475894,0.01628153089793566,0.5771812080536913,0.6011976047904192,0.5887796414112204,0.012001204968246873,7,0.8179640718562874,0.7863534675615212,0.8021587697089043,0.01580530214738307,0.5918952585192383,0.6115192553255167,0.6013724345361513,0.009806284037946663,7,0.7121758166864753,0.6980361531404476,0.7051059849134615,0.007069831773013846,0.4167590332858789,0.438985950177567,0.4274932586210781,0.011106986129247353,7,0.4581636726546906,0.43660759076866457,0.44738563171167756,0.010778040943013018,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}"
4,3,0.008834600448608398,0.003826618194580078,0.8584436178207397,0.13835036754608154,brute,hamming,20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}",0.4272930648769575,0.4491017964071856,0.43782533256217465,0.010898015221054174,2,0.474251497005988,0.4451901565995526,0.45972082680277027,0.014530670203217716,0.5827740492170023,0.6119760479041916,0.5968768074031232,0.014592495933891872,5,0.792814371257485,0.7505592841163311,0.771686827686908,0.021127543570576945,0.5949576075718986,0.6114754524350522,0.6029347044259953,0.008254112555246631,4,0.6992391489833142,0.6830113592015078,0.691125254092411,0.008113894890903195,0.41952085572890946,0.44171208232884873,0.430237844861905,0.011089151376126411,2,0.457341680275812,0.4342968515451737,0.44581926591049287,0.011522414365319145,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}"
5,3,0.01480114459991455,0.002917647361755371,0.8076697587966919,0.20176565647125244,brute,hamming,25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0.4250559284116331,0.4502994011976048,0.43724696356275305,0.012614385677244804,4,0.4694610778443114,0.43512304250559286,0.45229206017495216,0.01716901766935927,0.5883668903803132,0.6263473053892216,0.606709080393291,0.01897914788374253,2,0.7748502994011977,0.7416107382550335,0.7582305188281155,0.016619780573082055,0.5942584178491943,0.6163547266166515,0.604929567543137,0.011041720099268067,1,0.6940505854853848,0.6695715068575162,0.6818110461714505,0.012239539313934289,0.41538595446313575,0.443662648728517,0.4290418478764344,0.014130113164907995,5,0.45465502760712345,0.43274848194311283,0.44370175477511814,0.010953272832005312,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}"
6,3,0.022809505462646484,0.007636308670043945,0.7377289533615112,0.009981989860534668,brute,hamming,40,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0.4161073825503356,0.429940119760479,0.42278773857721225,0.006912340612567893,5,0.4502994011976048,0.4217002237136465,0.4359998124556257,0.014299588741979147,0.5917225950782998,0.5988023952095808,0.5951417004048583,0.00353783847931637,6,0.725748502994012,0.6834451901565995,0.7045968465753057,0.0211516564187062,0.5948776918260956,0.6113987910456918,0.6028563603329566,0.008255738785823028,5,0.6690029497446363,0.6438914630964917,0.656447206420564,0.012555743324072277,0.41646760025954654,0.44312121212121214,0.4293396453170889,0.013319044592845402,4,0.45009751924721986,0.4283527509030865,0.43922513507515315,0.01087238417206668,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}"
7,3,0.009205460548400879,0.00014722347259521484,0.5696169137954712,0.0789715051651001,brute,hamming,60,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0.40380313199105144,0.4275449101796407,0.41526894158473104,0.011863975661102163,7,0.429940119760479,0.40939597315436244,0.41966804645742073,0.010272073303058293,0.5950782997762863,0.6191616766467066,0.606709080393291,0.012034675530965147,2,0.688622754491018,0.6633109619686801,0.675966858229849,0.01265589626116892,0.5932242222050282,0.614001189461808,0.6032582115974001,0.010382433526584942,2,0.651642185757407,0.6292944041032734,0.6404682949303402,0.011173890827066768,0.417024705346853,0.44300974674028565,0.42957387224304516,0.012984954041588403,3,0.449905954325116,0.4254242569511026,0.4376651056381093,0.0122408486870067,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}"
8,3,0.024832725524902344,0.010075092315673828,0.934229850769043,0.09712982177734375,brute,hamming,80,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0.40268456375838924,0.4239520958083832,0.41295546558704455,0.010627573074290934,8,0.429940119760479,0.40380313199105144,0.4168716258757652,0.013068493884713789,0.5850111856823266,0.6323353293413174,0.6078658183921342,0.02364829138293502,1,0.6850299401197605,0.6476510067114094,0.6663404734155849,0.01868946670417554,0.5907840897626957,0.616406782521333,0.603158264692402,0.01280388523747868,3,0.6431694867290157,0.6212817466300075,0.6322256166795116,0.010943870049504145,0.4164512575418616,0.4465489021956088,0.4309865573023468,0.015040058111577204,1,0.4472832776006429,0.4241596937737877,0.4357214856872153,0.0115617919134276,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}"
9,3,0.01880323886871338,0.0012580156326293945,0.8854535818099976,0.03218686580657959,brute,hamming,100,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0.4015659955257271,0.41916167664670656,0.4100636205899364,0.00879271682607779,9,0.42035928143712575,0.39932885906040266,0.40984407024876424,0.010515211188361545,0.5727069351230425,0.6263473053892216,0.5986119144013881,0.02680456544726363,4,0.6598802395209581,0.6308724832214765,0.6453763613712173,0.014503878149740801,0.5897409281468481,0.6142446515232589,0.6015747101128996,0.012244726382114027,6,0.6336219530371737,0.6131026158370587,0.6233622844371163,0.010259668600057503,0.4127962995244874,0.44573922285299533,0.4287056928034372,0.016461868924494263,6,0.4434720688493144,0.42223573220217514,0.4328539005257448,0.010618168323569627,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}"
