,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_multi_class,param_solver,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,3,0.2684139013290405,0.043609023094177246,0.6300495862960815,0.05741870403289795,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.45556805399325084,0.48510131108462456,0.4699074074074074,0.014760445608729767,1,0.7151370679380215,0.7109111361079865,0.7130241020230039,0.002112965915017473,0.6434195725534309,0.6603098927294399,0.6516203703703703,0.008441624013926712,1,0.9809296781883194,0.9797525309336333,0.9803411045609765,0.0005885736273430475,0.6364767952882546,0.6587911820483712,0.647311153211714,0.011152521750168377,1,0.8728381369978577,0.8714164733701881,0.8721273051840229,0.0007108318138348002,0.4381153492177114,0.4493601432338023,0.4435750611271444,0.005620042853463659,1,0.47159853257588663,0.4572076217745509,0.4644030771752188,0.007195455400667877,"{'multi_class': 'auto', 'solver': 'liblinear'}"
