,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_multi_class,param_solver,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,0.2658199071884155,0.02163851261138916,0.3848447799682617,0.10982060432434082,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.16890380313199105,0.17005988023952096,0.16946211683053788,0.0005777019125165705,1,0.5988023952095808,0.5805369127516778,0.5896696539806293,0.009132741228951469,0.37360178970917224,0.4059880239520958,0.3892423366107577,0.01618368648551636,1,0.9101796407185628,0.8937360178970917,0.9019578293078272,0.00822181141073558,0.41285370748633193,0.42627258482969255,0.4193341948094702,0.0067055311921606926,1,0.7954848731993428,0.7794435518512612,0.787464212525302,0.00802066067404078,0.15864515238676313,0.16307328200741375,0.16078366495659727,0.0022127753711747634,1,0.19681465640148274,0.1890797718314497,0.1929472141164662,0.003867442285016523,"{'multi_class': 'auto', 'solver': 'liblinear'}"
