,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_mrr,split1_test_mrr,split2_test_mrr,split3_test_mrr,split4_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,split2_train_mrr,split3_train_mrr,split4_train_mrr,mean_train_mrr,std_train_mrr
0,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [5], 'max_iter': [500]}",16.342753648757935,5.229513233936342,0.23060646057128906,0.08279746548530262,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3159144893111639,0.32,0.3333333333333333,0.36312849162011174,0.39285714285714285,0.34281200631911535,0.02844508580230624,1,0.3606224627875507,0.3609072715143429,0.33663366336633666,0.3536664503569111,0.3397312859884837,0.35031222680272506,0.010284611420498219,0.4353866487676411,0.45164192452927615,0.4626246594967447,0.5036346192027271,0.5294659143663905,0.4738305208485102,0.03423263625579002,1,0.49404951866252395,0.4903371880684062,0.4660937534464242,0.48049104664261544,0.4683810257202023,0.4798705065080345,0.011249781974034563
0,1,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [5], 'max_iter': [500]}",22.188076972961426,5.011782679874522,0.2586961269378662,0.12139535413823281,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.1372093023255814,0.13170731707317074,0.16042780748663102,0.19658119658119658,0.11676646706586827,0.14797261716692997,0.026868330715369797,1,0.15861130020422057,0.14842175957018133,0.16065573770491803,0.1686046511627907,0.09968051118210862,0.14719479196484384,0.024613118937989297,0.22962123190494016,0.23313761049564538,0.26059204646504075,0.2942005970827471,0.2300236277088492,0.24848724414484674,0.024627830476331408,1,0.26959889304463447,0.25738620249043065,0.26633528447111027,0.2690059960503055,0.20406922060518623,0.25327911933233344,0.024990459692681228
0,2,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [5], 'max_iter': [500]}",20.64511957168579,4.852858506366534,0.21940970420837402,0.09087527477594706,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.08705882352941176,0.09429280397022333,0.13385826771653545,0.15083798882681565,0.1355421686746988,0.11848341232227488,0.025314825382536734,1,0.1255088195386703,0.11363636363636363,0.13306982872200263,0.12978585334198572,0.11295469049138482,0.12299111114608141,0.008274405906923948,0.19523198750176865,0.20423834660328674,0.24355389519591705,0.25611957940242674,0.24768864493341666,0.2274876893012026,0.02500476283386102,1,0.24419899321278915,0.22665605437286881,0.24421923425369144,0.2485525608957262,0.22557042623037457,0.23783945379309004,0.009710957358320628
0,3,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [5], 'max_iter': [500]}",19.761128902435303,3.872632312377651,0.2178896427154541,0.08293204352704876,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.17798594847775176,0.2263681592039801,0.23544973544973544,0.21690140845070421,0.258160237388724,0.2211690363349131,0.026680632892448288,1,0.22418478260869565,0.23112892451569805,0.22419460880999342,0.2033678756476684,0.23111395646606914,0.22279802960962494,0.010197674732471455,0.27870593611661765,0.3260593955922286,0.3306151623896111,0.32276503388571814,0.36569821633860233,0.32273708745059687,0.027895535637650765,1,0.3387832148326325,0.33660238035578327,0.3252582075721461,0.31128587273754293,0.33448985579536955,0.32928390625869486,0.01010974082372473
0,4,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [5], 'max_iter': [500]}",19.391517448425294,4.781601648534108,0.2115568161010742,0.09148596021781699,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.28132387706855794,0.2982456140350877,0.3201058201058201,0.3111111111111111,0.3274336283185841,0.30647709320695105,0.016571332642872708,1,0.3218157181571816,0.31066666666666665,0.3057199211045365,0.3105912930474334,0.31153846153846154,0.3120664121028559,0.00528660404881826,0.38356507231268294,0.40263665101163143,0.4229849482019676,0.4252174284436207,0.45731199462487615,0.4164799369035208,0.024538019362588055,1,0.4386685296036198,0.4212360722048961,0.4191092332792442,0.42319776473632337,0.42184089602660735,0.4248104991701382,0.00705330310660053
0,5,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [5], 'max_iter': [500]}",15.809289789199829,3.2801999989706476,0.2776555061340332,0.09240825248177348,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.4380952380952381,0.45384615384615384,0.48128342245989303,0.5041551246537396,0.5536723163841808,0.48393891521853605,0.04045197970681693,1,0.49966193373901285,0.4691848906560636,0.4845901639344262,0.47464239271781533,0.4899676375404531,0.4836094037175542,0.010840171690245832,0.542307633707137,0.564184548074786,0.5975014396692937,0.6211381410155886,0.6439121107601843,0.5915968796515074,0.03707553168576672,1,0.6127947654892048,0.5813832130919916,0.5948170214942141,0.5867738353534593,0.5953334724889597,0.5942204615835659,0.01064750330947953
