,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
0,0,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [5], 'max_iter': [500]}",21.36800022125244,4.786338580681678,0.05888290405273437,0.04572982138748383,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.32779097387173395,0.32,0.3333333333333333,0.3575418994413408,0.375,0.3412322274881517,0.019988158384020172,1,0.37009472259810555,0.34222815210140095,0.34785478547854787,0.3309539260220636,0.32501599488163785,0.3432295162163511,0.01566242403844906,0.16050534832574276,0.11592852609868318,0.1529513888888889,0.16298240544532205,0.17468173371585055,0.15256359088778063,0.020093237967089773,1,0.20852091604343165,0.1268635631785434,0.18099269414120903,0.11762614110417535,0.12527084143531586,0.15185483118053505,0.036229643782595466,0.32779097387173395,0.32,0.3333333333333333,0.3575418994413408,0.375,0.3412322274881517,0.019988158384020172,1,0.37009472259810555,0.34222815210140095,0.34785478547854787,0.3309539260220636,0.32501599488163785,0.3432295162163511,0.01566242403844906,0.19402458699604638,0.16332991120976692,0.1875640368852459,0.19485400221654264,0.22463474025974023,0.19182512443073813,0.01918258902469714,1,0.24128433606718253,0.18005544497602877,0.20570662699950062,0.17046520384223177,0.17538782991068397,0.1945798883591255,0.02632839653648639
0,1,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [5], 'max_iter': [500]}",20.596833086013795,2.5043227104315937,0.030979061126708986,0.006273237439908242,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.10465116279069768,0.13170731707317074,0.12299465240641712,0.14245014245014245,0.15269461077844312,0.12954186413902052,0.01657772718335686,1,0.13342409802586794,0.14237743451981194,0.13901639344262295,0.13953488372093023,0.1412140575079872,0.13911337344344404,0.0030861593951352247,0.030182995526190498,0.06811011268007416,0.06315339003106642,0.04676659578620363,0.05083331819677126,0.05156219354680897,0.01390766720074629,1,0.07615825125263737,0.05047176435542098,0.06370547961588366,0.05342559627781563,0.04795427539091683,0.05834307337853489,0.010394250081090574,0.10465116279069768,0.13170731707317074,0.12299465240641712,0.14245014245014245,0.15269461077844312,0.12954186413902052,0.01657772718335686,1,0.13342409802586794,0.14237743451981194,0.13901639344262295,0.13953488372093023,0.1412140575079872,0.13911337344344404,0.0030861593951352247,0.044218032829440805,0.06439153439153439,0.07317782421505843,0.06819473401354968,0.07021193268814063,0.06328063540295703,0.010712331045321025,1,0.0717973770603745,0.06769974730162237,0.07594027329036265,0.06884773001119893,0.06307291120450162,0.06947160777361201,0.004283103246969996
0,2,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [5], 'max_iter': [500]}",21.78941378593445,5.177769656529896,0.03816490173339844,0.014714222636413157,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.08941176470588236,0.11662531017369727,0.12860892388451445,0.11452513966480447,0.12349397590361445,0.11374407582938388,0.013976156376859833,1,0.10990502035278155,0.15441176470588236,0.1324110671936759,0.11940298507462686,0.11614550095724314,0.12645526765684195,0.015792238221487707,0.017074426622014756,0.030144626179844498,0.06204138450305049,0.03634173993810865,0.04683082661304853,0.03770450789566659,0.015528081177403565,1,0.03213644672270997,0.05426256369783095,0.08577749680090291,0.04081452278088677,0.04662480089037312,0.051923166178540744,0.018409657152311788,0.08941176470588236,0.11662531017369727,0.12860892388451445,0.11452513966480447,0.12349397590361445,0.11374407582938388,0.013976156376859833,1,0.10990502035278155,0.15441176470588236,0.1324110671936759,0.11940298507462686,0.11614550095724314,0.12645526765684195,0.015792238221487707,0.028027203528434904,0.046633510056055254,0.05639966627786736,0.04743796996528204,0.055861244351501034,0.046193715258721374,0.010556056751548996,1,0.04197811139371136,0.07348152196517851,0.06452660591964908,0.05139884325694906,0.05196416566271877,0.056669849639641355,0.011046583981382153
0,3,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [5], 'max_iter': [500]}",21.358185863494874,4.0687145458722025,0.0586094856262207,0.03910011504294109,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.21311475409836064,0.21890547263681592,0.20105820105820105,0.2563380281690141,0.29080118694362017,0.23380726698262244,0.03206429361791231,1,0.24048913043478262,0.24315297261189045,0.21104536489151873,0.2648963730569948,0.2618437900128041,0.24428552620159816,0.019254626761027984,0.06398885481219029,0.06761902595373188,0.05353240002362809,0.10288026494890579,0.12401158936288639,0.0805980707315909,0.025899605914543503,1,0.08786701985167836,0.09941493367717713,0.05485970551052848,0.10852505317912989,0.12299792722339592,0.09473292788838196,0.023013338052584056,0.21311475409836064,0.21890547263681592,0.20105820105820105,0.2563380281690141,0.29080118694362017,0.23380726698262244,0.03206429361791231,1,0.24048913043478262,0.24315297261189045,0.21104536489151873,0.2648963730569948,0.2618437900128041,0.24428552620159816,0.019254626761027984,0.0963947317534323,0.10306650688460092,0.083960693665335,0.14135358971343592,0.16971919971435567,0.11674898529954154,0.03094969939545236,1,0.12201104622115397,0.12746933160915874,0.08609021708706308,0.14443228869337377,0.1446471226933011,0.12493000126081014,0.02141308676716533
0,4,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [5], 'max_iter': [500]}",18.199139451980592,3.3557635222113786,0.039699649810791014,0.02179215653936367,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.2789598108747045,0.3057644110275689,0.30158730158730157,0.33055555555555555,0.3687315634218289,0.3149025803054239,0.030071721584153315,1,0.3448509485094851,0.33266666666666667,0.2978303747534517,0.3183885640025991,0.3211538461538462,0.3229780800172097,0.015678581911728252,0.11980860950268095,0.13880037741930323,0.15374875105723967,0.16161568414654834,0.21638157421397225,0.15572007386038264,0.03180690767243233,1,0.19887511718500353,0.1684168698771166,0.14156547704619127,0.1593015864600156,0.16014747930120862,0.16566130597390713,0.01877342630516181,0.2789598108747045,0.3057644110275689,0.30158730158730157,0.33055555555555555,0.3687315634218289,0.3149025803054239,0.030071721584153315,1,0.3448509485094851,0.33266666666666667,0.2978303747534517,0.3183885640025991,0.3211538461538462,0.3229780800172097,0.015678581911728252,0.1666117046374863,0.1844014849961326,0.18181704759708905,0.2116883747049585,0.2573580524641988,0.19812110702788926,0.031223750256701554,1,0.2286706473520571,0.21263303717271656,0.18077640170757578,0.19881583312873083,0.20429666039772923,0.2050385159517619,0.015773881614069403
0,5,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [5], 'max_iter': [500]}",11.788652992248535,2.532231420516043,0.03577570915222168,0.029987907472600054,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.42142857142857143,0.44358974358974357,0.4786096256684492,0.48476454293628807,0.4887005649717514,0.46182201158504477,0.02682117925967447,1,0.47734956051386074,0.46587143803843606,0.4721311475409836,0.45838751625487645,0.458252427184466,0.46639841790652464,0.0075312831757361485,0.19332595448010892,0.2547828397093103,0.28278301605338846,0.27296530800685925,0.2734665052461662,0.25364437884142343,0.033412215938016555,1,0.27876123342333275,0.247368704740812,0.2842276429118154,0.24330949269082516,0.25786787698412317,0.2623069901501817,0.016462200008378444,0.42142857142857143,0.44358974358974357,0.4786096256684492,0.48476454293628807,0.4887005649717514,0.46182201158504477,0.02682117925967447,1,0.47734956051386074,0.46587143803843606,0.4721311475409836,0.45838751625487645,0.458252427184466,0.46639841790652464,0.0075312831757361485,0.263793722617252,0.3014034936675623,0.34434101703922676,0.3399084017201796,0.3401476855981762,0.31608398110848085,0.031970250585046836,1,0.32808245844471984,0.32121955500545957,0.335061885680855,0.3082097956201216,0.30900517172014375,0.3203157732942599,0.01051732336234939
