,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
0,0,"SVC-split_x_y_split_with_bag_of_words-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['linear']}",19.013865661621093,1.8354393499230903,7.160499811172485,1.864098812715282,10000.0,1e-05,linear,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'linear'}",0.34679334916864607,0.3975,0.4453125,0.4581005586592179,0.4523809523809524,0.41706161137440756,0.04329969925788253,1,0.9810554803788903,0.9773182121414277,0.9815181518151815,0.9805321219987021,0.9782469609724888,0.9797341854613381,0.001650080161156271,0.2991713222582983,0.35290017638510807,0.41786627439136237,0.43135517493059394,0.43999141323195934,0.38432549450350756,0.05484799071930404,1,0.982378574692709,0.9759615675354767,0.9818061344809675,0.9815026496016103,0.9786840041453359,0.9800665860912199,0.002416456433691457,0.34679334916864607,0.3975,0.4453125,0.4581005586592179,0.4523809523809524,0.41706161137440756,0.04329969925788253,1,0.9810554803788903,0.9773182121414277,0.9815181518151815,0.9805321219987021,0.9782469609724888,0.9797341854613381,0.001650080161156271,0.31664415533954887,0.3692499745950451,0.422545904800571,0.4372390492428717,0.4418585408051715,0.39402888679245557,0.04876611684829628,1,0.9804965418471123,0.9758178091530761,0.9802075864958608,0.9796936918480933,0.9770716838599367,0.9786574626408158,0.0018674685290705822
0,1,"SVC-split_x_y_split_with_bag_of_words-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['linear']}",8.605777215957641,0.6648568605211131,7.199194812774659,2.268642874325573,10000.0,1e-05,linear,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'linear'}",0.2255813953488372,0.23658536585365852,0.25133689839572193,0.23646723646723647,0.26047904191616766,0.2411795681937862,0.012230438951756772,1,0.9326072157930565,0.9321692411014103,0.9350819672131148,0.9295865633074936,0.9335463258785942,0.9325982626587338,0.0018067697595337462,0.19367011052053876,0.21096020097769572,0.24777783017206872,0.2092845426178759,0.27380572188955427,0.22503987571302064,0.02883743867401823,1,0.9477275465560497,0.9451509715883283,0.9531658139530713,0.9455874060270626,0.9464806539567046,0.9476224784162433,0.0029083753854652226,0.2255813953488372,0.23658536585365852,0.25133689839572193,0.23646723646723647,0.26047904191616766,0.2411795681937862,0.012230438951756772,1,0.9326072157930565,0.9321692411014103,0.9350819672131148,0.9295865633074936,0.9335463258785942,0.9325982626587338,0.0018067697595337462,0.19902435599030244,0.20729150760350065,0.24150012769572674,0.21331605541375934,0.2590170813791738,0.2223679197379361,0.02226963398821822,1,0.9342303305813621,0.9324352098516381,0.9371240497957704,0.9308045950108941,0.9338608226933609,0.9336910015866051,0.002098279808855692
0,2,"SVC-split_x_y_split_with_bag_of_words-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['linear']}",8.11760311126709,1.0875655001732318,6.7872851371765135,2.065208957845147,10000.0,1e-05,linear,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'linear'}",0.17647058823529413,0.21836228287841192,0.23622047244094488,0.25139664804469275,0.2620481927710843,0.22643496577145866,0.030511467159604073,1,0.94640434192673,0.9485294117647058,0.9440052700922266,0.945489941596366,0.9425654116145501,0.9453988753989158,0.0020391256310757816,0.15919701213818863,0.1887689036356135,0.21602544449534974,0.2221016120016414,0.24989504167449964,0.20458969121070675,0.03093801156069424,1,0.9564248651355427,0.95664163814826,0.9545493653125372,0.9593724560926706,0.9523390923895029,0.9558654834157027,0.002340161616876256,0.17647058823529413,0.21836228287841192,0.23622047244094488,0.25139664804469275,0.2620481927710843,0.22643496577145866,0.030511467159604073,1,0.94640434192673,0.9485294117647058,0.9440052700922266,0.945489941596366,0.9425654116145501,0.9453988753989158,0.0020391256310757816,0.1625158919789708,0.19383779648542906,0.2166423672388419,0.22816724824893717,0.24622828467326177,0.20703438303177024,0.029185425776505063,1,0.9478821395395007,0.9491464853323135,0.9454068444750268,0.949255267702559,0.9430829537089167,0.9469547381516634,0.0023808802934150654
0,3,"SVC-split_x_y_split_with_bag_of_words-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['linear']}",8.103896474838256,0.8279520353879181,7.0164261817932125,2.135207756459894,10000.0,1e-05,linear,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'linear'}",0.23185011709601874,0.26616915422885573,0.30952380952380953,0.27887323943661974,0.31750741839762614,0.2785676671932596,0.031355168157790846,1,0.9707880434782609,0.9739478957915831,0.9697567389875082,0.9702072538860104,0.971830985915493,0.971306183611771,0.0014920425652594968,0.21173483555216577,0.23249499256961945,0.2671877232534829,0.27877165270206383,0.3011936226327918,0.25557499142709944,0.03227489529697671,1,0.9707426570583652,0.9738788058482619,0.9695398903181176,0.9695191349933635,0.9716922508117078,0.9710745478059633,0.0016204971004012351,0.23185011709601874,0.26616915422885573,0.30952380952380953,0.27887323943661974,0.31750741839762614,0.2785676671932596,0.031355168157790846,1,0.9707880434782609,0.9739478957915831,0.9697567389875082,0.9702072538860104,0.971830985915493,0.971306183611771,0.0014920425652594968,0.2033407084720201,0.24006241613314944,0.2813613700924298,0.2720925337490213,0.29937257737220213,0.25653900987538275,0.03445698254178057,1,0.9697348518989903,0.9730054159332161,0.9684296526948307,0.9692430202697666,0.9709322781897909,0.9702690437973189,0.0015905380986770289
0,4,"SVC-split_x_y_split_with_bag_of_words-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['linear']}",10.335386657714844,1.510702541718722,6.592352104187012,2.1618172278366647,10000.0,1e-05,linear,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'linear'}",0.3262411347517731,0.3157894736842105,0.3941798941798942,0.3888888888888889,0.3805309734513274,0.3591363875724065,0.03361240373910383,1,0.9688346883468835,0.9713333333333334,0.9684418145956607,0.967511371020143,0.9653846153846154,0.9683011645361272,0.0019302077847587512,0.2908048837087218,0.31129074170869836,0.3562921094635137,0.40076317607019357,0.3784686438495596,0.3446390220000203,0.04132419411780493,1,0.970534639192581,0.9722493744601068,0.9690959429211278,0.9692178482217039,0.9664062160622543,0.9695008041715548,0.00192061999102835,0.3262411347517731,0.3157894736842105,0.3941798941798942,0.3888888888888889,0.3805309734513274,0.3591363875724065,0.03361240373910383,1,0.9688346883468835,0.9713333333333334,0.9684418145956607,0.967511371020143,0.9653846153846154,0.9683011645361272,0.0019302077847587512,0.3025173056217868,0.30857847368888924,0.3681217221418011,0.3910745726828322,0.3767387111023671,0.34688726249552687,0.036957403642678646,1,0.9685022936524758,0.9704175890402094,0.9678814755759766,0.966266712371796,0.9644718658766912,0.9675079873034298,0.002017558804394932
0,5,"SVC-split_x_y_split_with_bag_of_words-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['linear']}",9.937959098815918,2.064833447248433,6.033893823623657,1.9569222038229486,10000.0,1e-05,linear,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'linear'}",0.4666666666666667,0.4897435897435897,0.5133689839572193,0.5373961218836565,0.5310734463276836,0.5060558188520273,0.026678027454727277,1,0.9851250845165652,0.9900596421471173,0.9862295081967213,0.988296488946684,0.9877022653721683,0.9874825978358512,0.001701759832840032,0.41573894792145,0.4898357819669458,0.5120021292847684,0.5567856173590695,0.5545431777311796,0.5026029500948304,0.052732030474880585,1,0.985334899579948,0.9894475254114905,0.9863670569915529,0.987807417734289,0.9875775061993229,0.9873068811833207,0.001391266574399776,0.4666666666666667,0.4897435897435897,0.5133689839572193,0.5373961218836565,0.5310734463276836,0.5060558188520273,0.026678027454727277,1,0.9851250845165652,0.9900596421471173,0.9862295081967213,0.988296488946684,0.9877022653721683,0.9874825978358512,0.001701759832840032,0.4380985881904774,0.48192237371925933,0.5087684378457697,0.5436552724274738,0.538470477073633,0.499793907727864,0.03959627763277567,1,0.9847369971963507,0.9896330964342955,0.9857328651650182,0.9877901808028686,0.9870495691291862,0.986988541745544,0.0016903369814012443
