,column,is_test,evaluation,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
0,0,False,train,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [5], 'max_iter': [500]}",21.198350381851196,4.682819717890824,0.02853240966796875,0.017795463750069164,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.34679334916864607,0.3575,0.4036458333333333,0.4273743016759777,0.44642857142857145,0.3933649289099526,0.038592844495695416,1,0.4316644113667118,0.4276184122748499,0.42178217821782177,0.408825438027255,0.4075495841330774,0.41948800480394316,0.009755489249234481,0.17319978267659306,0.18441471215351815,0.21504235570687422,0.2564058325672307,0.26405534196502567,0.21578469769300151,0.036507199643671225,1,0.25084895332692314,0.27208897311441665,0.25264759952376836,0.24112061816863495,0.2246725713047737,0.2482757430877034,0.015499096714066334,0.34679334916864607,0.3575,0.4036458333333333,0.4273743016759777,0.44642857142857145,0.3933649289099526,0.038592844495695416,1,0.4316644113667118,0.4276184122748499,0.42178217821782177,0.408825438027255,0.4075495841330774,0.41948800480394316,0.009755489249234481,0.22830494068690002,0.24132277052088377,0.27965447542653427,0.3136286040798808,0.3292512157097409,0.2753766485204833,0.03909711791889678,1,0.3107909164796741,0.3135367359850477,0.2990533011189716,0.2915056339071691,0.28511320627495923,0.2999999587531644,0.01090279066197247
0,1,False,train,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [5], 'max_iter': [500]}",24.00250024795532,5.210604942793725,0.022971725463867186,0.005964458953580449,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.13953488372093023,0.14878048780487804,0.17914438502673796,0.1794871794871795,0.18562874251497005,0.16482359136387573,0.018885018662840217,1,0.20149761742682096,0.19879113498992612,0.19672131147540983,0.19315245478036175,0.1878594249201278,0.1956043887185293,0.004735598317573391,0.046652764191525135,0.051801739472578046,0.06933976624903843,0.08525753775089694,0.0797351810165459,0.06518663537300913,0.015216591184657636,1,0.08597228370955029,0.08407396066122086,0.08707695582162532,0.07593457239389101,0.07876744537232472,0.08236504359172245,0.004299496911378152,0.13953488372093023,0.14878048780487804,0.17914438502673796,0.1794871794871795,0.18562874251497005,0.16482359136387573,0.018885018662840217,1,0.20149761742682096,0.19879113498992612,0.19672131147540983,0.19315245478036175,0.1878594249201278,0.1956043887185293,0.004735598317573391,0.06938222759484675,0.07517311547969675,0.09756901902325794,0.10537146525568176,0.10909914666983024,0.0898212994310826,0.016211139943243042,1,0.11712967906835281,0.11088373037536779,0.10824378416165406,0.10286110600181579,0.10201105240167961,0.108225870401774,0.005545214317849674
0,2,False,train,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [5], 'max_iter': [500]}",24.360595989227296,6.164288386931895,0.031180572509765626,0.013292053059568328,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.11764705882352941,0.18362282878411912,0.13385826771653545,0.164804469273743,0.18674698795180722,0.15587151132174829,0.02773742368735781,1,0.1919945725915875,0.1945187165775401,0.1831357048748353,0.18754055807916936,0.1742182514358647,0.1862815607117994,0.007176268605619001,0.03773398758261912,0.09701027785016113,0.06307486130064105,0.06593755871802573,0.07575927877062322,0.06736247257749996,0.01998496128167084,1,0.0792424130636478,0.10854082717699036,0.0773427381380296,0.08885409608118211,0.08356566674318786,0.08750914824060754,0.011237315113115131,0.11764705882352941,0.18362282878411912,0.13385826771653545,0.164804469273743,0.18674698795180722,0.15587151132174829,0.02773742368735781,1,0.1919945725915875,0.1945187165775401,0.1831357048748353,0.18754055807916936,0.1742182514358647,0.1862815607117994,0.007176268605619001,0.055359833027196416,0.10251449430708436,0.0738458054592581,0.08924715181266406,0.10691929416623273,0.08447825599495198,0.019334055982351387,1,0.10269902093065243,0.11194779717245955,0.10256409367270175,0.10392795063987843,0.09799103990133919,0.10382598046340627,0.004536148851089916
0,3,False,train,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [5], 'max_iter': [500]}",21.55056767463684,4.566719361627117,0.029473400115966795,0.01546562305839854,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.22950819672131148,0.2462686567164179,0.24074074074074073,0.27887323943661974,0.2818991097922849,0.2538177988414955,0.02088730505185042,1,0.296195652173913,0.2879091516366065,0.2859960552268245,0.28432642487046633,0.2708066581306018,0.28504678840768244,0.008205993272726583,0.09213090641662072,0.10991397083220575,0.10376010470573117,0.12131044288365084,0.12439006929274997,0.10938983331677879,0.011825362901602526,1,0.15592973407883998,0.13105815009439928,0.1379610755202039,0.11683252132372217,0.1289446010564597,0.134145216414725,0.012848593545254293,0.22950819672131148,0.2462686567164179,0.24074074074074073,0.27887323943661974,0.2818991097922849,0.2538177988414955,0.02088730505185042,1,0.296195652173913,0.2879091516366065,0.2859960552268245,0.28432642487046633,0.2708066581306018,0.28504678840768244,0.008205993272726583,0.12516465136413688,0.14682928574906318,0.14227147436241416,0.16660156425171288,0.16891067860438344,0.14866548199664964,0.01630680702171177,1,0.17997622646436107,0.17404023953579506,0.16982486529846885,0.16183782986427966,0.15991069863611346,0.16911797195980363,0.007488717622608085
0,4,False,train,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [5], 'max_iter': [500]}",20.452897167205812,4.290457327074394,0.02665266990661621,0.013889440786801651,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.30260047281323876,0.3132832080200501,0.328042328042328,0.3611111111111111,0.35988200589970504,0.3312269615587151,0.0238346125180216,1,0.36720867208672087,0.362,0.36423405654174884,0.35932423651721895,0.35384615384615387,0.3613226237983685,0.004549109764831099,0.15592407635112931,0.20362123563062914,0.20098128952942615,0.24469937369745196,0.2633395545407006,0.2109192039366256,0.037568704806557364,1,0.22856498622672233,0.24566084785076442,0.22173159093692,0.23691056844182826,0.21409041512276922,0.22939168171580082,0.011087908728423596,0.30260047281323876,0.3132832080200501,0.328042328042328,0.3611111111111111,0.35988200589970504,0.3312269615587151,0.0238346125180216,1,0.36720867208672087,0.362,0.36423405654174884,0.35932423651721895,0.35384615384615387,0.3613226237983685,0.004549109764831099,0.20512911560821065,0.23067554417973524,0.2460971520804984,0.28963440156396225,0.28696408040426635,0.24928019448998873,0.03272871991695554,1,0.2766108248962261,0.26991095912782276,0.27434463166118084,0.27413169219533756,0.2617362251550825,0.27134686660713,0.005270244114921284
0,5,False,train,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [5], 'max_iter': [500]}",17.323366737365724,3.810076533350758,0.020288372039794923,0.006341851702849038,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.4666666666666667,0.5025641025641026,0.516042780748663,0.5373961218836565,0.53954802259887,0.5107951553449184,0.027178216765328098,1,0.5510480054090602,0.5374420145791915,0.5370491803278689,0.5227568270481144,0.5262135922330097,0.5349019239194488,0.009947353453256421,0.27927237793745474,0.3233478680275833,0.34361452433673295,0.36762826109733526,0.39114578662601257,0.3386473460179953,0.0388081728690967,1,0.3958631724554646,0.3768837740834265,0.3521429657518514,0.3372178641495345,0.3883021418137015,0.3700819836507957,0.022112290367687092,0.4666666666666667,0.5025641025641026,0.516042780748663,0.5373961218836565,0.53954802259887,0.5107951553449184,0.027178216765328098,1,0.5510480054090602,0.5374420145791915,0.5370491803278689,0.5227568270481144,0.5262135922330097,0.5349019239194488,0.009947353453256421,0.34627320818792073,0.38926106288037965,0.4015402208314156,0.4345961502381603,0.4476142888904604,0.4016678636421396,0.03619311605732472,1,0.44176365570672427,0.4324886529294679,0.4169429676989763,0.40708327536610067,0.4164657877229945,0.42294886788485275,0.012448469230217673
