,column,is_test,evaluation,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
0,0,False,train,"SVC-split_x_y_split_with_bag_of_words_and_projection-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['rbf']}",1.5216406345367433,0.20696570647818813,1.7383646011352538,0.30725819153484607,10000.0,1e-05,rbf,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.3681710213776722,0.38,0.4166666666666667,0.43575418994413406,0.4523809523809524,0.4081095313322802,0.0320268991642675,1,0.4465493910690122,0.4416277518345564,0.4270627062706271,0.42050616482803377,0.418426103646833,0.4308344235298125,0.011298861198054738,0.17801880707004994,0.19388090632771487,0.22727688626126127,0.2503605720496336,0.27907878946529296,0.22283947482148947,0.036447127553630256,1,0.27181222534652894,0.2842885108417321,0.24033553592524698,0.2598217834108817,0.2452608548419918,0.2603037820732763,0.016327671709675112,0.3681710213776722,0.38,0.4166666666666667,0.43575418994413406,0.4523809523809524,0.4081095313322802,0.0320268991642675,1,0.4465493910690122,0.4416277518345564,0.4270627062706271,0.42050616482803377,0.418426103646833,0.4308344235298125,0.011298861198054738,0.2358928329352052,0.24804341218083345,0.28558040507965726,0.31106358734412853,0.3303884336796313,0.2793904165740902,0.03582567001919243,1,0.3197041302130334,0.3120490367798479,0.2952585907397425,0.2893407573529163,0.2888928228835129,0.3010490675938106,0.012549096539369382
0,1,False,train,"SVC-split_x_y_split_with_bag_of_words_and_projection-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['rbf']}",1.5229621410369873,0.2473403765873469,2.215244102478027,0.686526966695323,10000.0,1e-05,rbf,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.16511627906976745,0.17073170731707318,0.18181818181818182,0.20512820512820512,0.19760479041916168,0.18272775144813058,0.015268853954859803,1,0.25936010891763106,0.2612491605104097,0.25639344262295083,0.2487080103359173,0.2485623003194888,0.2548546045412795,0.0053090799789458935,0.05572142571510927,0.08959442987694571,0.09277079598414732,0.10339552040519184,0.09203153887472142,0.08552952535623756,0.01677857758693442,1,0.23136393584366938,0.2431567515398417,0.25689432432336534,0.24206176833766277,0.2397137677889289,0.24263810956669363,0.008240140603983002,0.16511627906976745,0.17073170731707318,0.18181818181818182,0.20512820512820512,0.19760479041916168,0.18272775144813058,0.015268853954859803,1,0.25936010891763106,0.2612491605104097,0.25639344262295083,0.2487080103359173,0.2485623003194888,0.2548546045412795,0.0053090799789458935,0.0784416462601347,0.092680578669347,0.09717004289682685,0.1209872780985022,0.11311564861884921,0.09916677327065473,0.015144526329467225,1,0.16962945968025794,0.1721813791288791,0.16753281021601105,0.1652733852902884,0.16033412540023861,0.16699023194313503,0.004036316144070823
0,2,False,train,"SVC-split_x_y_split_with_bag_of_words_and_projection-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['rbf']}",1.11629376411438,0.10163788323158772,2.1046321868896483,0.7182627732389641,10000.0,1e-05,rbf,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.14588235294117646,0.17121588089330025,0.1732283464566929,0.20391061452513967,0.22289156626506024,0.18114797261716692,0.026724076371558894,1,0.26051560379918587,0.24665775401069517,0.23583662714097497,0.23621025308241403,0.23994894703254627,0.24383383701316327,0.009202419444501524,0.0691378423648124,0.07810811127400817,0.08905974381401259,0.11721288231880835,0.11275178352285724,0.09172654989011655,0.01883397948890599,1,0.22683029877863484,0.2512070000055283,0.19597871565773545,0.2106288685642707,0.21475306669766245,0.21987958994076634,0.018508526968699906,0.14588235294117646,0.17121588089330025,0.1732283464566929,0.20391061452513967,0.22289156626506024,0.18114797261716692,0.026724076371558894,1,0.26051560379918587,0.24665775401069517,0.23583662714097497,0.23621025308241403,0.23994894703254627,0.24383383701316327,0.009202419444501524,0.07854759213283857,0.08758938583623015,0.09432317475630252,0.11763025975094121,0.1311054902638217,0.10018801184256669,0.019231863424518592,1,0.17634633840708475,0.16758802170294304,0.15274230825439708,0.15085392451224539,0.1619415703954078,0.16189443265441558,0.009454427102420433
0,3,False,train,"SVC-split_x_y_split_with_bag_of_words_and_projection-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['rbf']}",1.2146740913391114,0.23316641789159032,1.8161365509033203,0.5850049499938671,10000.0,1e-05,rbf,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.2459016393442623,0.24875621890547264,0.28835978835978837,0.29295774647887324,0.32344213649851633,0.2775144813059505,0.029019230761422432,1,0.3294836956521739,0.33266533066132264,0.3254437869822485,0.32642487046632124,0.3053777208706786,0.323879080926549,0.009589990239442524,0.11230672512202859,0.11837788183266673,0.14698654218412485,0.13560554818271328,0.16223047740114901,0.13371007559688672,0.018244932920203977,1,0.2697936703828672,0.23247395087636097,0.24707369216812217,0.2733868939399113,0.24093213895106527,0.25273206926366537,0.016120589086561533,0.2459016393442623,0.24875621890547264,0.28835978835978837,0.29295774647887324,0.32344213649851633,0.2775144813059505,0.029019230761422432,1,0.3294836956521739,0.33266533066132264,0.3254437869822485,0.32642487046632124,0.3053777208706786,0.323879080926549,0.009589990239442524,0.13050215264804277,0.14299524031052147,0.17766177490052393,0.17777954648533442,0.2006720748927582,0.16382458395950247,0.025631692386444152,1,0.22390022141826812,0.2239899216856907,0.2187044829908563,0.22823336573709535,0.19989659535404408,0.2189449174371909,0.009991784226438656
0,4,False,train,"SVC-split_x_y_split_with_bag_of_words_and_projection-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['rbf']}",1.1912439823150636,0.22323966045434435,1.4989730834960937,0.4053001857372443,10000.0,1e-05,rbf,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.3404255319148936,0.3408521303258145,0.3783068783068783,0.3972222222222222,0.40412979351032446,0.3701948393891522,0.027119353891278664,1,0.4410569105691057,0.42933333333333334,0.4168310322156476,0.4282001299545159,0.4185897435897436,0.42680222993246925,0.008699726947294447,0.2125077869717962,0.21240530120931253,0.2466001784942794,0.29841292999387514,0.28796079050083756,0.24902724556082256,0.036235282177844316,1,0.3812016242746147,0.3667127087322141,0.364347904811433,0.3443542230022069,0.33637377954257364,0.3585980480726085,0.01616561097879542,0.3404255319148936,0.3408521303258145,0.3783068783068783,0.3972222222222222,0.40412979351032446,0.3701948393891522,0.027119353891278664,1,0.4410569105691057,0.42933333333333334,0.4168310322156476,0.4282001299545159,0.4185897435897436,0.42680222993246925,0.008699726947294447,0.2534525131852233,0.25927969685584784,0.2870827254602458,0.32608961424873645,0.3291209513636352,0.28864905002033864,0.031871740851096876,1,0.35428891063022516,0.34469602064054433,0.32900346712617135,0.34406057381413446,0.3342749710945715,0.34126478866112936,0.008813796866068492
0,5,False,train,"SVC-split_x_y_split_with_bag_of_words_and_projection-{'C': [10000.0], 'gamma': [1e-05], 'kernel': ['rbf']}",1.2413354396820069,0.22012371172225004,0.9884135246276855,0.24174405691084105,10000.0,1e-05,rbf,"{'C': 10000.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.4666666666666667,0.4948717948717949,0.5213903743315508,0.5373961218836565,0.556497175141243,0.5134281200631912,0.031965787383432746,1,0.5469912102772143,0.5420808482438702,0.5363934426229509,0.5338101430429129,0.5281553398058253,0.5374861967985547,0.006530367191129081,0.2636384104469211,0.3059784070083871,0.34846248614560205,0.3591233328075433,0.3569483885306964,0.32458553639959065,0.03777476867068907,1,0.42911264681144473,0.4748150252793901,0.3880100340494409,0.3674464350375442,0.39186741860651486,0.410250311956867,0.03791865633495025,0.4666666666666667,0.4948717948717949,0.5213903743315508,0.5373961218836565,0.556497175141243,0.5134281200631912,0.031965787383432746,1,0.5469912102772143,0.5420808482438702,0.5363934426229509,0.5338101430429129,0.5281553398058253,0.5374861967985547,0.006530367191129081,0.3255989315557447,0.369138552751191,0.39755496488602954,0.41307674128271926,0.43030763883680384,0.3848608485755885,0.03735784743937399,1,0.42125765140651616,0.4203913422095025,0.4052845815047224,0.40231577354338205,0.3998577614199345,0.40982142201681154,0.009150986491765661
