,kfold-test,column,is_test,evaluation,evaluation_method,split0_train_score,split1_train_score,mean_train_score,std_train_score,mean_test_score,std_test_score,params
16,0,0,False,train,SVC,0.9794520547945206,0.9835234474017744,0.9814877510981475,0.0020356963036269327,0.3390388413429888,0.01515514368306724,"{'C': 1.0, 'gamma': 1.0, 'kernel': 'rbf'}"
17,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 1.0, 'gamma': 100.0, 'kernel': 'rbf'}"
18,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 1.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
19,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 1.0, 'gamma': 1000000.0, 'kernel': 'rbf'}"
20,0,0,False,train,SVC,0.958904109589041,0.9632446134347274,0.9610743615118842,0.0021702519228432027,0.3673469387755102,0.014279023534255019,"{'C': 1.0, 'gamma': 'auto', 'kernel': 'rbf'}"
21,0,0,False,train,SVC,0.3972602739726027,0.3840304182509506,0.39064534611177665,0.00661492786082607,0.36932192231731403,0.015014617480980506,"{'C': 100.0, 'gamma': 1e-05, 'kernel': 'rbf'}"
22,0,0,False,train,SVC,0.9808219178082191,0.982256020278834,0.9815389690435266,0.0007170512353074088,0.3745885450954575,0.005995784622366249,"{'C': 100.0, 'gamma': 0.01, 'kernel': 'rbf'}"
23,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.34496379196840027,0.017361925523243702,"{'C': 100.0, 'gamma': 1.0, 'kernel': 'rbf'}"
24,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 100.0, 'gamma': 100.0, 'kernel': 'rbf'}"
25,0,0,False,train,SVC,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3291639236339697,0.01411247396141153,"{'C': 100.0, 'gamma': 10000.0, 'kernel': 'rbf'}"
