,kfold-test,column,is_test,evaluation,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
0,1,0,False,train,SVC-bag_of_words,2.001390218734741,0.3355109691619873,8.257004499435425,0.7907321453094482,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,5,0.35382513661202186,0.3303684879288437,0.34209681227043276,0.011728324341589075,0.10914333781639056,0.12519222729851592,0.1168772332086985,0.008019182905901744,5,0.12519222729851592,0.10914333781639056,0.11716778255745325,0.008024444741062682,0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,5,0.35382513661202186,0.3303684879288437,0.34209681227043276,0.011728324341589075,0.16407986028939708,0.18494593417258054,0.17413513749972645,0.010426195730469203,5,0.18494593417258054,0.16407986028939708,0.1745128972309888,0.010433036941591728
1,1,0,False,train,SVC-bag_of_words,4.417843699455261,0.7618931531906128,8.895896434783936,1.1614575386047363,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,5,0.35382513661202186,0.3303684879288437,0.34209681227043276,0.011728324341589075,0.10914333781639056,0.12519222729851592,0.1168772332086985,0.008019182905901744,5,0.12519222729851592,0.10914333781639056,0.11716778255745325,0.008024444741062682,0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,5,0.35382513661202186,0.3303684879288437,0.34209681227043276,0.011728324341589075,0.16407986028939708,0.18494593417258054,0.17413513749972645,0.010426195730469203,5,0.18494593417258054,0.16407986028939708,0.1745128972309888,0.010433036941591728
2,1,0,False,train,SVC-bag_of_words,4.765278339385986,0.2192533016204834,7.422276973724365,0.6470532417297363,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.4256670902160102,0.453551912568306,0.4391046741277156,0.013933268777923214,1,0.9521857923497268,0.9593392630241423,0.9557625276869346,0.0035767353372077593,0.3562946194885118,0.37641784076321266,0.3659919190099608,0.010055012980025127,4,0.9531237177746092,0.9590165587624292,0.9560701382685193,0.0029464204939099736,0.4256670902160102,0.453551912568306,0.4391046741277156,0.013933268777923214,1,0.9521857923497268,0.9593392630241423,0.9557625276869346,0.0035767353372077593,0.37162404913226177,0.40308451143149804,0.3867847195753434,0.01571991643177489,4,0.9500021656946358,0.9573064945238668,0.9536543301092513,0.003652164414615522
3,1,0,False,train,SVC-bag_of_words,4.899006128311157,0.2209477424621582,7.868794798851013,0.6944364309310913,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.409148665819568,0.4412568306010929,0.42462146148782093,0.016043555315316586,2,0.9863387978142076,0.9911054637865311,0.9887221308003693,0.0023833329861617236,0.3560437869374043,0.39257119638880467,0.37364619886526806,0.018251728743959927,1,0.9861038277850943,0.9902160299018731,0.9881599288434837,0.0020561010583893813,0.409148665819568,0.4412568306010929,0.42462146148782093,0.016043555315316586,2,0.9863387978142076,0.9911054637865311,0.9887221308003693,0.0023833329861617236,0.3711397051486865,0.40945363035689586,0.38960303184546674,0.019144400890159386,1,0.9851072666955015,0.9903102538447415,0.9877087602701216,0.002601493574619973
4,1,0,False,train,SVC-bag_of_words,6.333335876464844,0.24233770370483398,7.404025673866272,1.2364791631698608,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.409148665819568,0.4412568306010929,0.42462146148782093,0.016043555315316586,2,0.9863387978142076,0.9911054637865311,0.9887221308003693,0.0023833329861617236,0.3560437869374043,0.39257119638880467,0.37364619886526806,0.018251728743959927,1,0.9861038277850943,0.9902160299018731,0.9881599288434837,0.0020561010583893813,0.409148665819568,0.4412568306010929,0.42462146148782093,0.016043555315316586,2,0.9863387978142076,0.9911054637865311,0.9887221308003693,0.0023833329861617236,0.3711397051486865,0.40945363035689586,0.38960303184546674,0.019144400890159386,1,0.9851072666955015,0.9903102538447415,0.9877087602701216,0.002601493574619973
5,1,0,False,train,SVC-bag_of_words,4.789559841156006,0.31540989875793457,7.802090406417847,0.1368422508239746,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.409148665819568,0.4412568306010929,0.42462146148782093,0.016043555315316586,2,0.9863387978142076,0.9911054637865311,0.9887221308003693,0.0023833329861617236,0.3560437869374043,0.39257119638880467,0.37364619886526806,0.018251728743959927,1,0.9861038277850943,0.9902160299018731,0.9881599288434837,0.0020561010583893813,0.409148665819568,0.4412568306010929,0.42462146148782093,0.016043555315316586,2,0.9863387978142076,0.9911054637865311,0.9887221308003693,0.0023833329861617236,0.3711397051486865,0.40945363035689586,0.38960303184546674,0.019144400890159386,1,0.9851072666955015,0.9903102538447415,0.9877087602701216,0.002601493574619973
0,1,1,False,train,SVC-bag_of_words,1.1322733163833618,0.14358770847320557,8.291436314582825,0.33810412883758545,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.10814249363867684,0.1145975443383356,0.11125740618828177,0.0032255601437605973,5,0.1145975443383356,0.10814249363867684,0.11137001898850622,0.0032275253498293827,0.011694798930391262,0.013132597168376794,0.012388614669985332,0.0007184613889183724,5,0.013132597168376794,0.011694798930391262,0.012413698049384029,0.0007188991189927664,0.10814249363867684,0.1145975443383356,0.11125740618828177,0.0032255601437605973,5,0.1145975443383356,0.10814249363867684,0.11137001898850622,0.0032275253498293827,0.021107030905367467,0.023564733719510872,0.022293005996063393,0.0012281031724395745,5,0.023564733719510872,0.021107030905367467,0.02233588231243917,0.0012288514070717023
1,1,1,False,train,SVC-bag_of_words,2.3782166242599487,0.03312361240386963,7.92646849155426,0.7409292459487915,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.10814249363867684,0.1145975443383356,0.11125740618828177,0.0032255601437605973,5,0.1145975443383356,0.10814249363867684,0.11137001898850622,0.0032275253498293827,0.011694798930391262,0.013132597168376794,0.012388614669985332,0.0007184613889183724,5,0.013132597168376794,0.011694798930391262,0.012413698049384029,0.0007188991189927664,0.10814249363867684,0.1145975443383356,0.11125740618828177,0.0032255601437605973,5,0.1145975443383356,0.10814249363867684,0.11137001898850622,0.0032275253498293827,0.021107030905367467,0.023564733719510872,0.022293005996063393,0.0012281031724395745,5,0.023564733719510872,0.021107030905367467,0.02233588231243917,0.0012288514070717023
2,1,1,False,train,SVC-bag_of_words,2.6555838584899902,0.04833555221557617,6.639740228652954,0.35471653938293457,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.227735368956743,0.23601637107776263,0.23173140223831468,0.004137979953181449,1,0.9181446111869032,0.9338422391857506,0.9259934251863269,0.00784881399942372,0.1854476683201427,0.21683651706256274,0.20059449263100107,0.015684868202109126,1,0.9273847576570784,0.9509957222050379,0.9391902399310581,0.011805482273979762,0.227735368956743,0.23601637107776263,0.23173140223831468,0.004137979953181449,1,0.9181446111869032,0.9338422391857506,0.9259934251863269,0.00784881399942372,0.18920988979222803,0.20968897217178734,0.19909215930125831,0.010233306441386803,4,0.9152198265416807,0.9355124871175546,0.9253661568296176,0.010146330287936989
3,1,1,False,train,SVC-bag_of_words,3.1661237478256226,0.387231707572937,9.1429842710495,0.529891848564148,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.21246819338422393,0.23192360163710776,0.2218564845292956,0.009721781030226532,2,0.9522510231923602,0.94529262086514,0.9487718220287501,0.0034792011636101128,0.18412052000607299,0.21175270069705088,0.19745454794977724,0.013807677874121283,2,0.9678419776811126,0.9593630288286777,0.9636025032548952,0.0042394744262174155,0.21246819338422393,0.23192360163710776,0.2218564845292956,0.009721781030226532,2,0.9522510231923602,0.94529262086514,0.9487718220287501,0.0034792011636101128,0.18669304135442336,0.2147459860877246,0.20023011080110525,0.014017931795894131,1,0.9538959783007838,0.9467104044617082,0.950303191381246,0.0035927869195377937
4,1,1,False,train,SVC-bag_of_words,3.260568618774414,0.3701770305633545,8.644832611083984,0.09691929817199707,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.21246819338422393,0.23192360163710776,0.2218564845292956,0.009721781030226532,2,0.9522510231923602,0.94529262086514,0.9487718220287501,0.0034792011636101128,0.18412052000607299,0.21175270069705088,0.19745454794977724,0.013807677874121283,2,0.9678419776811126,0.9593630288286777,0.9636025032548952,0.0042394744262174155,0.21246819338422393,0.23192360163710776,0.2218564845292956,0.009721781030226532,2,0.9522510231923602,0.94529262086514,0.9487718220287501,0.0034792011636101128,0.18669304135442336,0.2147459860877246,0.20023011080110525,0.014017931795894131,1,0.9538959783007838,0.9467104044617082,0.950303191381246,0.0035927869195377937
5,1,1,False,train,SVC-bag_of_words,3.3165026903152466,0.3782111406326294,9.151395440101624,0.8565198183059692,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.21246819338422393,0.23192360163710776,0.2218564845292956,0.009721781030226532,2,0.9522510231923602,0.94529262086514,0.9487718220287501,0.0034792011636101128,0.18412052000607299,0.21175270069705088,0.19745454794977724,0.013807677874121283,2,0.9678419776811126,0.9593630288286777,0.9636025032548952,0.0042394744262174155,0.21246819338422393,0.23192360163710776,0.2218564845292956,0.009721781030226532,2,0.9522510231923602,0.94529262086514,0.9487718220287501,0.0034792011636101128,0.18669304135442336,0.2147459860877246,0.20023011080110525,0.014017931795894131,1,0.9538959783007838,0.9467104044617082,0.950303191381246,0.0035927869195377937
0,1,2,False,train,SVC-bag_of_words,1.7174302339553833,0.23604905605316162,8.916072010993958,0.12008202075958252,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.09961685823754789,0.10461956521739131,0.10204081632653061,0.002500155841834069,5,0.10461956521739131,0.09961685823754789,0.1021182117274696,0.002501353489921712,0.009923518445119713,0.010945253426275992,0.010418578975818214,0.0005106228872161617,5,0.010945253426275992,0.009923518445119713,0.010434385935697853,0.0005108674905781397,0.09961685823754789,0.10461956521739131,0.10204081632653061,0.002500155841834069,5,0.10461956521739131,0.09961685823754789,0.1021182117274696,0.002501353489921712,0.01804904748554875,0.01981723621584042,0.01890578672550574,0.0008836710607508434,5,0.01981723621584042,0.01804904748554875,0.018933141850694585,0.0008840943651458356
1,1,2,False,train,SVC-bag_of_words,2.734802484512329,0.16033434867858887,10.609310269355774,0.15323293209075928,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.09961685823754789,0.10461956521739131,0.10204081632653061,0.002500155841834069,5,0.10461956521739131,0.09961685823754789,0.1021182117274696,0.002501353489921712,0.009923518445119713,0.010945253426275992,0.010418578975818214,0.0005106228872161617,5,0.010945253426275992,0.009923518445119713,0.010434385935697853,0.0005108674905781397,0.09961685823754789,0.10461956521739131,0.10204081632653061,0.002500155841834069,5,0.10461956521739131,0.09961685823754789,0.1021182117274696,0.002501353489921712,0.01804904748554875,0.01981723621584042,0.01890578672550574,0.0008836710607508434,5,0.01981723621584042,0.01804904748554875,0.018933141850694585,0.0008840943651458356
2,1,2,False,train,SVC-bag_of_words,2.3268282413482666,0.27172231674194336,6.755187392234802,1.1046823263168335,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.19284802043422733,0.24048913043478262,0.21593153390388414,0.023809149718194315,1,0.9252717391304348,0.9361430395913155,0.9307073893608752,0.0054356502304403476,0.16239215276241303,0.20585044908933978,0.18344897046920572,0.02171874424700417,1,0.9452705817568005,0.9420621112468817,0.9436663465018411,0.0016042352549593963,0.19284802043422733,0.24048913043478262,0.21593153390388414,0.023809149718194315,1,0.9252717391304348,0.9361430395913155,0.9307073893608752,0.0054356502304403476,0.16291713483689257,0.20502964108048224,0.18332187782259504,0.021046171387491444,1,0.9272093151519918,0.9344197060039774,0.9308145105779846,0.003605195425992802
3,1,2,False,train,SVC-bag_of_words,2.509981155395508,0.1611924171447754,7.857568621635437,0.1417142152786255,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.17879948914431673,0.22418478260869565,0.20078999341672152,0.022681781492601423,2,0.9605978260869565,0.9655172413793104,0.9630575337331335,0.002459707646176923,0.15746689623657228,0.18778242747080345,0.1721556592309068,0.015150508078715904,2,0.9728835215325141,0.9678995186241564,0.9703915200783353,0.0024920014541788826,0.17879948914431673,0.22418478260869565,0.20078999341672152,0.022681781492601423,2,0.9605978260869565,0.9655172413793104,0.9630575337331335,0.002459707646176923,0.15682059871748905,0.19445630919892162,0.1750562030060568,0.01880884525135117,2,0.9626646164962899,0.9638241181708218,0.9632443673335558,0.0005797508372659688
4,1,2,False,train,SVC-bag_of_words,2.5011179447174072,0.23338556289672852,6.67463219165802,1.0117026567459106,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.17879948914431673,0.22418478260869565,0.20078999341672152,0.022681781492601423,2,0.9605978260869565,0.9655172413793104,0.9630575337331335,0.002459707646176923,0.15746689623657228,0.18778242747080345,0.1721556592309068,0.015150508078715904,2,0.9728835215325141,0.9678995186241564,0.9703915200783353,0.0024920014541788826,0.17879948914431673,0.22418478260869565,0.20078999341672152,0.022681781492601423,2,0.9605978260869565,0.9655172413793104,0.9630575337331335,0.002459707646176923,0.15682059871748905,0.19445630919892162,0.1750562030060568,0.01880884525135117,2,0.9626646164962899,0.9638241181708218,0.9632443673335558,0.0005797508372659688
5,1,2,False,train,SVC-bag_of_words,2.6688379049301147,0.27002251148223877,8.580742001533508,0.19987356662750244,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.17879948914431673,0.22418478260869565,0.20078999341672152,0.022681781492601423,2,0.9605978260869565,0.9655172413793104,0.9630575337331335,0.002459707646176923,0.15746689623657228,0.18778242747080345,0.1721556592309068,0.015150508078715904,2,0.9728835215325141,0.9678995186241564,0.9703915200783353,0.0024920014541788826,0.17879948914431673,0.22418478260869565,0.20078999341672152,0.022681781492601423,2,0.9605978260869565,0.9655172413793104,0.9630575337331335,0.002459707646176923,0.15682059871748905,0.19445630919892162,0.1750562030060568,0.01880884525135117,2,0.9626646164962899,0.9638241181708218,0.9632443673335558,0.0005797508372659688
0,1,3,False,train,SVC-bag_of_words,1.0271188020706177,0.17860352993011475,6.582900285720825,1.2594337463378906,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.12927756653992395,0.13835616438356163,0.1336405529953917,0.00453587352290988,6,0.13835616438356163,0.12927756653992395,0.1338168654617428,0.004539298921818841,0.016712689210484463,0.019142428222931128,0.01788037155352993,0.0012139527539334265,6,0.019142428222931128,0.016712689210484463,0.017927558716707793,0.0012148695062233327,0.12927756653992395,0.13835616438356163,0.1336405529953917,0.00453587352290988,6,0.13835616438356163,0.12927756653992395,0.1338168654617428,0.004539298921818841,0.02959890412361895,0.03363170301501739,0.031536983906845326,0.002014877851157796,6,0.03363170301501739,0.02959890412361895,0.03161530356931817,0.002016399445699219
1,1,3,False,train,SVC-bag_of_words,2.201056718826294,0.34052324295043945,7.955521941184998,0.041095852851867676,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.21926489226869456,0.22465753424657534,0.2218564845292956,0.0026942863190204756,5,0.236986301369863,0.21673003802281368,0.22685816969633835,0.010128131673524665,0.05888249624404361,0.05908607740867399,0.05898033314343807,0.0001017137701563941,5,0.06326157860404436,0.05680182069458674,0.06003169964931555,0.0032298789547288084,0.21926489226869456,0.22465753424657534,0.2218564845292956,0.0026942863190204756,5,0.236986301369863,0.21673003802281368,0.22685816969633835,0.010128131673524665,0.09128343011524329,0.09313460043428143,0.09217306430411612,0.0009248867039975969,5,0.09901650860554971,0.08885814199125185,0.09393732529840078,0.005079183307148932
2,1,3,False,train,SVC-bag_of_words,2.929837465286255,0.3901705741882324,6.2113847732543945,1.502495288848877,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.27629911280101394,0.2945205479452055,0.28505595786701776,0.009103842536419828,1,0.9547945205479452,0.9543726235741445,0.9545835720610449,0.00021094848690034196,0.2176542209786888,0.24489363929682825,0.23074492234290328,0.013609431594693076,1,0.9573307284897934,0.9575341448595931,0.9574324366746932,0.00010170818489985134,0.27629911280101394,0.2945205479452055,0.28505595786701776,0.009103842536419828,1,0.9547945205479452,0.9543726235741445,0.9545835720610449,0.00021094848690034196,0.22754087704730028,0.25073272837182076,0.23868640138363992,0.011587175264501464,1,0.9538991202545313,0.9519293179525241,0.9529142191035277,0.000984901151003581
3,1,3,False,train,SVC-bag_of_words,2.8460426330566406,0.5985183715820312,6.5410871505737305,0.4142756462097168,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.26108998732572875,0.25616438356164384,0.2587228439763002,0.0024609434279011795,2,0.9821917808219178,0.9835234474017744,0.9828576141118461,0.0006658332899283081,0.2192686020820288,0.23048048807166593,0.2246568027222099,0.005601712695966499,2,0.9822502826209514,0.9829987577471363,0.9826245201840438,0.00037423756309246103,0.26108998732572875,0.25616438356164384,0.2587228439763002,0.0024609434279011795,2,0.9821917808219178,0.9835234474017744,0.9828576141118461,0.0006658332899283081,0.2239206007960738,0.23025080238516382,0.2269627648250637,0.0031627123788457836,2,0.98116751846271,0.9824030193624818,0.9817852689125959,0.0006177504498858788
4,1,3,False,train,SVC-bag_of_words,2.533230185508728,0.22302377223968506,6.418164849281311,1.2571083307266235,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.26108998732572875,0.25616438356164384,0.2587228439763002,0.0024609434279011795,2,0.9821917808219178,0.9835234474017744,0.9828576141118461,0.0006658332899283081,0.2192686020820288,0.23048048807166593,0.2246568027222099,0.005601712695966499,2,0.9822502826209514,0.9829987577471363,0.9826245201840438,0.00037423756309246103,0.26108998732572875,0.25616438356164384,0.2587228439763002,0.0024609434279011795,2,0.9821917808219178,0.9835234474017744,0.9828576141118461,0.0006658332899283081,0.2239206007960738,0.23025080238516382,0.2269627648250637,0.0031627123788457836,2,0.98116751846271,0.9824030193624818,0.9817852689125959,0.0006177504498858788
5,1,3,False,train,SVC-bag_of_words,2.985300660133362,0.10357177257537842,6.695035696029663,0.3282127380371094,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.26108998732572875,0.25616438356164384,0.2587228439763002,0.0024609434279011795,2,0.9821917808219178,0.9835234474017744,0.9828576141118461,0.0006658332899283081,0.2192686020820288,0.23048048807166593,0.2246568027222099,0.005601712695966499,2,0.9822502826209514,0.9829987577471363,0.9826245201840438,0.00037423756309246103,0.26108998732572875,0.25616438356164384,0.2587228439763002,0.0024609434279011795,2,0.9821917808219178,0.9835234474017744,0.9828576141118461,0.0006658332899283081,0.2239206007960738,0.23025080238516382,0.2269627648250637,0.0031627123788457836,2,0.98116751846271,0.9824030193624818,0.9817852689125959,0.0006177504498858788
0,1,4,False,train,SVC-bag_of_words,1.0284072160720825,0.16862809658050537,6.343136668205261,0.9007865190505981,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.27214377406931967,0.2851351351351351,0.2784726793943384,0.0064935392210742765,5,0.2851351351351351,0.27214377406931967,0.2786394546022274,0.006495680532907722,0.0740622337646929,0.08130204528853177,0.07758919922067761,0.0036187124539966277,5,0.08130204528853177,0.0740622337646929,0.07768213952661233,0.003619905761919437,0.27214377406931967,0.2851351351351351,0.2784726793943384,0.0064935392210742765,5,0.2851351351351351,0.27214377406931967,0.2786394546022274,0.006495680532907722,0.11643689223551114,0.12652684229971298,0.12135233861306832,0.005043311947735709,5,0.12652684229971298,0.11643689223551114,0.12148186726761206,0.005044975032100919
1,1,4,False,train,SVC-bag_of_words,2.5837576389312744,0.10930156707763672,6.849610328674316,0.9281480312347412,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.27214377406931967,0.2851351351351351,0.2784726793943384,0.0064935392210742765,5,0.2851351351351351,0.27214377406931967,0.2786394546022274,0.006495680532907722,0.0740622337646929,0.08130204528853177,0.07758919922067761,0.0036187124539966277,5,0.08130204528853177,0.0740622337646929,0.07768213952661233,0.003619905761919437,0.27214377406931967,0.2851351351351351,0.2784726793943384,0.0064935392210742765,5,0.2851351351351351,0.27214377406931967,0.2786394546022274,0.006495680532907722,0.11643689223551114,0.12652684229971298,0.12135233861306832,0.005043311947735709,5,0.12652684229971298,0.11643689223551114,0.12148186726761206,0.005044975032100919
2,1,4,False,train,SVC-bag_of_words,3.3712549209594727,0.47023820877075195,7.132392406463623,0.4990377426147461,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.3607188703465982,0.37432432432432433,0.3673469387755102,0.00680048445865746,1,0.9486486486486486,0.9614890885750963,0.9550688686118725,0.006420219963223839,0.3147121408996772,0.33743540477862877,0.3257820653700025,0.011357886558711446,1,0.949639098363102,0.9635868555236621,0.956612976943382,0.006973878580280035,0.3607188703465982,0.37432432432432433,0.3673469387755102,0.00680048445865746,1,0.9486486486486486,0.9614890885750963,0.9550688686118725,0.006420219963223839,0.32660943511208335,0.3484088379778203,0.3372292890427255,0.010896108328259806,1,0.9473489947467666,0.9604068933104081,0.9538779440285874,0.0065289492818207395
3,1,4,False,train,SVC-bag_of_words,3.58003032207489,0.32093822956085205,8.286309480667114,0.15144085884094238,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.30598649483732376,0.339378437026463,0.3222538004462527,0.016690467240078218,2,0.9831477297966659,0.9746931248877084,0.9789204273421872,0.004227302454478721,0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.3091826451702476,0.348789116606677,0.32847743704842913,0.01979670754879978,2,0.981874251603449,0.9720484018344384,0.9769613267189436,0.0049129248845052875
4,1,4,False,train,SVC-bag_of_words,3.3148947954177856,0.10666429996490479,6.31706976890564,0.16878843307495117,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.30598649483732376,0.339378437026463,0.3222538004462527,0.016690467240078218,2,0.9831477297966659,0.9746931248877084,0.9789204273421872,0.004227302454478721,0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.3091826451702476,0.348789116606677,0.32847743704842913,0.01979670754879978,2,0.981874251603449,0.9720484018344384,0.9769613267189436,0.0049129248845052875
5,1,4,False,train,SVC-bag_of_words,2.9553288221359253,0.24127495288848877,7.292830228805542,0.13469171524047852,1000000.0,linear,"{'C': 1000000.0, 'kernel': 'linear'}",0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.30598649483732376,0.339378437026463,0.3222538004462527,0.016690467240078218,2,0.9831477297966659,0.9746931248877084,0.9789204273421872,0.004227302454478721,0.3247753530166881,0.3689189189189189,0.34628044766293614,0.022064506951352345,2,0.9824324324324324,0.9730423620025674,0.9777373972174999,0.004695035214932475,0.3091826451702476,0.348789116606677,0.32847743704842913,0.01979670754879978,2,0.981874251603449,0.9720484018344384,0.9769613267189436,0.0049129248845052875
0,1,5,False,train,SVC-bag_of_words,1.1260874271392822,0.19500517845153809,5.024213194847107,0.39675748348236084,1e-05,linear,"{'C': 1e-05, 'kernel': 'linear'}",0.4462915601023018,0.47218453188602444,0.4588545095457538,0.012940803558547114,5,0.47218453188602444,0.4462915601023018,0.4592380459941631,0.012946485891861315,0.19917615661854646,0.22295823215242402,0.21071492532721517,0.01188581867964298,5,0.22295823215242402,0.19917615661854646,0.21106719438548524,0.011891037766938783,0.4462915601023018,0.47218453188602444,0.4588545095457538,0.012940803558547114,5,0.47218453188602444,0.4462915601023018,0.4592380459941631,0.012946485891861315,0.27543015822405537,0.3028944093941687,0.28875547297874493,0.01372609842715925,5,0.3028944093941687,0.27543015822405537,0.289162283809112,0.013732125585056654
1,1,5,False,train,SVC-bag_of_words,3.0075621604919434,0.4884662628173828,5.934131622314453,0.7900664806365967,0.01,linear,"{'C': 0.01, 'kernel': 'linear'}",0.4462915601023018,0.47218453188602444,0.4588545095457538,0.012940803558547114,5,0.47218453188602444,0.4462915601023018,0.4592380459941631,0.012946485891861315,0.19917615661854646,0.22295823215242402,0.21071492532721517,0.01188581867964298,5,0.22295823215242402,0.19917615661854646,0.21106719438548524,0.011891037766938783,0.4462915601023018,0.47218453188602444,0.4588545095457538,0.012940803558547114,5,0.47218453188602444,0.4462915601023018,0.4592380459941631,0.012946485891861315,0.27543015822405537,0.3028944093941687,0.28875547297874493,0.01372609842715925,5,0.3028944093941687,0.27543015822405537,0.289162283809112,0.013732125585056654
2,1,5,False,train,SVC-bag_of_words,4.407058119773865,0.6202040910720825,7.3257155418396,1.0477399826049805,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.5063938618925832,0.5373134328358209,0.521395655036208,0.015453000027696118,1,0.9782903663500678,0.979539641943734,0.9789150041469009,0.000624637796833083,0.43141516860172213,0.48416837070833907,0.4570103693604955,0.026365024117286404,4,0.9786757215140826,0.9786237340353376,0.9786497277747102,2.5993739372454083e-05,0.5063938618925832,0.5373134328358209,0.521395655036208,0.015453000027696118,1,0.9782903663500678,0.979539641943734,0.9789150041469009,0.000624637796833083,0.4608597785492394,0.5031369614752795,0.4813721444587138,0.021129313538223424,1,0.9780831816617015,0.9784538470632984,0.9782685143625,0.00018533270079845732
3,1,5,False,train,SVC-bag_of_words,4.807754993438721,0.8878800868988037,6.466945052146912,0.2880772352218628,100.0,linear,"{'C': 100.0, 'kernel': 'linear'}",0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.43850715597019413,0.4868961304498318,0.4619848874984976,0.024183868053885983,1,0.9920257494181631,0.996258677383997,0.99414221340108,0.0021164639829169274,0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.46136336696752966,0.5022582014407043,0.4812050345163972,0.020438442674600134,2,0.9917590664179456,0.996038811648616,0.9938989390332809,0.002139872615335159
4,1,5,False,train,SVC-bag_of_words,4.464981436729431,0.8708153963088989,7.08151376247406,0.6274503469467163,10000.0,linear,"{'C': 10000.0, 'kernel': 'linear'}",0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.43850715597019413,0.4868961304498318,0.4619848874984976,0.024183868053885983,1,0.9920257494181631,0.996258677383997,0.99414221340108,0.0021164639829169274,0.4961636828644501,0.5264586160108549,0.510862409479921,0.015140818208954838,2,0.9918588873812755,0.9961636828644501,0.9940112851228629,0.0021523977415873197,0.46136336696752966,0.5022582014407043,0.4812050345163972,0.020438442674600134,2,0.9917590664179456,0.996038811648616,0.9938989390332809,0.002139872615335159
