,best_params,column,i_outer,metric,model,params,refit,split_method,value
0,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.603112840466926
1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.9377431906614786
2,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.8008087954038711
3,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.8803501945525292
4,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",1,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.3035019455252918
5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",1,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.8443579766536965
6,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",1,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.6409765521642659
7,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",1,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.7232490272373541
8,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",2,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.3035019455252918
9,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",2,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.8171206225680934
10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",2,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.6309949457976057
