,best_params,column,i_outer,metric,model,params,refit,split_method,value
0,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0,0,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.5310077519379846
1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0,0,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.9069767441860465
2,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0,0,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.7611973453848053
3,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0,0,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.8376937984496124
4,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",1,0,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.27906976744186046
5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",1,0,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.8488372093023255
6,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",1,0,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.6253591168686977
7,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",1,0,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.7068798449612403
8,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",2,0,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.3062015503875969
9,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",2,0,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.8527131782945736
10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",2,0,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y,0.6406160396094532
