,best_params,column,i_outer,metric,model,params,refit,split_method,value
0,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.5542635658914729
1,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.937984496124031
2,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.776089535110511
3,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.8393895348837209
4,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.35271317829457366
5,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.8682170542635659
6,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6632292382946826
7,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.7175387596899225
8,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.313953488372093
9,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.8565891472868217
10,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6384933433597663
11,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6618217054263565
12,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.3643410852713178
13,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.9031007751937985
14,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6802406568987917
15,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6670704134366925
16,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.43023255813953487
17,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.8992248062015504
18,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.7107570594001444
19,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6290374677002584
20,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,0,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.5426356589147286
21,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,0,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.9147286821705426
22,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,0,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.7697747486825911
23,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,0,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6023094315245477
