,best_params,column,i_outer,metric,model,params,refit,split_method,value
0,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6381322957198443
1,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.9416342412451362
2,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.8213852742493843
3,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.8922665369649806
4,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.3463035019455253
5,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.8599221789883269
6,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.666501509037485
7,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.708171206225681
8,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.35797665369649806
9,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.8832684824902723
10,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6648128061258934
11,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6630188067444877
12,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.38132295719844356
13,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.8832684824902723
14,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6835354885042219
15,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6707198443579766
16,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.4396887159533074
17,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.9105058365758755
18,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.7218660441637708
19,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6484273670557716
20,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.5252918287937743
21,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.9066147859922179
22,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.7585062479708244
23,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_with_bag_of_words,0.6022211413748378
