,best_params,column,i_outer,metric,model,params,refit,split_method,value
0,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.5447470817120622
1,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.9105058365758755
2,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.7624350066796535
3,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.8528696498054474
4,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.2801556420233463
5,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.8715953307392996
6,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6289657583682493
7,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.7405155642023347
8,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.29571984435797666
9,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.8404669260700389
10,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.632699419148304
11,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6669909208819714
12,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.3346303501945525
13,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.8910505836575876
14,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6584324530198642
15,"{'hidden_layer_sizes': 20, 'max_iter': 800}",3,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6944714656290532
16,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.35797665369649806
17,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.867704280155642
18,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6683733972182356
19,"{'hidden_layer_sizes': 20, 'max_iter': 800}",4,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6324578469520103
20,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,1,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.48249027237354086
21,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,1,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.8521400778210116
22,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,1,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.7299410225803257
23,"{'hidden_layer_sizes': 20, 'max_iter': 800}",5,1,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.5769293125810635
