,best_params,column,i_outer,metric,model,params,refit,split_method,value
0,"{'multi_class': 'auto', 'solver': 'liblinear'}",0,3,accuracy,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.5642023346303502
1,"{'multi_class': 'auto', 'solver': 'liblinear'}",0,3,hit@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.9260700389105059
2,"{'multi_class': 'auto', 'solver': 'liblinear'}",0,3,mdcg,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.7795789942820855
3,"{'multi_class': 'auto', 'solver': 'liblinear'}",0,3,map@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.8482490272373541
4,"{'multi_class': 'auto', 'solver': 'liblinear'}",1,3,accuracy,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.27626459143968873
5,"{'multi_class': 'auto', 'solver': 'liblinear'}",1,3,hit@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.8715953307392996
6,"{'multi_class': 'auto', 'solver': 'liblinear'}",1,3,mdcg,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.6330084284611175
7,"{'multi_class': 'auto', 'solver': 'liblinear'}",1,3,map@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.6962548638132295
8,"{'multi_class': 'auto', 'solver': 'liblinear'}",2,3,accuracy,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.3035019455252918
9,"{'multi_class': 'auto', 'solver': 'liblinear'}",2,3,hit@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.8287937743190662
10,"{'multi_class': 'auto', 'solver': 'liblinear'}",2,3,mdcg,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.6261459600373529
11,"{'multi_class': 'auto', 'solver': 'liblinear'}",2,3,map@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.6483463035019456
12,"{'multi_class': 'auto', 'solver': 'liblinear'}",3,3,accuracy,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.3424124513618677
13,"{'multi_class': 'auto', 'solver': 'liblinear'}",3,3,hit@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.8404669260700389
14,"{'multi_class': 'auto', 'solver': 'liblinear'}",3,3,mdcg,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.6482229608198975
15,"{'multi_class': 'auto', 'solver': 'liblinear'}",3,3,map@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.6460765239948119
16,"{'multi_class': 'auto', 'solver': 'liblinear'}",4,3,accuracy,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.4085603112840467
17,"{'multi_class': 'auto', 'solver': 'liblinear'}",4,3,hit@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.8949416342412452
18,"{'multi_class': 'auto', 'solver': 'liblinear'}",4,3,mdcg,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.6957810173368506
19,"{'multi_class': 'auto', 'solver': 'liblinear'}",4,3,map@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.6597762645914397
20,"{'multi_class': 'auto', 'solver': 'liblinear'}",5,3,accuracy,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.5175097276264592
21,"{'multi_class': 'auto', 'solver': 'liblinear'}",5,3,hit@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.9066147859922179
22,"{'multi_class': 'auto', 'solver': 'liblinear'}",5,3,mdcg,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.7545980528602072
23,"{'multi_class': 'auto', 'solver': 'liblinear'}",5,3,map@5,LogisticRegression,"{'multi_class': ['auto'], 'solver': ['liblinear']}",accuracy,split_x_y_with_bag_of_words,0.529263942931258
