,best_params,column,i_outer,metric,model,params,refit,split_method,value
0,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.4980544747081712
1,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.8832684824902723
2,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.7355298799536083
3,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.8340629053177692
4,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.2723735408560311
5,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.8404669260700389
6,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,3,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6177826524318697
7,"{'hidden_layer_sizes': 20, 'max_iter': 800}",1,3,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.7059014267185473
8,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,3,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.2490272373540856
9,"{'hidden_layer_sizes': 20, 'max_iter': 800}",2,3,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y_split_with_one_hot_encoding,0.8326848249027238
