,best_params,column,i_outer,metric,model,params,refit,split_method,value
0,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.44907407407407407
1,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.6574074074074074
2,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.6394210287531413
3,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.2892560024851691
4,"{'hidden_layer_sizes': 100, 'max_iter': 800}",1,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.18981481481481483
5,"{'hidden_layer_sizes': 100, 'max_iter': 800}",1,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.4212962962962963
6,"{'hidden_layer_sizes': 100, 'max_iter': 800}",1,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.442096052513392
7,"{'hidden_layer_sizes': 100, 'max_iter': 800}",1,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.1500472482764149
8,"{'hidden_layer_sizes': 100, 'max_iter': 800}",2,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.24074074074074073
9,"{'hidden_layer_sizes': 100, 'max_iter': 800}",2,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.4652777777777778
10,"{'hidden_layer_sizes': 100, 'max_iter': 800}",2,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.4719208741502178
11,"{'hidden_layer_sizes': 100, 'max_iter': 800}",2,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.14771269240019239
12,"{'hidden_layer_sizes': 100, 'max_iter': 800}",3,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.18518518518518517
13,"{'hidden_layer_sizes': 100, 'max_iter': 800}",3,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.4236111111111111
14,"{'hidden_layer_sizes': 100, 'max_iter': 800}",3,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.4417567859300387
15,"{'hidden_layer_sizes': 100, 'max_iter': 800}",3,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.2437202380952381
16,"{'hidden_layer_sizes': 100, 'max_iter': 800}",4,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.4027777777777778
17,"{'hidden_layer_sizes': 100, 'max_iter': 800}",4,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.625
18,"{'hidden_layer_sizes': 100, 'max_iter': 800}",4,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.6079215741853919
19,"{'hidden_layer_sizes': 100, 'max_iter': 800}",4,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.3899443843193843
20,"{'hidden_layer_sizes': 100, 'max_iter': 800}",5,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.49074074074074076
21,"{'hidden_layer_sizes': 100, 'max_iter': 800}",5,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.6782407407407407
22,"{'hidden_layer_sizes': 100, 'max_iter': 800}",5,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.6683204106021031
23,"{'hidden_layer_sizes': 100, 'max_iter': 800}",5,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [20, 40, 80, 100], 'max_iter': [800]}",accuracy,split_x_y,0.5200492524450857
