,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,param_svc__kernel,param_svc__probability,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,11.881491422653198,0.6775615215301514,15.922996163368225,1.4354766607284546,0.125,0.0001220703125,rbf,True,"{'svc__C': 0.125, 'svc__gamma': 0.0001220703125, 'svc__kernel': 'rbf', 'svc__probability': True}",0.2967525195968645,0.3157894736842105,0.3059572006940428,0.009513303176862047,24,0.3157894736842105,0.2967525195968645,0.3062709966405375,0.009518477043673007,0.5767077267637178,0.6016746411483254,0.5887796414112204,0.012476671679815053,29,0.638755980861244,0.6147816349384099,0.6267688078998269,0.011987172961417047,0.5736373901664458,0.5755409569336808,0.5745577960758781,0.0009512660318986243,30,0.6087036061404673,0.5679311302449709,0.5883173681927191,0.020386237947748187,0.3538163106024248,0.37002573582717113,0.36165383488691755,0.008100307211865802,26,0.37546831955922855,0.3542162466126632,0.3648422830859459,0.010626036473282668,"{'svc__C': 0.125, 'svc__gamma': 0.0001220703125, 'svc__kernel': 'rbf', 'svc__probability': True}"
1,0,13.516711711883545,0.9335062503814697,16.401864051818848,0.5132589340209961,0.125,0.0009765625,rbf,True,"{'svc__C': 0.125, 'svc__gamma': 0.0009765625, 'svc__kernel': 'rbf', 'svc__probability': True}",0.2967525195968645,0.3157894736842105,0.3059572006940428,0.009513303176862047,24,0.3157894736842105,0.2967525195968645,0.3062709966405375,0.009518477043673007,0.5856662933930571,0.6088516746411483,0.5968768074031232,0.011586389296953652,18,0.6626794258373205,0.6192609182530795,0.6409701720452,0.02170925379212052,0.594459000762865,0.6134770792840946,0.6036545552126903,0.009503870523808603,28,0.63112359896176,0.6122212182607673,0.6216724086112636,0.009451190350496352,0.3572717577308842,0.3679409784792559,0.36243050182899794,0.005331710691449013,23,0.3804979390625323,0.35383497428290256,0.3671664566727174,0.01333148238981488,"{'svc__C': 0.125, 'svc__gamma': 0.0009765625, 'svc__kernel': 'rbf', 'svc__probability': True}"
2,0,21.73248863220215,1.3835554122924805,16.12922763824463,0.24314475059509277,0.125,0.0078125,rbf,True,"{'svc__C': 0.125, 'svc__gamma': 0.0078125, 'svc__kernel': 'rbf', 'svc__probability': True}",0.2967525195968645,0.3157894736842105,0.3059572006940428,0.009513303176862047,24,0.3157894736842105,0.2967525195968645,0.3062709966405375,0.009518477043673007,0.5845464725643897,0.6136363636363636,0.5986119144013881,0.014537039480151488,16,0.6650717703349283,0.6461366181410975,0.6556041942380129,0.009467576096915398,0.5938602484182643,0.6181685558446014,0.6056137157452844,0.012147547196997573,23,0.6410613204716393,0.6252312075374774,0.6331462640045584,0.007915056467080961,0.35589597785566435,0.3667476542596159,0.36114294227076177,0.005422888931408022,27,0.3792362621429607,0.35783966686542273,0.36853796450419174,0.010698297638768978,"{'svc__C': 0.125, 'svc__gamma': 0.0078125, 'svc__kernel': 'rbf', 'svc__probability': True}"
3,0,34.402671575546265,3.990375518798828,13.26748776435852,0.21872997283935547,0.125,0.0625,rbf,True,"{'svc__C': 0.125, 'svc__gamma': 0.0625, 'svc__kernel': 'rbf', 'svc__probability': True}",0.3325867861142217,0.3672248803827751,0.3493348756506651,0.01730963318677708,23,0.37200956937799046,0.3404255319148936,0.356217550646442,0.015792018731548424,0.5789473684210527,0.6124401913875598,0.5951417004048583,0.016737308797794708,21,0.6555023923444976,0.6326987681970885,0.6441005802707931,0.011401812073704554,0.5926882994076479,0.6195461419971535,0.6056745090113649,0.013421621865455972,22,0.6371227932713258,0.6246832678855003,0.6309030305784131,0.006219762692912745,0.355903976575869,0.375855651525508,0.3655509402877824,0.009970415005007824,13,0.3784331179187638,0.3634974282902613,0.37096527310451255,0.007467844814251223,"{'svc__C': 0.125, 'svc__gamma': 0.0625, 'svc__kernel': 'rbf', 'svc__probability': True}"
4,0,89.53438007831573,6.189309477806091,14.473277568817139,0.8274173736572266,0.125,0.5,rbf,True,"{'svc__C': 0.125, 'svc__gamma': 0.5, 'svc__kernel': 'rbf', 'svc__probability': True}",0.2967525195968645,0.3157894736842105,0.3059572006940428,0.009513303176862047,24,0.3157894736842105,0.2967525195968645,0.3062709966405375,0.009518477043673007,0.5587905935050392,0.611244019138756,0.5841526894158474,0.0262124570153913,36,0.5023923444976076,0.47256438969764836,0.487478367097628,0.014913977399979628,0.5890531766848545,0.615753506259041,0.6019632261492963,0.01334290816671211,29,0.5981894952071594,0.5711872521549987,0.5846883736810791,0.01350112152608035,0.35516009559682565,0.36917702313635314,0.3619375111104433,0.0070046542466722025,25,0.3977228194453074,0.34571360703499554,0.3717182132401515,0.026004606205155933,"{'svc__C': 0.125, 'svc__gamma': 0.5, 'svc__kernel': 'rbf', 'svc__probability': True}"
5,0,108.84769248962402,8.352620363235474,13.92360007762909,0.6931413412094116,0.125,4,rbf,True,"{'svc__C': 0.125, 'svc__gamma': 4, 'svc__kernel': 'rbf', 'svc__probability': True}",0.2967525195968645,0.3157894736842105,0.3059572006940428,0.009513303176862047,24,0.3157894736842105,0.2967525195968645,0.3062709966405375,0.009518477043673007,0.568868980963046,0.6052631578947368,0.5864661654135338,0.018187197249883318,30,0.0,0.0,0.0,0.0,0.5481907880492525,0.5719020836911809,0.5596555903376574,0.011849203560763563,32,0.18577496650782171,0.17220959112291495,0.17899227881536833,0.006782687692453382,0.34937435464871064,0.3679523705959111,0.35835713159021415,0.00928395883707968,31,0.36587900536465123,0.347188037792741,0.3565335215786961,0.009345483785955122,"{'svc__C': 0.125, 'svc__gamma': 4, 'svc__kernel': 'rbf', 'svc__probability': True}"
6,0,11.759591221809387,0.37273895740509033,13.655272006988525,0.11586952209472656,1,0.0001220703125,rbf,True,"{'svc__C': 1, 'svc__gamma': 0.0001220703125, 'svc__kernel': 'rbf', 'svc__probability': True}",0.2967525195968645,0.3157894736842105,0.3059572006940428,0.009513303176862047,24,0.3157894736842105,0.2967525195968645,0.3062709966405375,0.009518477043673007,0.5879059350503919,0.6148325358851675,0.6009253903990746,0.013455982300962673,12,0.6626794258373205,0.6259798432250839,0.6443296345312022,0.0183497913061183,0.5929558916268263,0.61764513743374,0.6048935489400593,0.012337912855784249,27,0.6331754721241576,0.6160201034696714,0.6245977877969144,0.008577684327243096,0.3525391816097303,0.3693621450320015,0.36067336172599324,0.00840690956310639,28,0.37742776362393576,0.35953806178890163,0.3684829127064187,0.008944850917517067,"{'svc__C': 1, 'svc__gamma': 0.0001220703125, 'svc__kernel': 'rbf', 'svc__probability': True}"
7,0,20.428632497787476,0.8122057914733887,12.427618861198425,0.4504648447036743,1,0.0009765625,rbf,True,"{'svc__C': 1, 'svc__gamma': 0.0009765625, 'svc__kernel': 'rbf', 'svc__probability': True}",0.2967525195968645,0.3157894736842105,0.3059572006940428,0.009513303176862047,24,0.3157894736842105,0.2967525195968645,0.3062709966405375,0.009518477043673007,0.5834266517357223,0.6208133971291866,0.6015037593984962,0.018683211720334696,11,0.680622009569378,0.6427771556550952,0.6616995826122366,0.018922426957141414,0.5938335038818628,0.6197221717223304,0.6063511015190121,0.012937297893424779,19,0.6418794787717669,0.6279499397057587,0.6349147092387628,0.006964769533004067,0.35134203981908346,0.3658647652188322,0.3583640169354455,0.007257415710949271,30,0.37805148201081207,0.3546775061444714,0.3663644940776417,0.011686987933170329,"{'svc__C': 1, 'svc__gamma': 0.0009765625, 'svc__kernel': 'rbf', 'svc__probability': True}"
8,0,30.600414514541626,3.0944020748138428,11.573051929473877,0.13464736938476562,1,0.0078125,rbf,True,"{'svc__C': 1, 'svc__gamma': 0.0078125, 'svc__kernel': 'rbf', 'svc__probability': True}",0.36058230683090703,0.3875598086124402,0.37362637362637363,0.013481418940472986,22,0.3875598086124402,0.3673012318029115,0.37743052020767587,0.010129288404764347,0.58006718924972,0.611244019138756,0.5951417004048583,0.01557994170007493,21,0.6614832535885168,0.631578947368421,0.6465311004784688,0.014952153110047883,0.592115237214069,0.6201963807287111,0.6056929329793904,0.014032939859078412,21,0.638778777513758,0.624508443283649,0.6316436103987035,0.007135167115054519,0.35879418080985825,0.37802015369001013,0.36809025560905256,0.00960776120170342,6,0.38351400194701624,0.3649505291274608,0.37423226553723854,0.009281736409777724,"{'svc__C': 1, 'svc__gamma': 0.0078125, 'svc__kernel': 'rbf', 'svc__probability': True}"
9,0,34.12627971172333,2.2342652082443237,14.967714428901672,2.245237708091736,1,0.0625,rbf,True,"{'svc__C': 1, 'svc__gamma': 0.0625, 'svc__kernel': 'rbf', 'svc__probability': True}",0.4154535274356103,0.43779904306220097,0.42625795257374205,0.011166684745033262,9,0.4461722488038278,0.41993281075027994,0.4330525297770539,0.013119719026773918,0.58006718924972,0.6148325358851675,0.5968768074031232,0.017373224785552935,18,0.6447368421052632,0.6427771556550952,0.6437569988801792,0.0009798432250839872,0.6003800932782304,0.6234279099546123,0.6115240925503271,0.011517644398423068,11,0.6437605661577349,0.6358630470640118,0.6398118066108733,0.00394875954686158,0.35210725071867277,0.3738221587025415,0.362606766666917,0.010851552310331023,20,0.3732212245489757,0.36072720485934373,0.3669742147041597,0.006247009844815993,"{'svc__C': 1, 'svc__gamma': 0.0625, 'svc__kernel': 'rbf', 'svc__probability': True}"
