,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,127.41729307174683,6.020350933074951,1.3281804323196411,0.011664032936096191,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.3813273340832396,0.39404761904761904,0.3875072296124928,0.00635758786252392,4,0.9642857142857143,0.9651293588301463,0.9647075365579303,0.0004218222722159881,0.5343082114735658,0.5666666666666667,0.550028918449971,0.016172729035690947,4,0.9857142857142858,0.9876265466816648,0.9866704161979754,0.0009561304836895324,0.564734694700994,0.5783757702703032,0.5713619378925613,0.006817798242261498,4,0.9804933504320241,0.981437487512793,0.9809654189724086,0.00047206854038445156,0.24909616817378344,0.2586448412698413,0.2537351996374553,0.00477241888438052,4,0.29501301278086994,0.2796211755998032,0.2873170941903366,0.007695918590533368,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,0,119.71330690383911,3.2340588569641113,1.2128716707229614,0.20747339725494385,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.39595050618672667,0.3952380952380952,0.3956043956043956,0.0003560624005540433,2,0.9642857142857143,0.9651293588301463,0.9647075365579303,0.0004218222722159881,0.5466816647919011,0.5857142857142857,0.5656448814343551,0.01950847152509184,3,0.9857142857142858,0.9876265466816648,0.9866704161979754,0.0009561304836895324,0.5753694040173534,0.5874740942285154,0.5812502251725737,0.006049914116043551,3,0.9804933504320239,0.981437487512793,0.9809654189724084,0.0004720685403845626,0.25133115665736583,0.25881429086786223,0.2549666874478904,0.003740064264559531,3,0.307914553700268,0.2692076315135932,0.28856109260693064,0.019353461093337382,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,0,111.94623005390167,3.0793598890304565,0.9650766849517822,0.4531233310699463,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.3937007874015748,0.3964285714285714,0.395026026604974,0.0013633441915950142,3,0.9642857142857143,0.9651293588301463,0.9647075365579303,0.0004218222722159881,0.5601799775028121,0.5845238095238096,0.572006940427993,0.012167027029458133,1,0.9857142857142858,0.9876265466816648,0.9866704161979754,0.0009561304836895324,0.5805487216910016,0.588130312059999,0.5842320854330246,0.0037892725708222924,2,0.9804933504320241,0.9814374875127929,0.9809654189724085,0.00047206854038439605,0.25840669266990973,0.26179986085343226,0.26005519543113526,0.0016959026405048473,2,0.3042921047206761,0.27995658821868047,0.2921243464696783,0.012167758250997807,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,0,112.29103803634644,0.4826207160949707,0.7729209661483765,0.37788069248199463,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.39932508436445446,0.4166666666666667,0.40775014459224984,0.008667308434538886,1,0.9642857142857143,0.9651293588301463,0.9647075365579303,0.0004218222722159881,0.5613048368953881,0.575,0.5679583574320416,0.006844831147492555,2,0.9857142857142858,0.9876265466816648,0.9866704161979754,0.0009561304836895324,0.58270990836481,0.5942026374330682,0.5882934204627492,0.005744056444980685,1,0.9804933504320239,0.981437487512793,0.9809654189724084,0.0004720685403845626,0.2631449802540916,0.2664201710987425,0.26473616608954953,0.001636937664502847,1,0.3092660018552876,0.2841403590784918,0.2967031804668897,0.012562821388397899,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,1,142.3522471189499,5.639727473258972,1.1544510126113892,0.09382379055023193,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.14955357142857142,0.16686674669867949,0.15789473684210525,0.008650839167707466,4,0.9759903961584634,0.9575892857142857,0.9667898409363745,0.009200555222088846,0.3404017857142857,0.3697478991596639,0.3545401966454598,0.014663312977116287,4,1.0,0.9977678571428571,0.9988839285714286,0.0011160714285714524,0.39041601790412567,0.40849148946961084,0.399124443476161,0.009031734211312337,4,0.9906672338664042,0.9814705244362116,0.9860688791513079,0.004598354715096287,0.13796829100958563,0.13909997765339902,0.1385135165586293,0.0005654675697054345,4,0.1965317035905271,0.18828968092918985,0.19241069225985846,0.004121011330668625,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,1,149.50647842884064,2.103904366493225,1.3649139404296875,0.1526782512664795,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.17299107142857142,0.15726290516206481,0.16541353383458646,0.007858860934044103,3,0.9759903961584634,0.9575892857142857,0.9667898409363745,0.009200555222088846,0.359375,0.382953181272509,0.3707345286292655,0.01178126200845966,3,1.0,0.9977678571428571,0.9988839285714286,0.0011160714285714524,0.4088206821456071,0.4086856611319709,0.4087556315357986,6.746567599554905e-05,3,0.9906672338664042,0.9814705244362116,0.9860688791513079,0.004598354715096287,0.15113078327922078,0.1487674810183814,0.14999218826286498,0.0011808664467516472,1,0.1990343150247112,0.1945579922309833,0.19679615362784725,0.002238161396863947,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,1,134.58461225032806,9.362556099891663,0.8037214279174805,0.3871150016784668,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.17857142857142858,0.15846338535414164,0.16888374783111626,0.010047345165528063,2,0.9759903961584634,0.9575892857142857,0.9667898409363745,0.009200555222088846,0.36830357142857145,0.3865546218487395,0.37709658762290343,0.009119465341472753,2,1.0,0.9977678571428571,0.9988839285714286,0.0011160714285714524,0.41842014774613584,0.41072672043131003,0.4147135977442562,0.003844159220401063,2,0.9906672338664042,0.9814705244362116,0.9860688791513079,0.004598354715096287,0.15010237901978973,0.1493184026857496,0.1497246738224182,0.00039172786454599656,2,0.1986841229998493,0.19099369008967224,0.19483890654476077,0.003845216455088535,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,1,138.44810712337494,1.3485230207443237,0.4607032537460327,0.21652138233184814,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.18303571428571427,0.16566626650660263,0.17466743782533256,0.008678956738133375,1,0.9759903961584634,0.9575892857142857,0.9667898409363745,0.009200555222088846,0.37276785714285715,0.3997599039615846,0.3857721226142279,0.013487061280965352,1,1.0,0.9977678571428571,0.9988839285714286,0.0011160714285714524,0.4184993400282205,0.41688012183617834,0.4177192308587751,0.000809071469458714,1,0.9906672338664042,0.9814705244362116,0.9860688791513079,0.004598354715096287,0.1519525210652443,0.1447438975590236,0.14847954050961568,0.0036019182847723545,3,0.1954126325855017,0.18598837546382185,0.19070050402466177,0.004712128560839926,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,2,124.65561282634735,3.5097917318344116,0.915258526802063,0.10063183307647705,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.16890380313199105,0.16047904191616766,0.16483516483516483,0.004209927378698391,4,0.9820359281437125,0.9686800894854586,0.9753580088145856,0.00667791932912698,0.3434004474272931,0.3652694610778443,0.3539618276460382,0.010928138727500574,4,1.0,1.0,1.0,0.0,0.40385948480865214,0.40475039540565183,0.40428973949257047,0.00044519587181142113,4,0.9932131934730544,0.9881478451821677,0.990680519327611,0.0025326741454433366,0.14806373902011483,0.14110283329445006,0.1447020523336313,0.003478425897694763,2,0.19456385929439818,0.1775406267855932,0.18605224303999568,0.008511616254402485,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,2,134.50630247592926,8.441102862358093,1.193076491355896,0.12888920307159424,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.19574944071588368,0.18083832335329342,0.18854829381145172,0.007451216672331341,2,0.9820359281437125,0.9686800894854586,0.9753580088145856,0.00667791932912698,0.3624161073825503,0.38323353293413176,0.3724696356275304,0.010402650892824475,3,1.0,1.0,1.0,0.0,0.4211617423896409,0.4234584133321001,0.42227089232425824,0.0011476666973492542,3,0.9932131934730544,0.9881478451821677,0.990680519327611,0.0025326741454433366,0.14213256728357399,0.1434264198874977,0.1427574180205759,0.0006465495414906365,4,0.1921377245508982,0.18049662492615512,0.18631717473852666,0.005820549812371539,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
