,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,74.2706606388092,4.927616596221924,0.993316650390625,0.1542649269104004,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.425531914893617,0.4239520958083832,0.42476851851851855,0.0007894644624461469,1,0.5856287425149701,0.6629339305711086,0.6242813365430393,0.038652594028069254,0.5991041433370661,0.6227544910179641,0.6105324074074074,0.01181851086183165,1,0.8706586826347306,0.9451287793952967,0.9078937310150137,0.037235048380283076,0.610731141205105,0.6173600419466697,0.6139343426629792,0.0033125828200599237,1,0.7790039107130659,0.8357835544881945,0.8073937326006302,0.028389821887564337,0.3050846652414402,0.2965773647510174,0.3009737879789963,0.004251253495614967,1,0.3453697539984965,0.3058002355986678,0.32558499479858216,0.019784759199914348,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,0,83.07183635234833,4.959738850593567,1.2648193836212158,0.10081887245178223,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.3964165733482643,0.4119760479041916,0.4039351851851852,0.007775353729456792,2,0.7652694610778443,0.8029115341545353,0.7840904976161898,0.018821036538345493,0.5979843225083986,0.6095808383233533,0.6035879629629629,0.005794990837667062,3,0.9736526946107784,0.9776035834266518,0.9756281390187151,0.0019754444079366773,0.5957603252914736,0.6107972739303215,0.6030264434126762,0.0075142379813961414,2,0.8889265714541545,0.9092826947806657,0.8991046331174102,0.010178061663255578,0.29128839991661937,0.29215708842056143,0.2917081654842071,0.00043409951760158244,4,0.32875892371101956,0.3135369371203638,0.3211479304156917,0.007610993295327884,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,0,101.42474734783173,1.278593897819519,1.0861937999725342,0.10294747352600098,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.3784994400895857,0.4023952095808383,0.3900462962962963,0.011941152624673419,4,0.9029940119760479,0.9059350503919373,0.9044645311839926,0.0014705192079447205,0.593505039193729,0.6215568862275449,0.6070601851851852,0.014018020510174794,2,0.9832335329341317,0.9854423292273237,0.9843379310807276,0.001104398146595964,0.5888397762834983,0.6078601760343207,0.5980307680612393,0.0095048412854005,4,0.9541391985950674,0.9556909805575158,0.9549150895762916,0.0007758909812242143,0.29134586950936336,0.30499053840371204,0.29793921356421355,0.006818490354127138,3,0.33229432045000906,0.32694967593063895,0.329621998190324,0.002672322259685056,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,0,100.42988562583923,2.662902355194092,0.4255558252334595,0.20937621593475342,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.393057110862262,0.40119760479041916,0.39699074074074076,0.004067953554370181,3,0.9281437125748503,0.9137737961926092,0.9209587543837298,0.007184958191120527,0.5823068309070548,0.6167664670658682,0.5989583333333334,0.017220109815410507,4,0.9844311377245509,0.986562150055991,0.985496643890271,0.0010655061657200426,0.5931989929167877,0.6049159327779965,0.5988608243890732,0.005855168933899852,3,0.9656073611971185,0.96011512846452,0.9628612448308193,0.0027461163662992893,0.28790593505039197,0.3098540321953495,0.2985116417147667,0.01096786516646962,2,0.3320842211680535,0.32625364184154776,0.32916893150480064,0.002915289663252857,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,1,82.69093561172485,2.777254343032837,1.132422685623169,0.0015444755554199219,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.18568232662192394,0.19544364508393286,0.19039351851851852,0.004877716202461668,1,0.5275779376498801,0.5178970917225951,0.5227375146862376,0.00484042296364251,0.4161073825503356,0.42685851318944845,0.4212962962962963,0.005372323863552172,1,0.8405275779376499,0.825503355704698,0.833015466821174,0.007512111116475928,0.4360822236043155,0.44352333269732286,0.4396735922290656,0.003718311058952701,1,0.7437482529226235,0.7332834052084063,0.7385158290655149,0.005232423857108592,0.15316390172094868,0.15957613130275,0.15625869308160975,0.0032041815095764582,1,0.18310860402587018,0.18565317605586062,0.1843808900408654,0.0012722860149952248,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,1,93.17958855628967,5.304181098937988,1.0942953824996948,0.07242357730865479,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.18456375838926176,0.17625899280575538,0.18055555555555555,0.004149878912564264,2,0.7302158273381295,0.7595078299776287,0.7448618286578791,0.01464600131974958,0.39485458612975394,0.40047961630695444,0.3975694444444444,0.002810819147172873,3,0.935251798561151,0.9451901565995525,0.9402209775803518,0.004969179019200742,0.42653045618263574,0.42988432538359905,0.4281491638872673,0.00167592341200075,2,0.8657597992766934,0.88134175247787,0.8735507758772818,0.007790976600588306,0.15117527141017073,0.15410962139379403,0.1525915028258778,0.0014662902879891105,3,0.1902921039791543,0.19337807606263982,0.19183509002089705,0.0015429860417427582,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,1,112.36913204193115,2.425264596939087,0.9969505071640015,0.17313897609710693,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.17002237136465326,0.15947242206235013,0.16493055555555555,0.005271793851135405,4,0.8848920863309353,0.860178970917226,0.8725355286240806,0.012356557706854676,0.39932885906040266,0.420863309352518,0.4097222222222222,0.010760732529091032,2,0.9808153477218226,0.9876957494407159,0.9842555485812692,0.003440200859446685,0.4230010793306559,0.4236258825483913,0.42330263366143794,0.00031221323127192553,3,0.9454166642106477,0.9359736424279691,0.9406951533193084,0.00472151089133932,0.15006980156309013,0.15762418636519354,0.1537158414502164,0.0037749147609785552,2,0.1952713932749904,0.20087103053546004,0.19807121190522523,0.0027998186302348183,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,1,113.25091814994812,3.10674786567688,0.3517279624938965,0.07000494003295898,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.17337807606263983,0.1618705035971223,0.16782407407407407,0.005750316710239233,3,0.9244604316546763,0.8903803131991052,0.9074203724268908,0.017040059227785564,0.3926174496644295,0.3932853717026379,0.3929398148148148,0.0003337596412236797,4,0.9916067146282974,0.9899328859060402,0.9907698002671688,0.0008369143611285934,0.4206205528534946,0.4229004735191089,0.4217209312303015,0.0011392729388223961,4,0.9647183467848617,0.9510204470463971,0.9578693969156293,0.00684894986923229,0.14956196674317476,0.15525172070136098,0.1523080632716049,0.0028431615235052603,4,0.19717768642229075,0.1992132252534937,0.19819545583789222,0.0010177694156014716,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,2,85.09324407577515,6.703178405761719,0.9233213663101196,0.071708083152771,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.21910112359550563,0.2016706443914081,0.21064814814814814,0.008711292604102049,1,0.5990453460620525,0.5123595505617977,0.5557024483119251,0.043342897750127396,0.3685393258426966,0.4128878281622912,0.3900462962962963,0.02216420878255996,4,0.9021479713603818,0.8280898876404494,0.8651189295004156,0.037029041859966194,0.43670233742283615,0.4443173756612138,0.44039527842038273,0.003805794752351925,4,0.7931669885170505,0.731712342279901,0.7624396653984757,0.030727323118574734,0.14611722360036963,0.14779393836076413,0.14693035263347762,0.0008379777010364501,3,0.1866769209310975,0.18441915949219317,0.18554804021164534,0.0011288807194521633,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,2,93.05761420726776,3.916159510612488,1.121518611907959,0.026676177978515625,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.21910112359550563,0.1801909307875895,0.20023148148148148,0.019446285490080106,2,0.8031026252983293,0.8,0.8015513126491647,0.0015513126491646378,0.398876404494382,0.4331742243436754,0.41550925925925924,0.017141143447148493,1,0.9737470167064439,0.9606741573033708,0.9672105870049074,0.006536429701536561,0.44515561783548774,0.43859486011010684,0.44197395407746154,0.0032788932295665543,3,0.907424203804812,0.902115020888412,0.904769612346612,0.0026545914582000174,0.14996947808745562,0.14307638264678837,0.14662664592352093,0.0034449868318903246,4,0.19440535598053496,0.18162050683398995,0.18801293140726244,0.006392424573272507,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
