,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,127.07007586956024,4.949278950691223,1.4991732835769653,0.2866119146347046,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.35498320268757,0.38323353293413176,0.36863425925925924,0.014117206198156146,4,0.962874251497006,0.9664053751399776,0.9646398133184918,0.0017655618214857949,0.5263157894736842,0.5700598802395209,0.5474537037037037,0.0218597214228083,4,0.9868263473053892,0.9888017917133258,0.9878140695093576,0.000987722203968311,0.5504101114583723,0.5784581447166441,0.5639634145663913,0.014016114696852303,4,0.9802197503206601,0.9821701364154352,0.9811949433680476,0.0009751930473875237,0.243986247048957,0.2505484615185214,0.2471572245270162,0.0032792584714877566,4,0.28303271379319284,0.2761466286606264,0.2795896712269096,0.003443042566283222,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,0,122.08230578899384,16.39708960056305,1.6143602132797241,0.05613696575164795,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.3717805151175812,0.40119760479041916,0.38599537037037035,0.014700257201830274,3,0.962874251497006,0.9664053751399776,0.9646398133184918,0.0017655618214857949,0.5498320268756999,0.5952095808383233,0.5717592592592593,0.02267599282795209,3,0.9868263473053892,0.9888017917133258,0.9878140695093576,0.000987722203968311,0.5636253077787857,0.5932594305914408,0.5779450372629101,0.014808712627302855,3,0.9802197503206601,0.9821701364154352,0.9811949433680476,0.0009751930473875237,0.2500748971073719,0.26683319076133444,0.2581727994227994,0.008374425536884968,3,0.2865419291287555,0.28369366355928505,0.28511779634402024,0.0014241327847352159,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,0,119.49425411224365,10.676679849624634,1.1405088901519775,0.28391480445861816,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.37737961926091823,0.4059880239520958,0.3912037037037037,0.014296142540663049,2,0.962874251497006,0.9664053751399776,0.9646398133184918,0.0017655618214857949,0.5487122060470325,0.6023952095808384,0.5746527777777778,0.02682637773111759,2,0.9868263473053892,0.9888017917133258,0.9878140695093576,0.000987722203968311,0.5696121993569819,0.599112976712002,0.5838674939700849,0.01474207746571037,2,0.9802197503206601,0.9821701364154352,0.9811949433680476,0.0009751930473875237,0.2561076773170838,0.26754244757238765,0.2616331594717011,0.005714163626186777,2,0.2916709956709957,0.288380695452364,0.2900258455616799,0.001645150109315846,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,0,118.91749131679535,3.46251904964447,1.0331398248672485,0.7635811567306519,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.3807390817469205,0.41317365269461076,0.39641203703703703,0.016208147728573742,1,0.962874251497006,0.9664053751399776,0.9646398133184918,0.0017655618214857949,0.5666293393057111,0.6035928143712574,0.5844907407407407,0.018471323865823813,1,0.9868263473053892,0.9888017917133258,0.9878140695093576,0.000987722203968311,0.5750295752193689,0.6046953318462849,0.589364590719065,0.014824520622284048,1,0.9802197503206601,0.9821701364154352,0.9811949433680476,0.0009751930473875237,0.26212290881943734,0.2719235554864297,0.266858753707712,0.004897562211331745,1,0.29747821240635614,0.28934875874405547,0.2934134855752058,0.004064726831150334,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,1,129.68874406814575,3.2019894123077393,1.2257630825042725,0.0819387435913086,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.17785234899328858,0.1630695443645084,0.1707175925925926,0.007386945312384225,4,0.9892086330935251,0.9619686800894854,0.9755886565915053,0.013619976502019848,0.3478747203579418,0.38609112709832133,0.3663194444444444,0.01909668115868957,4,1.0,1.0,1.0,0.0,0.40829702291485337,0.41227089373095094,0.4102149675101227,0.001985737289650879,4,0.9958602374443305,0.9842374749104054,0.9900488561773679,0.0058113812669625675,0.13262928905546353,0.14110589450517508,0.13672042849126181,0.0042357470361051594,4,0.18576040466328236,0.18502956216043462,0.1853949834118585,0.0003654212514238725,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,1,149.01845288276672,4.900642395019531,1.1910617351531982,0.012534379959106445,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.17225950782997762,0.18585131894484413,0.17881944444444445,0.006791807638876968,3,0.9892086330935251,0.9619686800894854,0.9755886565915053,0.013619976502019848,0.3814317673378076,0.41247002398081534,0.39641203703703703,0.015509770315659227,3,1.0,1.0,1.0,0.0,0.41488349751663645,0.434814275204987,0.42450286591483344,0.009959379733024442,3,0.9958602374443305,0.9842374749104053,0.9900488561773679,0.005811381266962623,0.14493685658115185,0.1465803461127202,0.14573006854256854,0.0008212492552012503,3,0.19571836037663373,0.1875617875785661,0.1916400739775999,0.00407828639903382,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,1,132.0143984556198,3.418327212333679,0.8646862506866455,0.41587233543395996,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.1756152125279642,0.19904076738609114,0.1869212962962963,0.011705714645808671,1,0.9892086330935251,0.9619686800894854,0.9755886565915053,0.013619976502019848,0.3769574944071588,0.42206235011990406,0.39872685185185186,0.022538828783839764,2,1.0,1.0,1.0,0.0,0.4201179710704005,0.4466658858297901,0.4329310271521893,0.013265953207800137,2,0.9958602374443305,0.9842374749104054,0.9900488561773679,0.0058113812669625675,0.15135872144261406,0.1548807966613722,0.15305861191277859,0.001759975706938428,1,0.2030724511300051,0.19098552640498948,0.1970289887674973,0.006043462362507815,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,1,116.62123167514801,2.0764001607894897,0.5391547679901123,0.2968411445617676,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.174496644295302,0.19904076738609114,0.1863425925925926,0.012264661514845905,2,0.9892086330935251,0.9619686800894854,0.9755886565915053,0.013619976502019848,0.39485458612975394,0.41127098321342925,0.4027777777777778,0.008203249013208392,1,1.0,1.0,1.0,0.0,0.42390534712067734,0.44349893113783784,0.4333619727400708,0.009790884561011296,1,0.9958602374443305,0.9842374749104053,0.9900488561773679,0.005811381266962623,0.15140254413744345,0.15137051397842763,0.15138708513708513,1.600542244441017e-05,2,0.19786373498603715,0.19559364014061997,0.19672868756332856,0.0011350474227085905,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,2,128.06987178325653,1.4058276414871216,1.218493938446045,0.06026768684387207,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.17640449438202246,0.17064439140811455,0.1736111111111111,0.002878747155940184,4,0.9821002386634845,0.9831460674157303,0.9826231530396075,0.000522914376122896,0.3325842696629214,0.34009546539379476,0.33622685185185186,0.003753897012936889,4,1.0,1.0,1.0,0.0,0.40031631970956616,0.40458232277162043,0.40238513369452067,0.0021320355274463136,4,0.9932374899164682,0.9937797149478336,0.9935086024321509,0.000271112515682681,0.14450462084731744,0.13876310841107978,0.1417202531265031,0.0028694560967893203,4,0.20211560714544008,0.18823612529792302,0.19517586622168154,0.006939740923758528,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,2,127.0130124092102,5.017838001251221,1.0346518754959106,0.12777531147003174,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.19550561797752808,0.19928400954653938,0.19733796296296297,0.0018883401967968953,1,0.9821002386634845,0.9831460674157303,0.9826231530396075,0.000522914376122896,0.36629213483146067,0.3818615751789976,0.3738425925925926,0.007781194593756375,3,1.0,1.0,1.0,0.0,0.41805529404393316,0.4297088544996911,0.42370673134828796,0.005824141368748813,3,0.9932374899164682,0.9937797149478336,0.9935086024321509,0.000271112515682681,0.14292166447784424,0.14243922346547644,0.1426877029220779,0.000241111261127415,3,0.19550065090041222,0.18427425944841674,0.18988745517441447,0.0056131957259977355,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
