,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,111.68126034736633,2.383518695831299,1.0617728233337402,0.0037827491760253906,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.409652076318743,0.39498806682577564,0.4025448235974552,0.0073285592123984115,4,0.9677804295942721,0.9640852974186308,0.9659328635064515,0.0018475660878206623,0.5600448933782267,0.5859188544152745,0.5725853094274147,0.012930901034279347,4,0.9928400954653938,0.9887766554433222,0.990808375454358,0.002031720011035798,0.585363890209407,0.585756304043182,0.58555408268639,0.0001961147132346966,4,0.9839791148491144,0.9814189910541304,0.9826990529516224,0.0012800618974919686,0.25579763483803886,0.2454722644102119,0.25079320428944485,0.005160259109663538,4,0.30054908099060845,0.27035625616433695,0.2854526685774727,0.015096412413135751,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,0,104.24339401721954,5.838783860206604,1.2138595581054688,0.13252782821655273,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.4175084175084175,0.4081145584725537,0.41295546558704455,0.004694722286579812,3,0.9677804295942721,0.9640852974186308,0.9659328635064515,0.0018475660878206623,0.5869809203142536,0.6002386634844868,0.5934065934065934,0.006625756474886435,3,0.9928400954653938,0.9887766554433222,0.990808375454358,0.002031720011035798,0.5965345365960323,0.6020350339997252,0.5992004803926169,0.0027489562755629686,3,0.9839791148491143,0.9814189910541303,0.9826990529516223,0.0012800618974919686,0.2641602168874896,0.24674203680170267,0.2557180914323771,0.008704997374157952,3,0.302678222731922,0.2722996924512076,0.2874889575915648,0.015189265140357205,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,0,102.55659651756287,3.236541986465454,1.126280426979065,0.6366716623306274,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.4264870931537598,0.41646778042959426,0.421631000578369,0.005007302170787511,2,0.9677804295942721,0.9640852974186308,0.9659328635064515,0.0018475660878206623,0.5881032547699214,0.6026252983293556,0.5951417004048583,0.0072576096027067265,2,0.9928400954653938,0.9887766554433222,0.990808375454358,0.002031720011035798,0.6034909399051069,0.6038102456514917,0.6036456988498555,0.00015957784740672532,2,0.9839791148491143,0.9814189910541304,0.9826990529516224,0.0012800618974919131,0.27405811360356813,0.2598336587835394,0.26716390126164563,0.007108885156045525,1,0.31646801289402715,0.27838672924531505,0.2974273710696711,0.019040641824356053,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,0,102.44308698177338,5.237162947654724,0.6944618225097656,0.30141353607177734,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.4298540965207632,0.418854415274463,0.42452284557547715,0.005497256079224406,1,0.9677804295942721,0.9640852974186308,0.9659328635064515,0.0018475660878206623,0.5959595959595959,0.6062052505966588,0.6009253903990746,0.005120419944729947,1,0.9928400954653938,0.9887766554433222,0.990808375454358,0.002031720011035798,0.607066447003474,0.6061187599539625,0.606607128468199,0.00047362085113892215,1,0.9839791148491143,0.9814189910541303,0.9826990529516223,0.0012800618974919686,0.2743204046234349,0.2589759941728915,0.2668833797781166,0.007668599820539015,2,0.3103437374081765,0.2785568285063234,0.29445028295724995,0.015893454450926547,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,1,140.42078530788422,4.898198962211609,1.4458651542663574,0.29340600967407227,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.16666666666666666,0.162874251497006,0.16483516483516483,0.0018951032611059162,4,0.9748502994011976,0.9541387024608501,0.9644945009310238,0.01035579847017376,0.3713646532438479,0.37485029940119763,0.373048004626952,0.001741808083856461,4,1.0,0.9977628635346756,0.9988814317673378,0.0011185682326622093,0.4102577528778058,0.4081601300628587,0.40924473087058727,0.0010482005949607484,4,0.990029059795921,0.9799665838479441,0.9849978218219326,0.005031237973988467,0.13106004919763306,0.13602104881146795,0.13345590499725837,0.0024790551998991506,4,0.1824268864867667,0.18535142895881151,0.1838891577227891,0.001462271236022411,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,1,158.26995372772217,6.656049013137817,1.1866786479949951,0.15866494178771973,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.1644295302013423,0.19760479041916168,0.18045112781954886,0.016577969714337032,3,0.9772455089820359,0.9541387024608501,0.9656921057214429,0.011553403260592898,0.36577181208053694,0.3964071856287425,0.3805668016194332,0.015308765976061907,3,1.0,0.9977628635346756,0.9988814317673378,0.0011185682326622093,0.40912945517328797,0.4303173413443028,0.41936189297132,0.010587773327102229,3,0.9909130603861691,0.9799665838479439,0.9854398221170565,0.0054732382691126125,0.13181895658405723,0.14145864115923995,0.13647432767733517,0.004817035281528984,3,0.1832794929621277,0.1834719437907357,0.18337571837643168,9.622541430399924e-05,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,1,125.24087297916412,6.65678083896637,1.0889791250228882,0.15202724933624268,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.1789709172259508,0.19041916167664671,0.1844997108155003,0.005720788579799082,2,0.9772455089820359,0.9541387024608501,0.9656921057214429,0.011553403260592898,0.4015659955257271,0.4155688622754491,0.4083285135916715,0.0069973558418721885,2,1.0,0.9977628635346756,0.9988814317673378,0.0011185682326622093,0.4246541186929382,0.43558341377957965,0.4299322918550814,0.00546146501205362,2,0.9909130603861691,0.9799665838479439,0.9854398221170565,0.0054732382691126125,0.14020959838073932,0.15239137309795991,0.14609264169414543,0.006087340114380983,1,0.18470624983798634,0.1933215907880337,0.18901392031301,0.004307670475023687,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,1,131.3083394765854,4.604382634162903,0.545596718788147,0.2595471143722534,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.1890380313199105,0.19041916167664671,0.18970503181029497,0.0006901630032498137,1,0.9772455089820359,0.9541387024608501,0.9656921057214429,0.011553403260592898,0.4015659955257271,0.42035928143712575,0.410641989589358,0.009391170487479677,1,1.0,0.9977628635346756,0.9988814317673378,0.0011185682326622093,0.4307424649305003,0.439359154939622,0.43490379295688353,0.004305835887078388,1,0.9909130603861691,0.9799665838479439,0.9854398221170565,0.0054732382691126125,0.1417876996232701,0.14624250200896907,0.14393909348796569,0.002226103986783689,2,0.1851007854421028,0.18589122287108864,0.18549600415659573,0.0003952187144929259,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,2,131.08385014533997,1.615945816040039,1.2095530033111572,0.07893538475036621,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.18181818181818182,0.2052505966587112,0.19317524580682474,0.011710701614770497,4,0.9797136038186157,0.9708193041526375,0.9752664539856266,0.004447149832989106,0.3771043771043771,0.4021479713603819,0.3892423366107577,0.01251591275117706,4,1.0,1.0,1.0,0.0,0.4178581072880345,0.436965745855259,0.4271190680279617,0.009549329650677668,4,0.9922004132500858,0.9890833264189522,0.990641869834519,0.001558543415566771,0.13722491874007026,0.1431149717426567,0.14007966970372984,0.0029436425429430688,4,0.18991502133506905,0.18102892804913004,0.18547197469209953,0.004443046642969503,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,2,144.05951154232025,12.50221312046051,1.0430834293365479,0.1090238094329834,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.2132435465768799,0.22195704057279236,0.21746674378253325,0.004354699628812124,2,0.9809069212410502,0.9708193041526375,0.9758631126968438,0.00504380854420633,0.39730639730639733,0.40930787589498807,0.4031231925968768,0.005997919362709096,3,1.0,1.0,1.0,0.0,0.4385791534878981,0.4477601498906762,0.44302893659115317,0.004588340985379485,3,0.992640831205251,0.9890833264189522,0.9908620788121016,0.0017787523931493965,0.14713549637792062,0.13928821973571376,0.14333213152762023,0.003921794483020792,3,0.19395569227908127,0.18174039578079984,0.18784804402994054,0.006107648249140715,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
