,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
3,3,3.160825490951538,0.688072919845581,7.0175557136535645,0.20248889923095703,0.002,0.0002,rbf,True,"{'C': 0.002, 'gamma': 0.0002, 'kernel': 'rbf', 'probability': True}",0.17206703910614526,0.18465227817745802,0.17813765182186234,0.006288702059441579,15,0.18465227817745802,0.17206703910614526,0.17835965864180164,0.00629261953565638,0.42569832402234636,0.4676258992805755,0.4459224985540775,0.020950736603394075,20,0.49280575539568344,0.5050279329608939,0.49891684417828863,0.006111088782605217,0.4910947168926134,0.51030584176166,0.5003613901955544,0.009599582482588546,19,0.5351418645975287,0.5196260547515263,0.5273839596745276,0.007757904923001158,0.26710771723620885,0.2838553832258868,0.2751861171410044,0.008368619857226246,24,0.28153048989379925,0.2760809693100196,0.2788057296019094,0.0027247602918898384,"{'C': 0.002, 'gamma': 0.0002, 'kernel': 'rbf', 'probability': True}"
4,3,3.0468838214874268,0.034883737564086914,6.868777871131897,0.6394037008285522,0.002,0.2,rbf,True,"{'C': 0.002, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",0.17206703910614526,0.18465227817745802,0.17813765182186234,0.006288702059441579,15,0.18465227817745802,0.17206703910614526,0.17835965864180164,0.00629261953565638,0.4324022346368715,0.46882494004796166,0.4499710815500289,0.018200015210776955,18,0.5107913669064749,0.5139664804469274,0.5123789236767011,0.0015875567702262616,0.4964269063687172,0.5112648301485058,0.5035841235071461,0.007414343208186679,15,0.5397124315235367,0.5314384020738995,0.5355754167987181,0.0041370147248185885,0.26984248712181674,0.2861903983306861,0.2777280614122719,0.008168866900679467,20,0.2838625203733117,0.27724218239860693,0.28055235138595935,0.0033101689873523965,"{'C': 0.002, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}"
5,3,3.717140316963196,0.24962270259857178,7.129715919494629,0.9992733001708984,0.002,200.0,rbf,True,"{'C': 0.002, 'gamma': 200.0, 'kernel': 'rbf', 'probability': True}",0.17206703910614526,0.18465227817745802,0.17813765182186234,0.006288702059441579,15,0.18465227817745802,0.17206703910614526,0.17835965864180164,0.00629261953565638,0.3564245810055866,0.38489208633093525,0.37015615962984383,0.014224891426556766,31,0.2278177458033573,0.2435754189944134,0.23569658239888536,0.007878836595528044,0.4146492199043552,0.43242060274853494,0.4232214196105703,0.008880159626531456,31,0.3357130168253337,0.3183838048508512,0.32704841083809244,0.008664605987241253,0.23497272001741276,0.2513425623137853,0.2428688729816549,0.008179825617821485,34,0.2307263280284863,0.21484321265326853,0.2227847703408774,0.007941557687608888,"{'C': 0.002, 'gamma': 200.0, 'kernel': 'rbf', 'probability': True}"
6,3,2.791182518005371,0.6317975521087646,6.569613575935364,0.8250144720077515,2.0,2e-13,rbf,True,"{'C': 2.0, 'gamma': 2e-13, 'kernel': 'rbf', 'probability': True}",0.17206703910614526,0.18465227817745802,0.17813765182186234,0.006288702059441579,15,0.18465227817745802,0.17206703910614526,0.17835965864180164,0.00629261953565638,0.36089385474860336,0.38369304556354916,0.37189126662810873,0.011392498578622201,26,0.38489208633093525,0.358659217877095,0.3717756521040151,0.013116434226920132,0.41586094839887444,0.4325602125278772,0.42391600119447204,0.008344433993200591,27,0.43280729276479285,0.41579047927290347,0.42429888601884813,0.008508406745944691,0.23950801712254227,0.24899768496890795,0.24408545088996214,0.004741880022357925,30,0.25271289461936947,0.23607141647923766,0.24439215554930355,0.008320739070065905,"{'C': 2.0, 'gamma': 2e-13, 'kernel': 'rbf', 'probability': True}"
7,3,3.1515384912490845,0.3038293123245239,6.326463103294373,1.2274950742721558,2.0,2e-10,rbf,True,"{'C': 2.0, 'gamma': 2e-10, 'kernel': 'rbf', 'probability': True}",0.17206703910614526,0.18465227817745802,0.17813765182186234,0.006288702059441579,15,0.18465227817745802,0.17206703910614526,0.17835965864180164,0.00629261953565638,0.36089385474860336,0.38489208633093525,0.3724696356275304,0.01199164573033608,25,0.38489208633093525,0.36089385474860336,0.37289297053976933,0.011999115791165941,0.41586617250377017,0.4326699896665202,0.4239716574741192,0.008396677965279452,25,0.43279926937123486,0.41592453861442247,0.4243619039928287,0.008437365378406197,0.23950801712254227,0.25271289461936947,0.24587751847150344,0.00659832839395628,25,0.25271289461936947,0.23950801712254227,0.24611045587095587,0.006602438748413597,"{'C': 2.0, 'gamma': 2e-10, 'kernel': 'rbf', 'probability': True}"
8,3,3.7292298078536987,0.13569343090057373,6.340924859046936,0.40861976146698,2.0,2e-07,rbf,True,"{'C': 2.0, 'gamma': 2e-07, 'kernel': 'rbf', 'probability': True}",0.17206703910614526,0.18465227817745802,0.17813765182186234,0.006288702059441579,15,0.18465227817745802,0.17206703910614526,0.17835965864180164,0.00629261953565638,0.42569832402234636,0.4628297362110312,0.44360902255639095,0.018554147996538557,23,0.49160671462829736,0.5016759776536313,0.49664134614096433,0.005034631512666948,0.4890364797643782,0.5115332113692406,0.49988799749627827,0.011241363121713449,20,0.5307781673023028,0.5144799747663396,0.5226290710343211,0.008149096267981604,0.27228643981716605,0.2848612019475329,0.27835199887831463,0.006283466850183345,17,0.2858497617490423,0.27642088079518246,0.2811353212721124,0.004714440476929926,"{'C': 2.0, 'gamma': 2e-07, 'kernel': 'rbf', 'probability': True}"
9,3,2.977601647377014,0.13381922245025635,5.901555299758911,0.20518779754638672,2.0,0.0002,rbf,True,"{'C': 2.0, 'gamma': 0.0002, 'kernel': 'rbf', 'probability': True}",0.17206703910614526,0.18465227817745802,0.17813765182186234,0.006288702059441579,15,0.18465227817745802,0.17206703910614526,0.17835965864180164,0.00629261953565638,0.4346368715083799,0.4784172661870504,0.4557547715442452,0.021876569576377677,13,0.511990407673861,0.5050279329608939,0.5085091703173774,0.0034812373564835353,0.49648573997983897,0.5128570683879331,0.504382609784553,0.008180568211092146,12,0.5422707849713136,0.5287481932200778,0.5355094890956957,0.006761295875617912,0.2692587970688529,0.2833656451462207,0.2760633727175081,0.00704903292290963,22,0.2846492935521712,0.27181931848412294,0.2782343060181471,0.006414987534024141,"{'C': 2.0, 'gamma': 0.0002, 'kernel': 'rbf', 'probability': True}"
10,3,5.381917595863342,1.475005030632019,9.05644416809082,0.5789780616760254,2.0,0.2,rbf,True,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",0.2547486033519553,0.29376498800959233,0.27356853672643144,0.01949604748532227,2,0.28177458033573144,0.28156424581005585,0.2816694130728936,0.00010516726283779643,0.4402234636871508,0.47601918465227816,0.4574898785425101,0.017886718152674033,11,0.5311750599520384,0.5396648044692738,0.5354199322106561,0.0042448722586176935,0.4961527232312971,0.5193951805583358,0.507363949032772,0.011613993856676472,8,0.547401291579994,0.5429655004104812,0.5451833959952376,0.0022178955847563797,0.2680671116592904,0.28693486769026333,0.27716815765687947,0.009428004945848348,21,0.2838172319287427,0.2792993059082445,0.28155826891849356,0.00225896301024911,"{'C': 2.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}"
11,3,13.942461729049683,0.4917447566986084,7.919963121414185,0.7717790603637695,2.0,200.0,rbf,True,"{'C': 2.0, 'gamma': 200.0, 'kernel': 'rbf', 'probability': True}",0.17094972067039105,0.18465227817745802,0.1775592828224407,0.006847013483496764,31,0.9556354916067147,0.9541899441340782,0.9549127178703964,0.0007227737363182385,0.3564245810055866,0.37889688249400477,0.3672643146327357,0.011229155667987338,32,0.18465227817745802,0.0893854748603352,0.1370188765188966,0.04763340165856141,0.4144043195421953,0.4281271312449064,0.42102365150290155,0.006857134276684552,36,0.3174168101689242,0.20918920006906755,0.26330300511899585,0.054113805049928326,0.239172821591816,0.24660998473948115,0.24276020971509693,0.003716266567373702,36,0.23620467262553593,0.057524776899078575,0.14686472476230725,0.08933994786322869,"{'C': 2.0, 'gamma': 200.0, 'kernel': 'rbf', 'probability': True}"
12,3,3.407476305961609,0.05570352077484131,7.321696639060974,0.5228923559188843,2000.0,2e-13,rbf,True,"{'C': 2000.0, 'gamma': 2e-13, 'kernel': 'rbf', 'probability': True}",0.17206703910614526,0.18465227817745802,0.17813765182186234,0.006288702059441579,15,0.18465227817745802,0.17206703910614526,0.17835965864180164,0.00629261953565638,0.358659217877095,0.38489208633093525,0.3713128976286871,0.013108268578446424,29,0.38369304556354916,0.35977653631284917,0.37173479093819917,0.011958254625349996,0.41574658092986894,0.43258753680049505,0.42386998011789795,0.008415235758848722,29,0.4327040932328109,0.4158310416691906,0.42426756745100075,0.008436525781810145,0.23607141647923766,0.25271289461936947,0.244098595639949,0.008315558986126006,28,0.24899768496890795,0.23950801712254227,0.2442528510457251,0.00474483392318284,"{'C': 2000.0, 'gamma': 2e-13, 'kernel': 'rbf', 'probability': True}"
