,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
13,5,8.60564374923706,0.36036038398742676,7.781071186065674,0.8418598175048828,2000.0,2e-10,rbf,True,"{'C': 2000.0, 'gamma': 2e-10, 'kernel': 'rbf', 'probability': True}",0.48068181818181815,0.49823321554770317,0.4893001735106998,0.008774288030531693,13,0.49823321554770317,0.48068181818181815,0.4894575168647607,0.008775698682942507,0.7295454545454545,0.7444051825677267,0.7368421052631579,0.0074286696953376665,19,0.8197879858657244,0.8159090909090909,0.8178485383874077,0.0019394474783167581,0.7007925086411281,0.7208921589504875,0.7106621460689164,0.010048209692413426,23,0.7464975881893922,0.7428789734536639,0.744688280821528,0.0018093073678641103,0.580558318575364,0.5927943748438448,0.586566653897481,0.0061170446899074925,20,0.6010958397707514,0.5847784828807557,0.5929371613257536,0.008158678444997847,"{'C': 2000.0, 'gamma': 2e-10, 'kernel': 'rbf', 'probability': True}"
14,5,14.837581038475037,1.0976463556289673,9.285530686378479,0.40353214740753174,2000.0,2e-07,rbf,True,"{'C': 2000.0, 'gamma': 2e-07, 'kernel': 'rbf', 'probability': True}",0.48068181818181815,0.49823321554770317,0.4893001735106998,0.008774288030531693,13,0.49823321554770317,0.48068181818181815,0.4894575168647607,0.008775698682942507,0.740909090909091,0.751472320376914,0.746096009253904,0.005280765739110484,15,0.8056537102473498,0.8227272727272728,0.8141904914873113,0.008536781239961488,0.7157450439761744,0.7328067221081088,0.7241229298836425,0.008529467773591566,11,0.7670070098342838,0.7633945539017515,0.7652007818680177,0.0018062279662661718,0.5821022481306573,0.5967780531208092,0.5893085861506914,0.007336722961660019,9,0.6038335908300573,0.5898648170011807,0.596849203915619,0.006984386914438312,"{'C': 2000.0, 'gamma': 2e-07, 'kernel': 'rbf', 'probability': True}"
15,5,22.923465371131897,1.7208853960037231,8.99662172794342,0.07743966579437256,2000.0,0.0002,rbf,True,"{'C': 2000.0, 'gamma': 0.0002, 'kernel': 'rbf', 'probability': True}",0.5511363636363636,0.5488810365135454,0.550028918449971,0.001127482294779674,7,0.9422850412249706,0.9454545454545454,0.943869793339758,0.0015847521147874244,0.75,0.7573616018845701,0.7536148062463852,0.00368020927079422,4,0.8598351001177856,0.8795454545454545,0.8696902773316201,0.009855177213834443,0.7185530903516787,0.7332531699552579,0.7257713480633263,0.007348858317358503,6,0.8017057047419693,0.8429320368327891,0.8223188707873792,0.02061316604540986,0.5808740161353798,0.5966639642258017,0.5886274377251822,0.007893704965155606,12,0.6062006485858077,0.5949349173553719,0.6005677829705898,0.005632865615217919,"{'C': 2000.0, 'gamma': 0.0002, 'kernel': 'rbf', 'probability': True}"
16,5,39.10431504249573,4.458961248397827,11.149574995040894,0.5042374134063721,2000.0,0.2,rbf,True,"{'C': 2000.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",0.5625,0.5783274440518257,0.5702718334297282,0.007912449932207518,2,0.9799764428739693,0.9795454545454545,0.9797609487097119,0.00021549416425742374,0.7465909090909091,0.7573616018845701,0.7518796992481203,0.005384480727651099,6,0.7467608951707891,0.803409090909091,0.77508499303994,0.02832409786915091,0.7200270248601621,0.7376574902516774,0.7286842053791883,0.00881381568843964,2,0.7763138360068841,0.7894724536066143,0.7828931448067492,0.0065793087998651245,0.5839773711137347,0.5975421300332961,0.590638146314838,0.006781289224087623,3,0.6035490696974796,0.5892581414797323,0.596403605588606,0.007145464108873623,"{'C': 2000.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}"
17,5,143.57371032238007,9.657122492790222,11.010645627975464,0.07822608947753906,2000.0,200.0,rbf,True,"{'C': 2000.0, 'gamma': 200.0, 'kernel': 'rbf', 'probability': True}",0.4784090909090909,0.49469964664310956,0.48640832851359167,0.008143968551788405,29,0.9799764428739693,0.9795454545454545,0.9797609487097119,0.00021549416425742374,0.6613636363636364,0.6831566548881036,0.6720647773279352,0.010894757699467445,27,0.0,0.0,0.0,0.0,0.6617668786999361,0.678480562439182,0.669973887083175,0.008355498546480686,30,0.20106882045419677,0.20006287470259979,0.2005658475783983,0.0005029728757984936,0.5638709907516726,0.5813050494852615,0.5724317286723302,0.008715628145201106,27,0.07828188497799805,0.07828386953955135,0.0782828772587747,9.922807766502006e-07,"{'C': 2000.0, 'gamma': 200.0, 'kernel': 'rbf', 'probability': True}"
18,5,10.121019721031189,0.5351961851119995,8.151628732681274,0.3072361946105957,2000000.0,2e-13,rbf,True,"{'C': 2000000.0, 'gamma': 2e-13, 'kernel': 'rbf', 'probability': True}",0.48068181818181815,0.49823321554770317,0.4893001735106998,0.008774288030531693,13,0.49823321554770317,0.48068181818181815,0.4894575168647607,0.008775698682942507,0.7386363636363636,0.7385159010600707,0.7385772122614228,6.022160624934987e-05,17,0.8280329799764429,0.8022727272727272,0.8151528536245851,0.012880126351857812,0.701993226679212,0.7154451987064273,0.7085986195369944,0.00672490484289656,24,0.7490173737512007,0.7337902594911752,0.7414038166211879,0.007613557130012771,0.5787745720188903,0.5936005180528149,0.5860546345884692,0.0074117814163119815,21,0.6021088726742437,0.5852645120031483,0.5936866923386961,0.008422180335547702,"{'C': 2000000.0, 'gamma': 2e-13, 'kernel': 'rbf', 'probability': True}"
19,5,9.830211400985718,1.2468180656433105,8.441532969474792,0.26673710346221924,2000000.0,2e-10,rbf,True,"{'C': 2000000.0, 'gamma': 2e-10, 'kernel': 'rbf', 'probability': True}",0.48068181818181815,0.49823321554770317,0.4893001735106998,0.008774288030531693,13,0.49823321554770317,0.48068181818181815,0.4894575168647607,0.008775698682942507,0.7318181818181818,0.7420494699646644,0.7368421052631579,0.005114821757445634,19,0.8292108362779741,0.8056818181818182,0.8174463272298962,0.011764509048077965,0.6974423013375292,0.7245209730793621,0.7107388845120903,0.01353715948616615,22,0.7421985452699741,0.741669673751489,0.7419341095107315,0.000264435759242565,0.5811841794569067,0.5933180364982485,0.5871423313528578,0.0060659532903612765,19,0.6011976911976912,0.585017070051161,0.593107380624426,0.008090310573265092,"{'C': 2000000.0, 'gamma': 2e-10, 'kernel': 'rbf', 'probability': True}"
20,5,22.61495065689087,2.4765262603759766,11.236201286315918,0.07585978507995605,2000000.0,2e-07,rbf,True,"{'C': 2000000.0, 'gamma': 2e-07, 'kernel': 'rbf', 'probability': True}",0.553409090909091,0.5488810365135454,0.5511856564488143,0.0022636632660176115,6,0.9399293286219081,0.9477272727272728,0.9438283006745904,0.0038989720526823035,0.7477272727272727,0.7561837455830389,0.7518796992481203,0.004227556758705083,6,0.8610129564193169,0.8795454545454545,0.8702792054823857,0.009266249063068832,0.7167822196941617,0.7327109745010466,0.7246038002789189,0.00796309716712275,9,0.801048299458593,0.8347285182208134,0.8178884088397032,0.01684010938111019,0.5808171979535616,0.596196773387586,0.5883691120909166,0.007688551619696955,15,0.6070284623111478,0.5943057359307359,0.6006670991209418,0.006361363190205971,"{'C': 2000000.0, 'gamma': 2e-07, 'kernel': 'rbf', 'probability': True}"
21,5,21.90754795074463,1.2449398040771484,9.424266576766968,0.47222399711608887,2000000.0,0.0002,rbf,True,"{'C': 2000000.0, 'gamma': 0.0002, 'kernel': 'rbf', 'probability': True}",0.525,0.5265017667844523,0.5257374204742625,0.0007507626912419877,8,0.9799764428739693,0.9795454545454545,0.9797609487097119,0.00021549416425742374,0.7477272727272727,0.7550058892815077,0.7513013302486987,0.0036387232753780072,9,0.8457008244994111,0.8602272727272727,0.8529640486133419,0.007263224113930822,0.7160463552899877,0.732087189223726,0.7239229706802386,0.008019127722452366,12,0.7962440494433516,0.8194935880490544,0.807868818746203,0.01162476930285139,0.5821257378984652,0.5969821383955659,0.5894207546839125,0.007427006200193943,7,0.6052284072425416,0.5918047520661157,0.5985165796543286,0.006711827588212926,"{'C': 2000000.0, 'gamma': 0.0002, 'kernel': 'rbf', 'probability': True}"
22,5,40.57827353477478,2.999915599822998,10.888260841369629,1.2350883483886719,2000000.0,0.2,rbf,True,"{'C': 2000000.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}",0.5625,0.5783274440518257,0.5702718334297282,0.007912449932207518,2,0.9799764428739693,0.9795454545454545,0.9797609487097119,0.00021549416425742374,0.7443181818181818,0.7550058892815077,0.7495662232504338,0.005342994732234887,12,0.7467608951707891,0.7931818181818182,0.7699713566763037,0.023210461505514535,0.719902866659441,0.7358533479602332,0.7277351157192286,0.007973958667860341,4,0.7725230389264465,0.7800346217776153,0.7762788303520309,0.0037557914255844094,0.5831626082251082,0.5968844935982746,0.5899005380584328,0.0068598398222197675,5,0.6028048786706031,0.5889864718614719,0.5958956752660375,0.006909203404565578,"{'C': 2000000.0, 'gamma': 0.2, 'kernel': 'rbf', 'probability': True}"
