,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_multi_class,param_solver,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,split0_test_cross_entropy,split1_test_cross_entropy,mean_test_cross_entropy,std_test_cross_entropy,rank_test_cross_entropy,split0_train_cross_entropy,split1_train_cross_entropy,mean_train_cross_entropy,std_train_cross_entropy,params_str
0,0,0.16545963287353516,0.05032515525817871,0.3715575933456421,0.05676305294036865,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.4161979752530934,0.4297619047619048,0.42278773857721225,0.006779240705285287,1,0.4380952380952381,0.4150731158605174,0.42658417697787776,0.011511061117360333,0.5871766029246345,0.6166666666666667,0.6015037593984962,0.014739109370302334,1,0.6452380952380953,0.6051743532058492,0.6252062242219723,0.020031871016123026,0.5982737944697951,0.6171330388086121,0.6074361803833905,0.009425834660197445,1,0.6313314410097467,0.6105789866568653,0.620955213833306,0.010376227176440711,0.35473497630977935,0.37270578231292506,0.36346573226272466,0.008981793917770533,1,0.3750385487528344,0.35639816126880236,0.3657183550108184,0.009320193742016009,2.9345280058479566,2.955021079502033,2.9444841549916374,0.010242421195264478,1,2.798110226696722,2.9477707983837678,2.8729405125402447,0.0748302858435228,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,1,0.1426612138748169,0.007405877113342285,0.34149181842803955,0.00884997844696045,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.16517857142857142,0.17647058823529413,0.17061885482938113,0.0056422591321342325,1,0.1872749099639856,0.19196428571428573,0.18961959783913568,0.0023446878751500616,0.3404017857142857,0.3445378151260504,0.34239444765760557,0.002066641426304984,1,0.3793517406962785,0.37276785714285715,0.37605979891956787,0.0032919417767106884,0.3982903145334596,0.41503867554814255,0.4063593629575376,0.008368619574416163,1,0.4344394522066628,0.43483990221390295,0.43463967721028285,0.00020022500362007478,0.1548683905380334,0.15306413474480704,0.15399913369838183,0.0009015288322965263,1,0.16047795741673293,0.15341218305504017,0.15694507023588655,0.003532887180846378,3.965820846479737,4.003685498373978,3.984063330590727,0.01891975380413634,1,3.82175400188013,3.917363795633488,3.869558898756809,0.04780489687667888,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,2,0.16972672939300537,0.006155610084533691,0.3440343141555786,0.026035666465759277,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.17785234899328858,0.17125748502994012,0.17466743782533256,0.003295511605236468,1,0.17485029940119762,0.1767337807606264,0.175792040080912,0.0009417406797143923,0.3288590604026846,0.3592814371257485,0.3435511856564488,0.015202329586617961,1,0.4119760479041916,0.38478747203579416,0.3983817599699929,0.013594287934198729,0.4032093099916726,0.41380983891007067,0.4083287094404074,0.005297177662249798,1,0.43432159389768216,0.4235980871793597,0.42895984053852093,0.005361753359161225,0.11845366415836214,0.1239434377997252,0.12110488508984747,0.0027432882385109033,1,0.12726899447857531,0.12178406790822897,0.12452653119340215,0.0027424632851731703,3.985414329715011,3.9909247659573825,3.988075529404068,0.0027536135222160298,1,3.8370953557255976,3.903236171960807,3.870165763843202,0.033070408117604755,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,3,0.1766425371170044,0.013077139854431152,0.2843126058578491,0.11712253093719482,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.26339285714285715,0.29411764705882354,0.2781954887218045,0.015352193452551262,1,0.2917166866746699,0.27232142857142855,0.28201905762304924,0.009697629051620665,0.4185267857142857,0.44657863145258103,0.43204164256795835,0.014016608857320163,1,0.48259303721488594,0.46316964285714285,0.4728813400360144,0.009711697178871548,0.4760206673152928,0.501481672644589,0.4882873055103788,0.01272204888563513,1,0.5179848694996952,0.5001904737386275,0.5090876716191614,0.008897197880533891,0.2588319418676561,0.2720729070849119,0.26521119231645546,0.006616086231013671,1,0.27228662893728917,0.26156293483302406,0.2669247818851566,0.005361847052132551,3.4803927037392484,3.5342480064476036,3.5063391856108854,0.02690976985963787,1,3.3635296403296935,3.5012142577242735,3.4323719490269835,0.06884230869729002,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,4,0.1678624153137207,0.0005745887756347656,0.40476369857788086,0.04591512680053711,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.42058165548098436,0.4419161676646707,0.4308849045691151,0.01066104363700915,1,0.4479041916167665,0.4217002237136465,0.4348022076652065,0.013101983951559981,0.5659955257270693,0.6083832335329341,0.5864661654135338,0.021181510910601744,1,0.667065868263473,0.6174496644295302,0.6422577663465017,0.024808101916971415,0.5966738673096107,0.6229582776001569,0.6093676108565199,0.013134551316098902,1,0.6379626321488259,0.6102482507161822,0.624105441432504,0.013857190716321854,0.4000487376158517,0.42576410814734167,0.41246767017443714,0.0128501971368114,1,0.42897003395805794,0.4049485264921507,0.4169592802251043,0.012010753732953627,2.673450078572706,2.732796180561829,2.7021105731712707,0.02965576984114177,1,2.5509668849010527,2.773829189589783,2.662398037245418,0.11143115234436518,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,5,0.1546696424484253,0.069968581199646,0.2848001718521118,0.009818673133850098,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.5079185520361991,0.5254437869822485,0.5164835164835165,0.00876038801994447,1,0.5337278106508876,0.502262443438914,0.5179951270449008,0.015732683605986786,0.7047511312217195,0.7289940828402367,0.7165991902834008,0.012118391769396863,1,0.7668639053254438,0.7398190045248869,0.7533414549251654,0.01352245040027844,0.6842505092214886,0.7037612883987648,0.6937858524284282,0.009752907546778591,1,0.7178326573688394,0.6927502338853042,0.7052914456270718,0.012541211741767588,0.579114782276547,0.601155178155178,0.5898864043224945,0.011017394095108443,1,0.6044461179845795,0.5818461195667078,0.5931461187756437,0.011299999208935818,2.0214270475531966,2.1488795332779387,2.0837158563660405,0.06371002913754754,1,1.954030933400541,2.195380245146955,2.074705589273748,0.12067465587320692,"{'multi_class': 'auto', 'solver': 'liblinear'}"
