,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,126.37241089344025,4.4992698431015015,1.370021104812622,0.004257917404174805,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.37737961926091823,0.3803827751196172,0.3788316946211683,0.0015007617311092586,4,0.9629186602870813,0.9608062709966405,0.9618624656418608,0.0010561946452203874,0.5375139977603584,0.5729665071770335,0.5546558704453441,0.017716619418942273,4,0.9892344497607656,0.9876819708846585,0.988458210322712,0.0007762394380535498,0.5636039149585076,0.5767476192201781,0.5699591126234911,0.006568279932523481,4,0.9810153781727804,0.9798512995879475,0.9804333388803639,0.0005820392924164586,0.24480531599792513,0.2617819859566271,0.25301381575817666,0.008483721056931627,4,0.27940489136063296,0.2902069244678427,0.2848059079142378,0.005401016553604865,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,0,117.97845947742462,14.029900193214417,1.184125542640686,0.10883653163909912,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.3829787234042553,0.4019138755980861,0.39213418160786584,0.009462429897841395,3,0.9629186602870813,0.9608062709966405,0.9618624656418608,0.0010561946452203874,0.5498320268756999,0.5801435406698564,0.5644881434355119,0.015147518828399317,3,0.9892344497607656,0.9876819708846585,0.988458210322712,0.0007762394380535498,0.5715533317982769,0.5900155019248018,0.5804800953759373,0.00922606741133987,3,0.9810153781727803,0.9798512995879474,0.9804333388803639,0.0005820392924164586,0.25397080709510717,0.2699424957020651,0.26169338180616375,0.007981503515072397,3,0.28536045692744255,0.30041731504777414,0.2928888859876083,0.007528429060165792,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,0,116.31787896156311,1.7904305458068848,0.9768309593200684,0.24521183967590332,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.393057110862262,0.4043062200956938,0.39849624060150374,0.005621497331782127,1,0.9629186602870813,0.9608062709966405,0.9618624656418608,0.0010561946452203874,0.5632698768197089,0.5909090909090909,0.5766338924233662,0.013812095254107213,2,0.9892344497607656,0.9876819708846585,0.988458210322712,0.0007762394380535498,0.5795216947541506,0.5942503114127582,0.5866432236879828,0.00736030538321527,2,0.9810153781727804,0.9798512995879475,0.9804333388803639,0.0005820392924164586,0.26288368406509505,0.2680877814370637,0.2653999509262667,0.0026006343154631596,2,0.29518820294537995,0.30004125400541976,0.2976147284753998,0.002426525530019902,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,0,112.93665432929993,3.742499589920044,0.7193708419799805,0.2712278366088867,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.38633818589025753,0.40789473684210525,0.3967611336032389,0.010772416832623213,2,0.9629186602870813,0.9608062709966405,0.9618624656418608,0.0010561946452203874,0.5711086226203808,0.6052631578947368,0.5876229034123771,0.017067985111428964,1,0.9892344497607656,0.9876819708846585,0.988458210322712,0.0007762394380535498,0.5776432908646796,0.6010428359210269,0.5889573566062102,0.011693412995603326,1,0.9810153781727804,0.9798512995879475,0.9804333388803639,0.0005820392924164586,0.26458828405636914,0.26914737774187536,0.2667926810032073,0.0022783077714500404,1,0.2915439425008803,0.2964858955900389,0.2940149190454596,0.002470976544579312,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,1,133.32887160778046,2.7221068143844604,1.5680407285690308,0.12232005596160889,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.17114093959731544,0.17005988023952096,0.17061885482938113,0.0005402148822721606,4,0.9880239520958084,0.9653243847874721,0.9766741684416402,0.011349783654168166,0.348993288590604,0.3592814371257485,0.3539618276460382,0.005141078433519423,4,1.0,0.9988814317673378,0.9994407158836689,0.0005592841163311046,0.4044913897848525,0.4046360630742205,0.40456125803044085,7.229451687399888e-05,4,0.9954231949486744,0.9851686697345913,0.9902959323416328,0.0051272626070415495,0.13730354842770948,0.1436967104751536,0.1403910500527042,0.0031947193814157175,4,0.1877756953625217,0.19323806134208815,0.19050687835230493,0.0027311829897832263,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,1,152.4843671321869,11.623407363891602,1.1376872062683105,0.365278959274292,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.1789709172259508,0.19161676646706588,0.18507807981492191,0.006319242241200955,2,0.9880239520958084,0.9653243847874721,0.9766741684416402,0.011349783654168166,0.3635346756152125,0.39281437125748503,0.37767495662232503,0.01463132178664505,3,1.0,0.9988814317673378,0.9994407158836689,0.0005592841163311046,0.4111870131033154,0.42642255224119524,0.41854483564821393,0.007613333090713892,3,0.9954231949486744,0.9851686697345912,0.9902959323416327,0.005127262607041605,0.14269032607958781,0.14941428830650386,0.1459375837195386,0.0033600231445445232,3,0.194343209684527,0.1951936188345584,0.19476841425954272,0.0004252045750157002,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,1,149.05601906776428,13.964320182800293,1.327165126800537,0.4877278804779053,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.1756152125279642,0.19401197604790418,0.1844997108155003,0.009193024756187787,3,0.9880239520958084,0.9653243847874721,0.9766741684416402,0.011349783654168166,0.3668903803131991,0.4155688622754491,0.39039907460960094,0.024325066161097485,1,1.0,0.9988814317673378,0.9994407158836689,0.0005592841163311046,0.4137416177300352,0.43644007165847565,0.4247035662726887,0.011342617339466763,2,0.9954231949486744,0.9851686697345913,0.9902959323416328,0.0051272626070415495,0.14247082522250307,0.1536080047696814,0.14784939371405537,0.005565346707878573,2,0.19246045571195272,0.19659398394297722,0.19452721982746496,0.0020667641155122513,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,1,147.57504498958588,6.114772439002991,0.5972900390625,0.3370192050933838,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.19015659955257272,0.18083832335329342,0.18565644881434354,0.004656424685359521,1,0.9880239520958084,0.9653243847874721,0.9766741684416402,0.011349783654168166,0.37360178970917224,0.4,0.3863504916136495,0.013191418178507013,2,1.0,0.9988814317673378,0.9994407158836689,0.0005592841163311046,0.42362467860741015,0.4264643976608266,0.4249960871728253,0.0014190326211662252,1,0.9954231949486744,0.9851686697345913,0.9902959323416328,0.0051272626070415495,0.14619660168317888,0.15312186017575238,0.1495410729621256,0.0034606126613642295,1,0.192928532545299,0.1961245242453296,0.1945265283953143,0.001597995850015313,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,2,139.077521443367,6.563911557197571,1.474561095237732,0.08193576335906982,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.1705685618729097,0.20552884615384615,0.18739155581260844,0.017467785363153465,3,0.9807692307692307,0.9710144927536232,0.975891861761427,0.004877369007803778,0.35785953177257523,0.39783653846153844,0.37709658762290343,0.019974373397327955,4,1.0,1.0,1.0,0.0,0.40602783015451605,0.43700312733693925,0.4209332363174866,0.015476700314977178,4,0.9927451277687163,0.9888644195453105,0.9908047736570134,0.0019403541117029022,0.1394558340210514,0.1418876175907426,0.1406260155884216,0.0012150322664330117,4,0.19727379391441893,0.1815121352077874,0.18939296456110316,0.007880829353315771,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,2,154.38077855110168,5.9671876430511475,1.3022352457046509,0.07377684116363525,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.16945373467112598,0.20552884615384615,0.18681318681318682,0.01802480492630335,4,0.9807692307692307,0.9710144927536232,0.975891861761427,0.004877369007803778,0.3701226309921962,0.41586538461538464,0.39213418160786584,0.022855208950493783,3,1.0,1.0,1.0,0.0,0.41053104964038867,0.44608205945575197,0.42763830248387175,0.017762939337331217,3,0.9927451277687163,0.9888644195453105,0.9908047736570134,0.0019403541117029022,0.14158428527993747,0.1473663836163836,0.1443666483892048,0.0028890054748428487,2,0.19364736825674325,0.1809137239572022,0.18728054610697273,0.0063668221497705235,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,2,134.55746340751648,12.168823003768921,0.9379558563232422,0.2898874282836914,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.17725752508361203,0.2091346153846154,0.19259687680740312,0.01592727813381707,1,0.9807692307692307,0.9710144927536232,0.975891861761427,0.004877369007803778,0.38684503901895206,0.41586538461538464,0.4008097165991903,0.01449991550324549,2,1.0,1.0,1.0,0.0,0.42077125901134216,0.4493158747947052,0.434507013974765,0.014262218744295417,1,0.9927451277687163,0.9888644195453105,0.9908047736570134,0.0019403541117029022,0.14463628159280334,0.14930176594239092,0.14688132669335677,0.002331093150698045,1,0.1975346008158508,0.18446997446997446,0.19100228764291263,0.006532313172938176,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,2,141.71066963672638,4.136818766593933,0.8917548656463623,0.36003684997558594,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.18394648829431437,0.20192307692307693,0.19259687680740312,0.008981940455791926,1,0.9807692307692307,0.9710144927536232,0.975891861761427,0.004877369007803778,0.3801560758082497,0.42788461538461536,0.4031231925968768,0.023847400047354497,1,1.0,1.0,1.0,0.0,0.4220453079830515,0.44657998707158153,0.4338514693489607,0.012258667716440333,2,0.9927451277687163,0.9888644195453105,0.9908047736570134,0.0019403541117029022,0.1398800474887431,0.14779886779886778,0.14369060763797603,0.003956611233337857,3,0.18676513590576088,0.18402088249914336,0.1853930092024521,0.0013721267033087597,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,3,136.71843683719635,6.324290871620178,1.528761386871338,0.13216710090637207,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.24804469273743016,0.22541966426858512,0.2371312897628687,0.011305471618038064,4,0.9724220623501199,0.9709497206703911,0.9716858915102555,0.0007361708398643807,0.4324022346368715,0.4580335731414868,0.44476576055523426,0.012807690845351978,4,1.0,0.9977653631284916,0.9988826815642458,0.0011173184357541888,0.470956510915236,0.4678245118883269,0.4694457606616546,0.0015650245989834554,4,0.9887136198163807,0.9878499049800877,0.9882817623982343,0.00043185741814649736,0.25692173934073376,0.26948848713237206,0.26298343260749274,0.006279462175486133,4,0.3207271844861773,0.30767099567099565,0.3141990900785865,0.006528094407590834,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,3,156.5842512845993,10.101323008537292,1.4278897047042847,0.053409457206726074,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.2536312849162011,0.26139088729016785,0.2573742047426258,0.003877385813102573,2,0.9724220623501199,0.9709497206703911,0.9716858915102555,0.0007361708398643807,0.44692737430167595,0.4832134292565947,0.4644303065355697,0.018131732518626313,3,1.0,0.9977653631284916,0.9988826815642458,0.0011173184357541888,0.4792237593662147,0.49106287681557026,0.48493447304623927,0.005915873497821996,3,0.9887136198163807,0.9878499049800877,0.9882817623982343,0.00043185741814649736,0.26664821398340954,0.2787226582370467,0.2724724398408609,0.006033463648501054,1,0.32439323865582864,0.31209910759631426,0.31824617312607145,0.00614706552975719,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,3,128.93142020702362,10.064144015312195,0.8045269250869751,0.37231194972991943,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.25139664804469275,0.26019184652278177,0.2556390977443609,0.004394861509499037,3,0.9724220623501199,0.9709497206703911,0.9716858915102555,0.0007361708398643807,0.4558659217877095,0.4952038369304556,0.47484094852515907,0.01965671264332374,1,1.0,0.9977653631284916,0.9988826815642458,0.0011173184357541888,0.48223541419626875,0.49600602912794894,0.4888778045103354,0.006881021011196496,2,0.9887136198163807,0.9878499049800877,0.9882817623982343,0.00043185741814649736,0.2631896055527341,0.28006989213823746,0.2713319762943823,0.008434888873600574,2,0.3220305314190206,0.31323978814481607,0.31763515978191836,0.004395371637102269,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,3,125.01797544956207,2.604740262031555,0.6021623611450195,0.3490293025970459,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.2681564245810056,0.2697841726618705,0.2689415847310584,0.0008133673623825314,1,0.9724220623501199,0.9709497206703911,0.9716858915102555,0.0007361708398643807,0.45027932960893857,0.49640287769784175,0.4725274725274725,0.023047416915313503,2,1.0,0.9977653631284916,0.9988826815642458,0.0011173184357541888,0.4856825462094295,0.5006863160208493,0.49291976079747124,0.007497214600200771,1,0.9887136198163807,0.9878499049800876,0.9882817623982342,0.0004318574181465529,0.2596198698880263,0.28268987407476615,0.270747911236633,0.011527820966959456,3,0.32002792571137895,0.31190638225833756,0.31596715398485825,0.0040607717265206955,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,4,109.64679646492004,4.085698127746582,1.3403042554855347,0.10505068302154541,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.40358744394618834,0.41935483870967744,0.41122035858877964,0.00787970763573552,4,0.983273596176822,0.9809417040358744,0.9821076501063482,0.0011659460704737667,0.577354260089686,0.5830346475507766,0.5801041064198958,0.0028387563781137244,4,1.0,1.0,1.0,0.0,0.5912115954532668,0.6053819660011952,0.598071398893762,0.007081599635360712,4,0.9935139271718728,0.9925258033071753,0.9930198652395241,0.0004940619323487438,0.4072112622056568,0.4163093815781988,0.41161561496147964,0.004546757518664958,4,0.4718626097120721,0.44612556539126047,0.45899408755166626,0.01286852216040582,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,4,102.21796894073486,0.24895691871643066,1.3757237195968628,0.008327364921569824,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.40919282511210764,0.4348864994026284,0.421631000578369,0.01284033567586766,3,0.983273596176822,0.9809417040358744,0.9821076501063482,0.0011659460704737667,0.5885650224215246,0.6200716845878136,0.6038172353961828,0.015745358708410324,3,1.0,1.0,1.0,0.0,0.6009905132858574,0.6214852907317062,0.6109119295508519,0.010242202770663619,3,0.9935139271718728,0.9925258033071753,0.9930198652395241,0.0004940619323487438,0.40928525323704695,0.42695268093117555,0.4178379640409716,0.008829243321007853,3,0.46647436991523017,0.44843864655523846,0.4574565082352343,0.009017861679995853,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,4,105.6788204908371,4.421005606651306,1.1231708526611328,0.3432307243347168,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.4069506726457399,0.4432497013142174,0.42452284557547715,0.01814032930989364,2,0.983273596176822,0.9809417040358744,0.9821076501063482,0.0011659460704737667,0.5930493273542601,0.6248506571087217,0.6084441873915558,0.015892617940474734,1,1.0,1.0,1.0,0.0,0.5993790996787582,0.6276634144497382,0.6130713908663292,0.014135000386273012,2,0.9935139271718728,0.9925258033071753,0.9930198652395241,0.0004940619323487438,0.41185377962844333,0.4250956570311409,0.4182641043167359,0.006617588006556649,2,0.4650344717011383,0.4497202890532487,0.4573773803771935,0.00765709132394482,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,4,108.61706554889679,0.5885592699050903,0.4291379451751709,0.1716442108154297,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.41816143497757846,0.44683393070489846,0.43204164256795835,0.014328992640009365,1,0.983273596176822,0.9809417040358744,0.9821076501063482,0.0011659460704737667,0.5919282511210763,0.6212664277180406,0.6061307113938693,0.014661664632445672,2,1.0,1.0,1.0,0.0,0.6053794582077802,0.6277792695599532,0.6162230915806945,0.011194237678342711,1,0.9935139271718728,0.9925258033071753,0.9930198652395241,0.0004940619323487438,0.41306330440859584,0.427950627628047,0.4202701809468727,0.007439894555035118,1,0.4680071063942032,0.4459070040572283,0.4569570552257157,0.011050051168487451,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,5,86.53951227664948,3.6871193647384644,1.2522646188735962,0.008218884468078613,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.5079185520361991,0.5396449704142012,0.523423944476576,0.01585917314832058,3,0.978698224852071,0.9909502262443439,0.9848242255482075,0.006126000696136447,0.6787330316742082,0.7029585798816568,0.6905725853094274,0.012109692277817958,4,1.0,1.0,1.0,0.0,0.6780239388747881,0.696518085915582,0.6870624317894618,0.009244720808252806,4,0.9917462161126825,0.9965118871889143,0.9941290516507983,0.0023828355381158572,0.5499219652896123,0.5630771792310254,0.5563512051857917,0.00657593344494022,4,0.6044960168037091,0.5847761797026503,0.5946360982531798,0.009859918550529423,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,5,82.67604613304138,3.913635492324829,1.1876542568206787,0.02549433708190918,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.497737556561086,0.5337278106508876,0.5153267784846732,0.017990548585149143,4,0.978698224852071,0.9909502262443439,0.9848242255482075,0.006126000696136447,0.6900452488687783,0.7076923076923077,0.6986697513013302,0.008821284460996748,3,1.0,1.0,1.0,0.0,0.6787639542670804,0.698999922115783,0.6886537129901305,0.010115409628429422,3,0.9917462161126825,0.9965118871889143,0.9941290516507983,0.0023828355381158572,0.5518458991988404,0.5639771766694843,0.5577747190153205,0.0060640954684837425,3,0.6024702220856066,0.5797442263618734,0.5911072242237401,0.01136299786186662,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,5,89.53240513801575,0.9999184608459473,0.7003382444381714,0.07379353046417236,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.5135746606334841,0.5360946745562131,0.5245806824754193,0.0112571421030866,1,0.978698224852071,0.9909502262443439,0.9848242255482075,0.006126000696136447,0.7013574660633484,0.7183431952662722,0.7096587622903412,0.008490703780998858,2,1.0,1.0,1.0,0.0,0.6869661842156195,0.7028491405352727,0.6947285312891343,0.0079394576273773,2,0.9917462161126825,0.9965118871889143,0.9941290516507983,0.0023828355381158572,0.5575189026659614,0.5679078613693999,0.5625962133104989,0.005193157732006117,1,0.60640731063808,0.5865142945290006,0.5964608025835403,0.009946508054539671,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,5,80.80564510822296,6.51268208026886,0.8561408519744873,0.4866304397583008,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.5135746606334841,0.5360946745562131,0.5245806824754193,0.0112571421030866,1,0.978698224852071,0.9909502262443439,0.9848242255482075,0.006126000696136447,0.7081447963800905,0.7254437869822485,0.7165991902834008,0.008647294629418871,1,1.0,1.0,1.0,0.0,0.6889316784104804,0.7027447045894627,0.6956824054904343,0.0069047558808798485,1,0.9917462161126825,0.9965118871889143,0.9941290516507983,0.0023828355381158572,0.5544791727879963,0.5689534824150208,0.5615530835079707,0.007235313480469812,2,0.606221855068009,0.5853292051086167,0.5957755300883129,0.010446324979696109,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
