,fold,metric,missing,value,y
99,1,permutations,set(),0.8420138888888888,"{0, 2, 4, 5}"
100,1,permutations,set(),0.8466435185185185,"{0, 3, 4, 5}"
101,1,permutations,set(),0.6834490740740741,"{1, 2, 3, 4}"
102,1,permutations,set(),0.7372685185185185,"{1, 2, 3, 5}"
103,1,permutations,set(),0.78125,"{1, 2, 4, 5}"
104,1,permutations,set(),0.8339120370370371,"{1, 3, 4, 5}"
105,1,permutations,set(),0.7829861111111112,"{2, 3, 4, 5}"
106,1,permutations,set(),0.6162037037037037,"{0, 1, 2, 3, 4}"
107,1,permutations,set(),0.6564814814814814,"{0, 1, 2, 3, 5}"
108,1,permutations,set(),0.6995370370370371,"{0, 1, 2, 4, 5}"
109,1,permutations,set(),0.7592592592592593,"{0, 1, 3, 4, 5}"
110,1,permutations,set(),0.7592592592592593,"{0, 2, 3, 4, 5}"
111,1,permutations,set(),0.712037037037037,"{1, 2, 3, 4, 5}"
112,2,permutations,set(),0.7476851851851852,"{0, 1}"
113,2,permutations,set(),0.8611111111111112,"{0, 2}"
114,2,permutations,set(),0.9444444444444444,"{0, 3}"
115,2,permutations,set(),0.9699074074074074,"{0, 4}"
116,2,permutations,set(),0.9837962962962963,"{0, 5}"
117,2,permutations,set(),0.75,"{1, 2}"
118,2,permutations,set(),0.8865740740740741,"{1, 3}"
119,2,permutations,set(),0.9421296296296297,"{1, 4}"
120,2,permutations,set(),0.9675925925925926,"{1, 5}"
121,2,permutations,set(),0.7893518518518519,"{2, 3}"
122,2,permutations,set(),0.9074074074074074,"{2, 4}"
123,2,permutations,set(),0.9560185185185185,"{2, 5}"
124,2,permutations,set(),0.8518518518518519,"{3, 4}"
125,2,permutations,set(),0.9421296296296297,"{3, 5}"
126,2,permutations,set(),0.9120370370370371,"{4, 5}"
127,2,permutations,set(),0.6304012345679012,"{0, 1, 2}"
128,2,permutations,set(),0.75,"{0, 1, 3}"
129,2,permutations,set(),0.7800925925925926,"{0, 1, 4}"
130,2,permutations,set(),0.8032407407407407,"{0, 1, 5}"
131,2,permutations,set(),0.7469135802469136,"{0, 2, 3}"
132,2,permutations,set(),0.8479938271604939,"{0, 2, 4}"
133,2,permutations,set(),0.875,"{0, 2, 5}"
134,2,permutations,set(),0.8510802469135802,"{0, 3, 4}"
135,2,permutations,set(),0.9097222222222222,"{0, 3, 5}"
136,2,permutations,set(),0.9212962962962963,"{0, 4, 5}"
137,2,permutations,set(),0.6828703703703703,"{1, 2, 3}"
138,2,permutations,set(),0.7716049382716049,"{1, 2, 4}"
139,2,permutations,set(),0.8040123456790124,"{1, 2, 5}"
140,2,permutations,set(),0.8148148148148148,"{1, 3, 4}"
141,2,permutations,set(),0.8796296296296297,"{1, 3, 5}"
142,2,permutations,set(),0.8981481481481481,"{1, 4, 5}"
